,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X688.HK.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.222847106704931,0,0,0,0,0.37238787812057,0,0,0,0,0,0.0285649065115912,0,0,0,0,0,0,0,0,0,0,0,0.254582101290992,0,1.38777878078145e-17,0,0.0173431356301629,0.025703761149297,0,0,0.0729550249843066,0,0.0608173468287712,0,0,0,0,0,0,0,0,0,0,0,0,-0.0898760680136926,0,0,0
X601318.CH.EQUITY,0,0,0.220144395127913,0,0,0,0,0,0.144413521922494,0,0,0,0,0.129694368653869,0.092946276084792,0,0,0,0,0.161250468814838,0,0.0826463606206941,0,0,0,0,0,0.0253364042773962,0,0,0,0,0,0,0,0,0,0,0.0526133083113797,0,0.0470378512178582,0,0,0,-0.0574259914750045,0,0,0,0,0,0,-0.188780391447462
X601939.CH.EQUITY,0.314096245547934,0.0680785033701281,0,0,0,0,0,0.278444701477936,0.21970630763785,0,0,0,0,0,0,0.157871991330622,0.0283274466975391,0,0,0,0,0,0,0,0,0.0683596393436629,0.064271876810672,0.222613038352001,0,-0.0908437418242427,0,0,0,0.0967241717709783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0703604086999579,0
X600036.CH.EQUITY,0,0,0,0,0,0.157392747672826,0.0244023174529742,0,0.0663963048518026,-0.104932990295151,0,-0.111351089392912,0.188510454699414,0,0,0.214707092306236,0,0,0,0.126064935714519,0,0,0,0,0,0,0.386710999181378,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0922239245941524,0,0,0,0,0,0,0,0,0,0.0107476668227556,-0.0359409489280682
X601288.CH.EQUITY,0,0,0.101991022718345,0,0,0,0,0.459691007288114,0,-0.060046574870527,0,0.0706285459530677,0,0,0,0,0,0,0,0,0,0,0.14320878497099,0,0,0.0608606632811115,0,0.125278150426866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229246251192082,0,0,0.0124552800009619,0,0
X1299.HK.EQUITY,0,0,-0.0584643323624041,0,0,0,0,-0.00181807967044806,0,0.160254978221527,0,-0.0944973651143438,-0.0756000773126543,0,0,0,0,0,0,0,0,0,0.161127589405253,0,0,0,0,0,0,0,0,0,0,0.123707629238984,0,0.0531846191566023,0,-1.73472347597681e-18,0.227603348116387,0,0,0,0.25139125551078,0,0,0,0,0.0842873903363865,0.183660044755345,0,0,0
X601628.CH.EQUITY,0,0,0,-0.0135873277177561,0,0,0,0,0,0,0,0,0,0,0,-0.0236580676698792,0,0,0.107303907218435,0,0,0,0,-0.148065798426594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467457334268346,0.00455621330331365,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0295086353109273,0
X601988.CH.EQUITY,0,0,0,0,0.525080521897403,0,0,0,-0.00800716239577886,0,0,0,0,0,0,0,0.28690485022118,0.135129816764334,0,0.0435252190379864,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418186218112526,0,0,0,0,0,0,0,0,0,0,-0.0982269620529636,0.00137395815426282,0,0,0,0,0,0
X5.HK.EQUITY,0,0.00666037399736123,0.0636126921333032,0,0,0,0,0,0,-0.0888412761221609,0.150849985991806,0,0,0,0,0,0,0,0,0,0,0,0.188852204069822,0,0.0818112134211285,0,0,0,0,0,0,0,0,0.176039533756529,0,0.045627104388126,0,0,0,0,0.306478413374849,0,0.216632266094391,0,0,0,0.071036612687623,0,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.319651895745275,0,0.256406250194397,0,0,-0.0380541532704925,0,0,0,0,-0.0107264944561569,0,0,0,0.167706806561646,0.263551489760604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0598207070819301,0,0,0,0,0,0.167800354587513,0,0,0,1.73472347597681e-18,0,0,0,0.112757212674507,0.0372337324833367,0,0,0
