,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.141416467091798,0,0.126677817809865,0,0,0.0262575334275547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486950454605072,0,0.418356905193379,0,0.215968280640159,0,0,0,-0.111986881281346,0,0,0,0,-0.186379203033435,0,0,-0.0357574986809402,-0.0852700546081031,0,-0.687488445347358,-0.058032722073021,0,0.0917716529230524,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.277991454986885,0.0320566560716536,0,0,0,0.189605086182142,0,0,0.0177752523722445,0,0.317996795789223,-0.102844125184365,0,-0.10179750702291,0,0.00629438922181745,0,0,0,0,0,0,0.0779628468804583,0,0,-0.270309907470034,0,0,0,0,0,0,0,0,-0.055670328539453,-0.0218309044042456,0,0.157895123934678,0,0,0,0,0,0.197422332544609,0,0.192339936484259,0,0,-0.0517962572730949
X601318.CH.EQUITY,0,0,0,0,0.119152426682393,0.248616498450174,0,0,0,0,0,0,0,0,0,0,0,0.121810150922925,0,0,0,0.126345111530014,0,0,0,0,0.00460372462340809,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.297193442343072,0,0,0.121650315249654,0,0,0,0
X601288.CH.EQUITY,0,0.410693782329849,0,0,0.123737934427962,0,0,0,0,0,0,0.0453637407632329,0.249218489349464,0,0,0,0,0,0,0,0.140826761793882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165927898324557,0,0,0,0,0,0,0,-0.0718080453414126,0,0,0,-0.101581942400359,-0.0780782874619244,0,0,0
X601988.CH.EQUITY,0,0,0,0.387656967503563,0,0,0,0,0,0.282079701046433,0,0,0,0,0,0.163072599838241,0.1131182142808,0,0.134013051629424,0,0,0,0.147073589681204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.565858158424344,0,0,0,0,0.101275879118256,0,0,0,0,0,0,0,-0.254588108082042
X600036.CH.EQUITY,0,0.0414852720725094,0,0.0706937601571291,0,0,0.00701906174126708,0.0505468109165096,0,0,0,0,0,0,0,0,0,0,0.0204688422392447,0,0,0.175390650151764,0.0635411887933714,0,0,0,0,0,0,0,0,0,0.0600039960015115,0,0,0,0,0,0,0,0,0.138210390487434,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0764890853821465,0,0,0.0566991333556285,0,0,0.21973016888772,0.0347710089523903,0,0,0,0.0473528023974906,0,0,0,0,0,0,0.0692982810237311,0,0,0,0,0.0833512332411045,0,0,0,0,0,0.144269236592331,0.242532656263061,0,0,0,0,0,0,0.134797607292808,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.33098220184922,0.115490644302575,0,0,0,-0.128377206667755,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386793638162114,-0.0145820205132952,0,0,0,0,0,0,0,0,0.114832900075626,0,0,0,0,0,0.167325841839521,0.102862246989241,0,0,0.0424478896223536,-0.0374606898192752,0,0,0,0,0,-0.0188093449078485
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111061984397224,-0.152675140407452,0,0,0,0,-0.380341223136981,0,0.749515273685209,0.0557582618618991,0.519690807080837,0,0,0,0.0305549216917534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146565984571187,0.100772467427496,0,0,0
X601658.CH.Equity,0,0.0971466756331557,0,0.144222596992793,0,0,0,0,0,0,-0.0497229137759819,0,0,0,0,0,-6.93889390390723e-18,-0.124099476743957,0.129556646326244,0.288515233423878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852265448320479,0.289021567053762,0,-0.0224874757553657,0,-0.0230590881377063,0,0,0,0.0419225342763721,0,0,0,0
X388.HK.EQUITY,0,0,0.194300078493222,0.105277368908126,0,0,0,0,-0.0278222135542764,-0.00768868912064746,0,0,0,0,0,0,0,0,0,0,0,0,0.0676405221207845,0.484547341105872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,-0.0580652686611954,0,0,0,0,0
X601328.CH.EQUITY,0.0615118913807721,0.146572583291763,0,0.10500024257679,0,0,0,0,0,0,0,0,0,0.08711070097219,0.171712127037239,0,0.0377893827916655,0,0,0,0,0,0.0151271843945398,0,0,0.234097545311936,0,0,0,0.0927708842180925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00498519547256094,0,0,0,0,0
X601166.CH.EQUITY,0,0.102488161314142,0,0.0930914863321034,0.0235063888049736,0,0,0,0,0.0207990997223253,0,0,0,0.425759299252868,0.0733756979614744,0,0,0,0.105305178168947,0,0,0,0,0,-0.0027776440065069,0,0,0,0,0,0,0,0.0375518363513274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,-1.73472347597681e-18,0.250813409046178,0.0515059156272152,0.126927273152141,0,0,0.0747779375888237,0,0,0.103941386993827,0.150241469505476,0,0,0,0,0,0,0,0.0380698157191882,0,0,0,0,0,0,0,0,0,0.108277234149809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178300601103859,0,0,0,0.0169307635222419,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386350727571681,0,0,0,0.247076225560988,0,0,0,0.0560505749095639,0,0,0,0,0,0.163167880018332,0.0668906939008603,0,0,0,0.128440045304017,0,0,0,0.116370263677969,0,0,0,0,0,0,0,0.0595055675285824,0,0,0,0,0.0694881824758943
X600030.CH.EQUITY,0,0,0,0,0,0,0.00259799045874579,0,0,0,0,0,0,0,0,0,0.258329916066927,0,0.038478401954765,0,0,0,0.0158631434341042,0,0,0,0,0,0,0,0,0.0799331093263327,0,0.36076003511329,0,0.127688284894942,0,0,0,0,0,0.0644786133736803,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0516451254823331,0
