,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0.738164067067621,0,0.0466058249242603,0,0,0,0,0,0,0,0,0,0.0563596498006989,0,0.115634409836522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154569141132564,0,0,0.0179870079394503,0,0,0.000786960208821649,0,0.0160119871046579,0,0,0,0,0,0,0,0,0,0.0235884225545359
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14202131204688,0,0,0,0.471528902483872,0,0,0,0,0,0,0,0,0,0,0.0421687064153563,0,0.00680001659692748,0,1.73472347597681e-18,0.0511722105079974,0,0.0762788436252664,0,0,0,0,0,0,0.0634519064264163,0,0,0,0,0,0,-0.124069054765203
X601939.CH.EQUITY,0,0,0,0,0.675050751307218,0,0,0,0,0,0,0.235500001921492,0,-0.0214228898665445,0.0998366447688166,0,0,0,0,0.0495529249416971,0,0,0,0.0240389435235676,0,0,0.00196164143490651,0,0,0,0,0,0,0,0,0.00519418597408974,0,0,0,0,0,0.0678250114791444,0,0,0,0,0,0,0,0,0,0.0313480634941476
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.131026031725528,0.165298288873917,0,0,0,0,0,0,0.300785631068468,0,0,0,0,0.18052194089302,0.0934606733186955,0,0,0,0,0,0,0,0,0.118649783165826,0.0182219242088681,0.0715227518606283,0,0,0,0,0,0,0,0,0,0,0,0.13913312157305,0,0,0,0,0
X601288.CH.EQUITY,0.179127670933747,0,0.829525045542225,0,0,0,0,-0.0801904667002886,0,0,0,0,0,0,0,0,0.0189434092350826,0,0,0,0.0205454384565326,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650647844012013,0,0,0,-0.0206289132107577,0.0214650237435629,-0.168708359537805,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.211329738686615,0.0796343317781334,0,0.155352308029562,0,0,0.0957211108749415,0,0,0,0,0,0,0,0.26415696830864,0,0,0.0864313775632897,0,0,0,0,0,0,0.212830893306376,0,0,0.0588398008480848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,3.46944695195361e-18,0,0,-0.051046359875536,0,0.177943284416993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110076825572078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124416289693736,0,-0.0588163265908528,0,0,0.925433367972305,0,0.0138374600925813,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.259445816548085,0,0,0,0.0405685771886446,0,0,0,0,0,0,0,0.19344056921945,0,0,0,0.105407484638062,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.07298287535576,0,0,0,0,0.0445427067641459,0.0746434051510554,-0.0386097122424931,0,0,0.121893846590329,0,0,-0.0924776975016386,-0.114954310224503
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.251892260506845,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637605283416092,0.365405397545448,0.0234426168032597,0.112890265338487,0,0,0,0,-0.065088544141042,0,0,0.084680891632037,0,0,0,0,0.147032757710688,0.323228699209745,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0.117058412941955,0,0.163541946669892,0,0,0,0.0310726886290846,0,0,0,0,0,0,0,0,0,0,0,0,0.125391277566699,0.233587333160764,0.0283854149960466,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.118535301374143,0.287589455937742,0,-0.309187924758314,0,0,0.0212177596445266,0,0,0.156116363183673,6.93889390390723e-18,0,0,0,0
