,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600999.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.216788320276015,0.0229805704049882,0,0,0.401138246792021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197238183776999,0,0.0560578767217626,0,0,0.0445127391024386,0,0,0.0640944646211483,0.0251553757034653,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0838716659605485,0.0497460147973046,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0518176710559677,0,0,0.234020485313161,0,0,0,0.263189747203577,0,0,0.0479434912431026,0.026417845488417,0,0,0.193886483476636,0,0.0230093014645107,0,0,0,0,0.0413094059832448,0,0,0,0,0.093468488967921,0,0,0,0,0.200693023937146,0.0146366921159607,0,0,0,0,0,-0.0529311908294492,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.14858699160332,0,0,0,0,0,0,0.0973250856068088,0,0.0346632518623417,0,0,0,0,0,0,0,0,0,0.0583011526999435,0.26360208346313,0,0,0.0605212118151035,0,0,0,0,0,0,0,0,-0.134405012972057,0,0,0.0706810887618846,0,-0.0613029191327749,0,0,0,0,0,0,0.189034476825195,-0.0222430146210566,0
X601939.CH.EQUITY,0.623268503771197,0.0188848758109906,0,0,0,0,0,0,0.104844966768893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184374167014206,0,0,0,0,0,0,0,0,0.148483605642676,0,0,0,0,0,0,0,0,0,0,0,0.129079837990552,0,0
X601288.CH.EQUITY,0,0,0,0.0878959315806082,0,0,0,0.398368526889214,0,0,0.11046640480554,0,0.0296570551237185,0,0,0,0,0,0.077347472486844,0,0,0.0436422770145951,0,0,0.171067425769887,0,0,0,0.00982169481809722,0,0,0,0.159337866915716,0,0,-0.0576607887922347,0,0,0.00543163568115435,0,0,0,0,0,0,0,0,0,0,0,-0.00144404348817663,0.0177901458655728
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.0828591906642106,0.016717335901242,0.291537098349674,0,0,0,0,0,0.0566595105420162,0,0,0,-0.0549641074972385,0.023628780383643,0,0,0,0,0,0,0,0,0.15718634073104,0,0,0.000715812471578346,0,0,0,0,0,0,0,0.204070020627105,0.243387137004401,0,0,0,0,0,0.153410083279374,0,0,0,0.18071194547226
X601628.CH.EQUITY,0,0,-0.141296844731956,0,0,0,0,0,0,0.0958607234655857,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0492788238186418,0.0977896573945188,0,0,0,-0.0421982737384222,0,-0.0823695609979341,0,0,0.368278443654649,0,0,-0.000527718780289725,0.3667052681137,0,0,0,0,0.0456852440458223,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.145352041784213,0,0,0,0.415489298495919,0,0,0,-0.0151532701451925,0,0,0.0417287457715332,-0.0936764317444761,0,0,0,0,0.167904891285552,0,0.0586000987298156,0,0,0,0,0.0948637808841722,0,0,0,0,0,0,0,-0.187886086501562,0,0,0,0,0,0,0,0.0388540210705256,0,0,0,0,0,0,0,0.0785982643858829,0,0,0
X5.HK.EQUITY,0,0.193218888099743,0,0.0843448269669571,0,0,0,0,0,-0.145694619719633,0.0281211753527446,0.0542309007639619,0,0,0,0,0,0,0,0,0,0,0,0.166209834177412,0,0,0,0.142217916999567,0,0,0,0,0,0,0,0,0,0.282974318672616,0,0,0,0.0603610935608346,0,0,0,0,0.0199900580074842,0,0,0,-0.0688366689042973,0
X388.HK.EQUITY,0,0,0,4.33680868994202e-19,0,0.0712504186298793,0,0,0,0,0,0,0,0,-0.0424958081152626,-0.099560003053333,0.353649480882131,0,0,0,0,0,0,-0.0504456513146913,0,0,0,0,0,0,0,0,-0.198248162352886,-0.0647845880463159,0,-0.164104615196358,0,0,0.167932042960471,0,0,0,0.054772519508409,0,0.0682972254621639,0,0.134944332871897,0,0,0,-0.515498701411745,0
