"date" "BTC" "INNBCL" "ETH" "XRP" "USDT" "BCH" "BSV" "LTC" "EOS" "BNB" "XTZ" "TAGZ5" "XLM" "LINK" "ADA" "XMR" "LEO" "TRX" "HT" "CRO" "STO" "DASH" "ETC" "USDC" "MIN" "HEDG" "NEO" "ATOM" "MIOTA" "HEX" "ZEC" "XEM" "MKR" "INO" "ONT" "OKB" "DOGE" "FTT" "BAT" "PAX" "VET" "ELAMA" "BUSD" "PLF" "DGB" "BTG" "MWC"
2014-12-08 4917302822 NA NA 414446386 NA NA NA 126144609 NA NA NA NA 8293317 NA NA 2268106 NA NA NA NA NA 11318308 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 21383440 NA NA NA NA NA NA NA 175474 NA NA
2014-12-09 4786893958 NA NA 465326516 NA NA NA 121694255 NA NA NA NA 7976076 NA NA 1970969 NA NA NA NA NA 11134009 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 20298047 NA NA NA NA NA NA NA 160677 NA NA
2014-12-10 4708572401 NA NA 491245241 NA NA NA 121102871 NA NA NA NA 8634766 NA NA 1971227 NA NA NA NA NA 11041961 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 20173308 NA NA NA NA NA NA NA 158145 NA NA
2014-12-11 4766084199 NA NA 505654484 NA NA NA 120544768 NA NA NA NA 9169178 NA NA 2015891 NA NA NA NA NA 11323402 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 19907714 NA NA NA NA NA NA NA 163501 NA NA
2014-12-12 4795055945 NA NA 505654484 NA NA NA 120843805 NA NA NA NA 8956903 NA NA 1900777 NA NA NA NA NA 11232843 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 19946540 NA NA NA NA NA NA NA 161038 NA NA
2014-12-13 4726102586 NA NA 524745341 NA NA NA 120581407 NA NA NA NA 9056269 NA NA 1901931 NA NA NA NA NA 11046076 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 19547455 NA NA NA NA NA NA NA 153354 NA NA
2014-12-14 4785245608 NA NA 528898884 NA NA NA 120836016 NA NA NA NA 8782883 NA NA 1940100 NA NA NA NA NA 11065110 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 18946408 NA NA NA NA NA NA NA 150433 NA NA
2014-12-15 4700905209 NA NA 563322337 NA NA NA 119903750 NA NA NA NA 9134763 NA NA 1937019 NA NA NA NA NA 10526951 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 18223586 NA NA NA NA NA NA NA 128777 NA NA
2014-12-16 4453202603 NA NA 665141270 NA NA NA 104860202 NA NA NA NA 11533420 NA NA 1709168 NA NA NA NA NA 9783562 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 16768672 NA NA NA NA NA NA NA 130564 NA NA
2014-12-17 4355021350 NA NA 804913396 NA NA NA 102333101 NA NA NA NA 14565883 NA NA 1711505 NA NA NA NA NA 9604501 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 17367624 NA NA NA NA NA NA NA 125593 NA NA
2014-12-18 4241890806 NA NA 862822123 NA NA NA 97722925 NA NA NA NA 21820041 NA NA 1600535 NA NA NA NA NA 8960555 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 17104005 NA NA NA NA NA NA NA 124160 NA NA
2014-12-19 4330801581 NA NA 720712279 NA NA NA 100016039 NA NA NA NA 21770184 NA NA 1685116 NA NA NA NA NA 9397325 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 18802650 NA NA NA NA NA NA NA 126892 NA NA
2014-12-20 4496945577 NA NA 747548181 NA NA NA 101992463 NA NA NA NA 20647588 NA NA 1792361 NA NA NA NA NA 9848742 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 19942184 NA NA NA NA NA NA NA 123549 NA NA
2014-12-21 4373820008 NA NA 771989123 NA NA NA 99517958 NA NA NA NA 20856075 NA NA 1823475 NA NA NA NA NA 9490155 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 18753467 NA NA NA NA NA NA NA 112759 NA NA
2014-12-22 4525705359 NA NA 791861558 NA NA NA 100835431 NA NA NA NA 20983545 NA NA 1834842 NA NA NA NA NA 9483390 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 18952033 NA NA NA NA NA NA NA 107039 NA NA
2014-12-23 4563595537 NA NA 739685186 NA NA NA 100779127 NA NA NA NA 20677681 NA NA 2035000 NA NA NA NA NA 9565116 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 18938314 NA NA NA NA NA NA NA 121339 NA NA
2014-12-24 4400637769 NA NA 724341746 NA NA NA 95844513 NA NA NA NA 18124864 NA NA 2278741 NA NA NA NA NA 9577443 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 18450025 NA NA NA NA NA NA NA 111104 NA NA
2014-12-25 4353789283 NA NA 747758073 NA NA NA 94574162 NA NA NA NA 20610641 NA NA 2431838 NA NA NA NA NA 8980049 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 17927700 NA NA NA NA NA NA NA 104254 NA NA
2014-12-26 4476703675 NA NA 783993127 NA NA NA 97539415 NA NA NA NA 22081302 NA NA 2334597 NA NA NA NA NA 10104008 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 18487756 NA NA NA NA NA NA NA 121627 NA NA
2014-12-27 4313267197 NA NA 745759987 NA NA NA 95352459 NA NA NA NA 21379576 NA NA 2762745 NA NA NA NA NA 9700418 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 17836797 NA NA NA NA NA NA NA 117113 NA NA
2014-12-28 4333389568 NA NA 736156783 NA NA NA 95993669 NA NA NA NA 20620134 NA NA 3061323 NA NA NA NA NA 9727879 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 17877579 NA NA NA NA NA NA NA 117643 NA NA
2014-12-29 4272268163 NA NA 750639034 NA NA NA 94717141 NA NA NA NA 19983361 NA NA 2656824 NA NA NA NA NA 9545027 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 17636256 NA NA NA NA NA NA NA 116865 NA NA
2014-12-30 4247060095 NA NA 749681811 NA NA NA 95114104 NA NA NA NA 19501529 NA NA 2672366 NA NA NA NA NA 9454316 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 17360266 NA NA NA NA NA NA NA 121543 NA NA
2014-12-31 4377510595 NA NA 757042202 NA NA NA 95710426 NA NA NA NA 19619939 NA NA 2382827 NA NA NA NA NA 9853515 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 18139021 NA NA NA NA NA NA NA 124029 NA NA
2015-01-01 4297535768 NA NA 755558352 NA NA NA 95086868 NA NA NA NA 19541316 NA NA 2561247 NA NA NA NA NA 9714893 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 17778457 NA NA NA NA NA NA NA 128102 NA NA
2015-01-02 4309551126 NA NA 753340322 NA NA NA 94048724 NA NA NA NA 19501686 NA NA 2525172 NA NA NA NA NA 9707610 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 18075690 NA NA NA NA NA NA NA 128335 NA NA
2015-01-03 3846269872 NA NA 684798233 NA NA NA 75275386 NA NA NA NA 16623962 NA NA 2552051 NA NA NA NA NA 8620475 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 16287306 NA NA NA NA NA NA NA 120222 NA NA
2015-01-04 3616320975 NA NA 586349910 NA NA NA 69101043 NA NA NA NA 15717675 NA NA 2316421 NA NA NA NA NA 8152177 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15405090 NA NA NA NA NA NA NA 127346 NA NA
2015-01-05 3758098008 NA NA 629350576 NA NA NA 73586957 NA NA NA NA 17611701 NA NA 2346913 NA NA NA NA NA 8383622 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15704692 NA NA NA NA NA NA NA 122283 NA NA
2015-01-06 3919623080 NA NA 642240553 NA NA NA 74701680 NA NA NA NA 17703226 NA NA 2578185 NA NA NA NA NA 8605629 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 16396932 NA NA NA NA NA NA NA 139597 NA NA
2015-01-07 4032255015 NA NA 645685315 NA NA NA 74967271 NA NA NA NA 18817350 NA NA 2597527 NA NA NA NA NA 8617988 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 16860651 NA NA NA NA NA NA NA 142711 NA NA
2015-01-08 3882766766 NA NA 640502683 NA NA NA 71126149 NA NA NA NA 19828783 NA NA 2412051 NA NA NA NA NA 8611194 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 16310578 NA NA NA NA NA NA NA 135721 NA NA
2015-01-09 3980426431 NA NA 637404875 NA NA NA 70301691 NA NA NA NA 20030876 NA NA 2433376 NA NA NA NA NA 8579115 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 16612798 NA NA NA NA NA NA NA 138299 NA NA
2015-01-10 3767535599 NA NA 595810614 NA NA NA 58655833 NA NA NA NA 18460873 NA NA 2370858 NA NA NA NA NA 8337722 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15749044 NA NA NA NA NA NA NA 145391 NA NA
2015-01-11 3643307731 NA NA 581306679 NA NA NA 61230338 NA NA NA NA 18043861 NA NA 2148505 NA NA NA NA NA 8234995 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15637425 NA NA NA NA NA NA NA 140670 NA NA
2015-01-12 3673551884 NA NA 571062229 NA NA NA 60912256 NA NA NA NA 17482704 NA NA 2072979 NA NA NA NA NA 8360752 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15217788 NA NA NA NA NA NA NA 139651 NA NA
2015-01-13 3099004902 NA NA 484744921 NA NA NA 54800307 NA NA NA NA 14454766 NA NA 1766268 NA NA NA NA NA 6790835 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 13224338 NA NA NA NA NA NA NA 111446 NA NA
2015-01-14 2444379076 NA NA 440895455 NA NA NA 41173189 NA NA NA NA 15403148 NA NA 1279606 NA NA NA NA NA 5458201 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11260386 NA NA NA NA NA NA NA 91433.79 NA NA
2015-01-15 2880801385 NA NA 509409664 NA NA NA 45680600 NA NA NA NA 17886511 NA NA 1502880 NA NA NA NA NA 6499815 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 13648749 NA NA NA NA NA NA NA 108804 NA NA
2015-01-16 2857541182 NA NA 508133368 NA NA NA 49970739 NA NA NA NA 15911893 NA NA 1603777 NA NA NA NA NA 6436026 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 13828113 NA NA NA NA NA NA NA 114720 NA NA
2015-01-17 2736875952 NA NA 475866604 NA NA NA 46126369 NA NA NA NA 16484421 NA NA 1432863 NA NA NA NA NA 6151079 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 13158146 NA NA NA NA NA NA NA 114442 NA NA
2015-01-18 2889858038 NA NA 483945686 NA NA NA 47586420 NA NA NA NA 16924141 NA NA 1498599 NA NA NA NA NA 6621059 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 13667180 NA NA NA NA NA NA NA 113945 NA NA
2015-01-19 2952759522 NA NA 495361107 NA NA NA 47924832 NA NA NA NA 17249720 NA NA 1477115 NA NA NA NA NA 6902411 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 13692536 NA NA NA NA NA NA NA 124927 NA NA
2015-01-20 2904651464 NA NA 499118748 NA NA NA 47313014 NA NA NA NA 16951843 NA NA 1376789 NA NA NA NA NA 7225412 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 13728738 NA NA NA NA NA NA NA 120214 NA NA
2015-01-21 3119680595 NA NA 515877886 NA NA NA 49128866 NA NA NA NA 18068290 NA NA 1527284 NA NA NA NA NA 8074560 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 14927900 NA NA NA NA NA NA NA 129428 NA NA
2015-01-22 3209962696 NA NA 526933961 NA NA NA 50798988 NA NA NA NA 17574047 NA NA 1603014 NA NA NA NA NA 8243911 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15148887 NA NA NA NA NA NA NA 129629 NA NA
2015-01-23 3203436948 NA NA 518377817 NA NA NA 51099994 NA NA NA NA 17465711 NA NA 1664759 NA NA NA NA NA 8063435 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15269371 NA NA NA NA NA NA NA 139480 NA NA
2015-01-24 3410114481 NA NA 518442871 NA NA NA 66128448 NA NA NA NA 18034546 NA NA 1759524 NA NA NA NA NA 8802552 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 16217920 NA NA NA NA NA NA NA 164921 NA NA
2015-01-25 3491686145 NA NA 513563824 NA NA NA 80704874 NA NA NA NA 17153593 NA NA 1834772 NA NA NA NA NA 9161222 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 16260214 NA NA NA NA NA NA NA 195507 NA NA
2015-01-26 3764417376 NA NA 496231591 NA NA NA 74761730 NA NA NA NA 16870710 NA NA 1880561 NA NA NA NA NA 9534547 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15964561 NA NA NA NA NA NA NA 204957 NA NA
2015-01-27 3627760928 NA NA 490708200 NA NA NA 75005954 NA NA NA NA 17260321 NA NA 1905485 NA NA NA NA NA 9252111 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15463280 NA NA NA NA NA NA NA 191049 NA NA
2015-01-28 3221728839 NA NA 463747981 NA NA NA 67363431 NA NA NA NA 17550142 NA NA 1735334 NA NA NA NA NA 8358577 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 14124864 NA NA NA NA NA NA NA 173460 NA NA
2015-01-29 3217149466 NA NA 455557378 NA NA NA 68989223 NA NA NA NA 16340748 NA NA 1854002 NA NA NA NA NA 8349242 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 14352627 NA NA NA NA NA NA NA 187926 NA NA
2015-01-30 3120272355 NA NA 447416340 NA NA NA 68395337 NA NA NA NA 16013008 NA NA 1764001 NA NA NA NA NA 8341633 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 13937717 NA NA NA NA NA NA NA 200193 NA NA
2015-01-31 2997692311 NA NA 442924519 NA NA NA 67578652 NA NA NA NA 15556416 NA NA 1710802 NA NA NA NA NA 8203068 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 13615064 NA NA NA NA NA NA NA 377803 NA NA
2015-02-01 3129637468 NA NA 437986614 NA NA NA 65106989 NA NA NA NA 14874634 NA NA 1809689 NA NA NA NA NA 9588399 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 14084167 NA NA NA NA NA NA NA 295025 NA NA
2015-02-02 3285797305 NA NA 423473386 NA NA NA 67784609 NA NA NA NA 15015582 NA NA 1822558 NA NA NA NA NA 9843751 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 14801468 NA NA NA NA NA NA NA 331622 NA NA
2015-02-03 3135343874 NA NA 403495625 NA NA NA 65871024 NA NA NA NA 13474638 NA NA 1751752 NA NA NA NA NA 9108583 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 14411308 NA NA NA NA NA NA NA 371243 NA NA
2015-02-04 3130520358 NA NA 418148255 NA NA NA 64855655 NA NA NA NA 13530684 NA NA 1761171 NA NA NA NA NA 9313697 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 14365445 NA NA NA NA NA NA NA 364033 NA NA
2015-02-05 2996945966 NA NA 448138129 NA NA NA 63053689 NA NA NA NA 14386892 NA NA 1661116 NA NA NA NA NA 9038844 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 13923848 NA NA NA NA NA NA NA 512168 NA NA
2015-02-06 3069076711 NA NA 484540928 NA NA NA 63763489 NA NA NA NA 13761358 NA NA 1656495 NA NA NA NA NA 9162328 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 14064474 NA NA NA NA NA NA NA 701172 NA NA
2015-02-07 3145761023 NA NA 465134147 NA NA NA 64623081 NA NA NA NA 13765165 NA NA 1691471 NA NA NA NA NA 9518423 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 14180779 NA NA NA NA NA NA NA 704237 NA NA
2015-02-08 3086537315 NA NA 460328719 NA NA NA 64741025 NA NA NA NA 13436030 NA NA 1630418 NA NA NA NA NA 9389051 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 13823884 NA NA NA NA NA NA NA 680977 NA NA
2015-02-09 3041799140 NA NA 446541034 NA NA NA 62894270 NA NA NA NA 13100881 NA NA 1552764 NA NA NA NA NA 11116323 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 13751877 NA NA NA NA NA NA NA 641702 NA NA
2015-02-10 3038850985 NA NA 435513439 NA NA NA 64095039 NA NA NA NA 12805883 NA NA 1513561 NA NA NA NA NA 12751110 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 13781773 NA NA NA NA NA NA NA 619592 NA NA
2015-02-11 3030676475 NA NA 439584970 NA NA NA 62846175 NA NA NA NA 12664369 NA NA 1435719 NA NA NA NA NA 16513273 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 13568452 NA NA NA NA NA NA NA 617177 NA NA
2015-02-12 3066996120 NA NA 447980110 NA NA NA 63996106 NA NA NA NA 12338937 NA NA 1534325 NA NA NA NA NA 14397381 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 13896316 NA NA NA NA NA NA NA 617646 NA NA
2015-02-13 3256814719 NA NA 464764008 NA NA NA 66381845 NA NA NA NA 12917333 NA NA 1593932 NA NA NA NA NA 14952957 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 14009680 NA NA NA NA NA NA NA 643801 NA NA
2015-02-14 3560717936 NA NA 477214725 NA NA NA 70669694 NA NA NA NA 13380218 NA NA 1752528 NA NA NA NA NA 14765031 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 14786601 NA NA NA NA NA NA NA 635778 NA NA
2015-02-15 3250242178 NA NA 437542823 NA NA NA 67232455 NA NA NA NA 11853368 NA NA 1575834 NA NA NA NA NA 14165278 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 13856155 NA NA NA NA NA NA NA 412655 NA NA
2015-02-16 3237573873 NA NA 438739393 NA NA NA 65613895 NA NA NA NA 11913233 NA NA 1577644 NA NA NA NA NA 14135936 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 14125518 NA NA NA NA NA NA NA 482004 NA NA
2015-02-17 3373706168 NA NA 447699315 NA NA NA 67740995 NA NA NA NA 12123369 NA NA 1595663 NA NA NA NA NA 13516003 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 14375955 NA NA NA NA NA NA NA 415181 NA NA
2015-02-18 3273812262 NA NA 440041262 NA NA NA 66881505 NA NA NA NA 11406989 NA NA 1570046 NA NA NA NA NA 14574775 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 14029587 NA NA NA NA NA NA NA 388551 NA NA
2015-02-19 3329631566 NA NA 438994662 NA NA NA 67610815 NA NA NA NA 11633247 NA NA 1791437 NA NA NA NA NA 14560412 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 14321731 NA NA NA NA NA NA NA 377814 NA NA
2015-02-20 3379032908 NA NA 430152802 NA NA NA 67707048 NA NA NA NA 11633082 NA NA 1941308 NA NA NA NA NA 14074920 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 14157683 NA NA NA NA NA NA NA 364676 NA NA
2015-02-21 3390372210 NA NA 423930635 NA NA NA 67797504 NA NA NA NA 11551250 NA NA 1926491 NA NA NA NA NA 14291627 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 14231357 NA NA NA NA NA NA NA 385785 NA NA
2015-02-22 3272629326 NA NA 418946519 NA NA NA 65918841 NA NA NA NA 10192439 NA NA 1999133 NA NA NA NA NA 12999946 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 13868682 NA NA NA NA NA NA NA 515278 NA NA
2015-02-23 3313897879 NA NA 425478199 NA NA NA 66858388 NA NA NA NA 11228342 NA NA 2162912 NA NA NA NA NA 13002832 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 13957583 NA NA NA NA NA NA NA 572180 NA NA
2015-02-24 3312489904 NA NA 427459720 NA NA NA 67240414 NA NA NA NA 11278427 NA NA 2183628 NA NA NA NA NA 15136340 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 13764555 NA NA NA NA NA NA NA 484696 NA NA
2015-02-25 3295875814 NA NA 427612882 304713 NA NA 66301067 NA NA NA NA 11438745 NA NA 2349848 NA NA NA NA NA 14295993 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 14011045 NA NA NA NA NA NA NA 472198 NA NA
2015-02-26 3282272605 NA NA 424348637 303364 NA NA 66635509 NA NA NA NA 11266927 NA NA 2307212 NA NA NA NA NA 14107065 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 14117045 NA NA NA NA NA NA NA 483088 NA NA
2015-02-27 3524820596 NA NA 426291867 NA NA NA 68207987 NA NA NA NA 11421343 NA NA 2463496 NA NA NA NA NA 15669778 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 14360855 NA NA NA NA NA NA NA 502567 NA NA
2015-02-28 3531776636 NA NA 414744163 NA NA NA 67868459 NA NA NA NA 11025352 NA NA 2769375 NA NA NA NA NA 16712481 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 14267559 NA NA NA NA NA NA NA 486683 NA NA
2015-03-01 3615181538 NA NA 390515999 NA NA NA 69797522 NA NA NA NA 10061647 NA NA 2768487 NA NA NA NA NA 17199103 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 14350882 NA NA NA NA NA NA NA 462587 NA NA
2015-03-02 3831178959 NA NA 389032252 152596 NA NA 71492437 NA NA NA NA 10866045 NA NA 2791266 NA NA NA NA NA 18732374 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 14718115 NA NA NA NA NA NA NA 494681 NA NA
2015-03-03 3916108523 NA NA 338000905 152527 NA NA 72280934 NA NA NA NA 10363503 NA NA 2710931 NA NA NA NA NA 17945636 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 14221671 NA NA NA NA NA NA NA 498819 NA NA
2015-03-04 3797385224 NA NA 320106590 NA NA NA 71395593 NA NA NA NA 10459642 NA NA 2705064 NA NA NA NA NA 18094856 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 14127716 NA NA NA NA NA NA NA 506387 NA NA
2015-03-05 3841201000 NA NA 368336365 NA NA NA 70924426 NA NA NA NA 10842462 NA NA 3082050 NA NA NA NA NA 17661212 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 13917212 NA NA NA NA NA NA NA 499239 NA NA
2015-03-06 3794156466 NA NA 346389663 251600 NA NA 70290896 NA NA NA NA 10700764 NA NA 3198173 NA NA NA NA NA 17272013 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 13973914 NA NA NA NA NA NA NA 530695 NA NA
2015-03-07 3844351385 NA NA 336156591 251600 NA NA 70816512 NA NA NA NA 10687011 NA NA 3016766 NA NA NA NA NA 17782914 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 13941094 NA NA NA NA NA NA NA 520425 NA NA
2015-03-08 3818877362 NA NA 317839487 251600 NA NA 70182528 NA NA NA NA 10729150 NA NA 3200805 NA NA NA NA NA 17570343 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 13753684 NA NA NA NA NA NA NA 586049 NA NA
2015-03-09 4032241702 NA NA 339605905 251600 NA NA 72186167 NA NA NA NA 10569448 NA NA 4208460 NA NA NA NA NA 18385805 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 14148744 NA NA NA NA NA NA NA 672126 NA NA
2015-03-10 4063305050 NA NA 321842415 251600 NA NA 74655875 NA NA NA NA 10657979 NA NA 5261461 NA NA NA NA NA 15746700 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 13731526 NA NA NA NA NA NA NA 692425 NA NA
2015-03-11 4128796573 NA NA 326405338 251600 NA NA 75356754 NA NA NA NA 10642660 NA NA 4767963 NA NA NA NA NA 16248060 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 14283964 NA NA NA NA NA NA NA 743491 NA NA
2015-03-12 4101535995 NA NA 330540686 251600 NA NA 76027546 NA NA NA NA 11262635 NA NA 4571258 NA NA NA NA NA 15968058 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 14057912 NA NA NA NA NA NA NA 661205 NA NA
2015-03-13 3976948638 NA NA 335397167 251600 NA NA 74789290 NA NA NA NA 10788727 NA NA 4316199 NA NA NA NA NA 15123703 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 13893004 NA NA NA NA NA NA NA 740619 NA NA
2015-03-14 3929758785 NA NA 353805211 251600 NA NA 74405167 NA NA NA NA 10787434 NA NA 4536672 NA NA NA NA NA 15222138 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 14152410 NA NA NA NA NA NA NA 780384 NA NA
