,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X1997.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.489834135949781,0,0,0,0.152718211360084,0,0,0.116846078934452,0,0,0,0.18963310070191,-0.0173177870801119,0,0.0328808984566651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00318523560018296,0,0,0,0,0,0,0,0,0,0,0,0.00450052494705329,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0332369784344348,0.0976379583020907,0.27506882423432,0,0,0,0,0,0,0.0538323078457487,0.334366689798293,0,0.0880533456095431,0,0.0658874175002627,0,0,0,0,0.0266145773611672,0,0,0,-0.0418107232828984,0,0,0,0,0,0,0,0,0,0.0575358238042995,0,0.00065083158090711,0,0,0,0.00246362925509118,0,0,0,0,0
X601939.CH.EQUITY,0.199691515533251,0,0,0.459217908051151,0.0386431687121845,0.0926062224350964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17756920494934,0,-0.0272238425473035,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.0190975998149192,0,0,0.0201694669978612,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777137026220986,0.224539512474125,0,0,0.55399434757997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315166925227242,0,0,-0.0807266201469109
X5.HK.EQUITY,0,0,0.0780309728721528,0,0,0.226890638482234,0,0.192569349016237,0,0,0.0412685122963722,0,0.261155483004314,0,0,0,-0.0118116057592359,0,0.145191470313631,0,-0.245735123464284,0,0,0,0,0.192442794531237,0,0,-0.0736704347296426,0,0.0225370672012259,-0.0723963833695924,0,0,0,0,0.165440319698984,0,0,0,0,0,0,0,0,0,0.156894797614689,1.73472347597681e-18,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.272040420188784,0,0,0.179612692960255,6.93889390390723e-18,0.254294579552936,0,0.0448393149675229,0,0,0,0,0,0,0,0,0,0,0,0,0.138222685151644,0,0,0,0,-0.197027892607183,0,0,0,0.143852046950134,0,0,-0.0387840699900836,0,-0.0642397738440384,0,0,0.0934215679482708,0,0,0,0,-0.0661150667749579,0,0,0.0758980571231212,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0268229670215999,0,0.0841005489661804,0,-0.0877144287198804,0,0,0,0,-0.0663486605376497,0,0,0,0,0,0.719889619442142,0,0,0,0,0,0.0629387496046435,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.2067755507537,0.0792484033079456,0,0,0.0457192511895757,0,0,0,-0.0358618957663468
X1299.HK.EQUITY,0,0,0,0,0.119954647982801,0,0,0,0,0,0,0,0,0,0,0,0,0.174596204899307,0,0,0,0,0,0,0,0,0.0374489801084292,0,0.195254471091402,0,0,0.172264696111538,0,0,0,0,0.202559196467471,0,0,0,0,0,0,-0.0158313573704073,0,0,0,0,0,0,0.111516230560721
X601628.CH.EQUITY,0,0.154032961202248,0,0.0455047383847969,-0.0433883621729428,0,0,0,0,0,0,0,0,0,0,0,0.260565652408712,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193993942136645,0,0,0,0,0,0.0385681205616482,0,0.273220958073733,0,0,0.16537618643872,0,0.0732616646187993,0.0647608315010405,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.427802727473132,0.0165268354508657,0,0,0,0,0,0,0,0,0.386658393772267,0,0,0,0,0,0,0,0,0.0752955510214182,0,0,0,0,0,0,0,0,0,0,0,0.00258879524387744,0,0,0,0,0,0.0548897001540883,0,-0.013163309024373,0.245799666025332,0,0,-0.0104257103774796,0.045478966847555,0,0,0,0
