,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.525090094235819,0,0,0,0.14366776021442,0,0,0.0657181119024974,0.0214128586176954,0,0,0,0.171063028594248,0,0.0317475031162536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233732454387326,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.00905160988187323,0.140067710129766,0.241475757264381,0,0,0.0371553035976566,0,0,0,0,0.316117060826135,0,0.0909857388430261,0,0.0631047101158695,0,0,0,0,0.0364685732914938,0,0,0,0,0,-0.0575695943260177,0,0,0,0,0,0,0,0.0709987269499475,0,0,0,0,0.0139928004471846,0,0,0,0,0,-0.0119165634845482
X601939.CH.EQUITY,0.315565761353964,0,0,0.177451500932538,0.140847029714295,0.045726296013544,0,0,0,0,0,0,0,0,-0.0703808507521324,0,0,0,0,0,0,0,0.13312509022175,0,0,0,0,0.276723019780403,0.0622744446904156,0,0,-0.0958953243958001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11639345247377
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.197004728586292,0.0327510582446086,0,0.674131810458396,0,0,0,-0.0171676398388515,0,0,0,0,-0.109425446042716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137869466480271,0,0,0,0,0,0,0,0,0,0,0,0.02540151626553,0,0,0,-0.172563395264742
X5.HK.EQUITY,0,0.0316618123245929,0,0,0,0.183243388314451,0,0.288036359674554,0,0.0979836977861817,0,0,0,0,0,0,0,0,0.0327302718282203,-0.0655283741137965,0,0,0,0,0,0.0153230498300308,0,0,-0.146319502530292,0,0,0,0,0,0,0,0,0.149513447424878,0,0.276458753851845,0,0,0,0,0,0,0,-0.124766251413683,0.0867841930278865,0,0
X601988.CH.EQUITY,0,0,0,0,0.329512101454487,0,0,0,0.0272612426446009,0,0.0105768494398309,0,0,0,0,0,0,0.071630754611812,0,-0.066490413338993,-0.0469337206499628,0,0,0,0.240816955664429,0,0,0,0,0,0,-0.216245435761536,0,0,0,0,0,0,0,0,0.15960348096432,0,0,0,0,0,0,0,-0.0225718815254637,0.13673377246935,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0568602746398064,0,0,-0.0501455991346931,-0.0265476108632753,0,0.0845693423586614,-0.111411588280709,0,0,0,0,0,0.473763030383129,-0.00155957436240766,0,0.112181452285142,0,0,0.125429632232093,0,0,0,0,0,0.0562392949441209,0,0,0,0,0,0,0.251517588223343,0,0,0,0,0.10922296365378,0,-0.0366896304460928
X1299.HK.EQUITY,0,0,0,0,0.0822399161066801,0,0,0,0,0,0,0,0,0,0,0,0,0.178225895169111,0,0,0,0,0,0,0,0.0133532542727676,0,0,0.00685147901240142,0,0.0237694564523075,0,0.0785485358165668,0,0,0,0,0.419279135913551,0,0,0,0,0,0,0,0.0607270476268532,0,0,0,0,0.169405304878185
X601628.CH.EQUITY,0,0,0,0.000667915547069003,-0.0304668504161935,0,0.00790332634196879,0,0,0,0,0.136154349660675,0,0,-0.0349732649316792,0,0.319400526826797,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0620280148079245,0,0.197389843049587,0,0,0,0,0.239918452968323,0,0.0885620540179692,0.0762970151851917,0,0,0,0,0,-0.00318955032974012
X601328.CH.EQUITY,0.0734343368499593,0,0.410956961446449,0,0,0,0,0,0,0,0,0,0.428754592444962,0,0,0,0,0,0,0,0,0.182989868296254,0,0,0,0,0,0,0,0,-0.00877600250253138,0,0,0,0,0,0,0,0,0,-0.0712697066021306,0,0,0.204608086016152,0,0,0,0,0.0215328619973905,0,-0.00794086988572188
