,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X001979.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.102168473611717,0.405936384878329,0.0284123152973416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265414929938105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140357480404136,0,0,0,0,0.00781676042800931,-0.0307007952017111,0,0.0711956777928244,0.0748000681258151,0,0.0301028415974353,0,-0.0712241162151538,0
X601318.CH.EQUITY,0,0,0.00407871307224286,0.155031995599337,0,0,0,0,0.152474419897867,0,0,0,0.0392573611354024,0,0.0341267394211239,0,0,0,0,0.181551378565812,0,0,0,0,0,0,0,0,0.0744391454127311,0,0,0.117308570457583,0,0,0,0,0,0.0731461793666951,0,0,0,0,0,0,0,0,0,0,0.049342004066777,0,0,-0.0923472530840585
X601939.CH.EQUITY,0,0,0,0,0.0538024977054847,0,-0.0212231823499859,0,0,0,0,0.121574719758335,0.0146568122970858,0,0,8.67361737988404e-19,0,0,0,0,0,-0.0117550037970039,0.668269211127471,0,0,0.144564198037837,0,0,0.0743253272488016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.148231357431027,0,0,0,0,0.197048793462781,0,0,0,0,0,0.206120654841185,0,0,0.150778593062215,0,0,0.0232933310480037,0,0,0,0.166333439837013,0,0.228533370487375,0,0,0,0,0.0216207715601734,0,0,0,0,0,0,0,0,0.0078859573258322,0.122392081841221,0.0134552063545797,0,0,0,0,0,0,0,0,0,-0.0881405197295297,0
X601288.CH.EQUITY,0.181490767251052,0.0462035633115378,0.118170471748871,0,0,0.0337475406434446,0,0.334270812862092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124706606371892,0,0,0,0,0,0,0,-0.0265247616458209,0,0,0,0,0,0,0,0,0,0,0,0.108549646460387,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171895465844988,0,0,0.0615674271310538,0,0,0.165948893140135,0,0,-0.130751139462088,0,0,0,0,0,0,0,0,0.604256376817593,0.0808968081020393,-0.0488347263422293,0,0,0,0,0,0,0.0933079037895029,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,-0.19358977804135,0.0704729308247631,0,0,0,0,0,0,0.199994814207806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995143225873708,0,0,0,0,0,0.102388634996805,0,0,0,0,0,0,0.0857909553621317,0.0963922300595254,0,0.125531368407197,0.274585674516891,0.0865756597855112,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.202436150405992,0.700263795022811,0,0,0,0,0,0,0,0.0299213148298503,0,0,0,0.0341655271182429,0.0460424245746463,0,0,0.0645552309128697,0,0,0,0.0927519340545517,0,0,0,0,0,-0.127325394692625,0.0946075813591982,0.0265946554736373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0736355841220871,0,0,0,0,0.0437073671426402,0,0,-0.0919815086978745,0,0,0,0,0,0.170384867876699,0,0,0,0.0933836020609613,0,0,0.181729683653769,0,0.0126396521552565,0,0,0,0,0,0,0,0,0.0127658355068176,3.46944695195361e-18,0.309415815600912,0,0,0,0.211949853969936,0,0,0,0,0.11652929620217,0,0,0
X601166.CH.EQUITY,0,0,0.0565748737297661,0.153822770035306,0,0,-0.00782976216591136,0,0,0,0,0.06219530362436,0.102666707309652,0,0,0.0378623287649712,0,0,0,0,0,0,0,0,0.155691178052389,0,0,0.337538730697628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
