,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184788009550735,0,0,0,0,0.493762762693779,0,0,0,0,0,0,0,0,0,0,0,-0.147444287233113,0,0,0.495960374152663,0,0,0,0,0,0,0,0,0,0.0961508532150054,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.152216124535247,0,0.254228708544137,0,0,0,0,0,0,0,0,0.282443467008531,0.075167511904378,0,0.0399875290410538,0,0,0,0,0.0802870900897777,0,0,0,0,0,0,0,0,0,0.0750294748490576,0,0,0,0.0254284372993827,0,0,0,0.00956112222022165,0,0,0,0.0452677960075453,0,0,0
X601939.CH.EQUITY,0,0,0,0.686935415602841,0,0.105914710518799,0,0,0,0.115555423561106,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.13892651098589,0,0,0,0,0,0,0,0.120775590509491,0,0,0,0,0,0,0,-0.0594337886332174,-0.0174730529786488,0,0,0,0,0,0,0,0,0,0,0.084710468176213,0.0556260544270842,0
X601288.CH.EQUITY,0,0,0,0,-0.163346942088061,0,0,0,0.132506235273817,0.0170712995214258,0.563307845626923,0,0,0,-0.0674710581180408,0,0,0,0,-0.0686336592278805,0,0,0,0,0,0,0,0,0,0,0,0,0.0887379784441693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110666397119836
X5.HK.EQUITY,0,0.0730542081756144,0,0,0,0.1514820311651,0.339274681615869,0,0,0,0.0300803349313327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.181726358647356,0,0,0,0,0,0,0,0,0,0.128906153620514,0,0.288220459999686,0,0,0,0,0,0,-0.0939690175666652,0,0.0598668044146572,0,0
X601988.CH.EQUITY,0,0,0.0852498234493207,0,0.241027593745369,0,0,0,0.201685421032417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122465047213678,0,0.0719979097892768,0,0,0,0,0,0,0,0.13049844533821,0,0,0,0,0,0,0,0,0.131097561368738,0
X1299.HK.EQUITY,0,0,0,0,0.214652516683794,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.192850341397714,0,6.93889390390723e-18,0,0,0,0,0,0,0.0361525457999754,0,0.0351180799907416,-0.11682631011444,0.0882675610587791,0.0537154952605979,0,0,0,0,0,0,0.53624276855953,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.514338792697714,0,0,0,0,0,0,0,0,0,0.125740001114329,0,0,0,0,0,0,0,0,0.0526614783922823,0,0,0,0,0,0,0,0,0,0,-0.0632402262111372,0.205873349169619,0,0.270821025993482,0,0,0,0,0,0,0,0.0183944655558036
X601628.CH.EQUITY,0,0.032015558132358,0,0.0244509296433449,0,0,0,0,0,0,0,0,0,0,-0.0836276916220355,0,0,0.238188338600909,0,0,0,0,0,0,0,0,0,0.0459505794071194,0,0,0,0,0,0,0.101437890005107,0.337952734081831,0.00126998411661482,0,0,0,0,0.220884869707763,0.099670826790039,0.0725458114708738,0,0,-0.0386995723331249,0,0,0,0
X601328.CH.EQUITY,0,0,0.0126614653503816,0,0,0,0,0.713146929706043,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.125556398056955,2.16840434497101e-19,0,0,0,0,0,0.0382296719595063,0,0,0,0,0,0,0,0,0,-0.0163141317412576,0,0,0,0,0,0,0,0,0,-0.169341793886995,0,0,0.0439823328324042,0
X601166.CH.EQUITY,0.103224568603671,0,0,0.236392808300224,0,0,0,0.0662149226365745,0.00163705186827765,0,0,0,0,0.295055701903169,0,0,0,0,0.0353049964160355,0,0,0,0,0,0.0901570901404302,0,0,0,0,0,0,0,0,0.0836149127157946,0,0,-0.102352494409072,0,0,0,0,0,0,0,0,0,0,0,0,0.048268590604724,-0.0463092315297615
X601319.CH.EQUITY,0,0,0,-0.0385132275829565,-0.00704753622683169,0,0,0,0,0,0,0,0,0,0,0,-0.0495303708979983,0.128526199822619,-0.186292170230953,0,0.0588852517449873,0,0,0,0,0,-0.0413233805898246,0,0,0,0,0,0,0,0,0.0853687038483825,0,-0.00164073129289626,0,0,0,0,0,0,0.595724372875723,0,0,0,0,0,-0.138829448018733
X16.HK.EQUITY,0,-0.0791326716875732,0,0,0,0,0,0,0,0.0486551297337711,0,0,0,0,0.122495801797524,0,0,-0.26818166186386,0,0,0,0,0,0,0,-0.0171291208325116,0,0,0,0.170079899544752,0.0774772732265422,0,-0.114047213945016,0.142332458484977,0,0,0,0.520884208621623,0,0,0,0,0,0,0,0.324228338448899,0,-0.0453844154850369,-0.119429445616285,0,0
