,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.359202028664663,0.070271042461447,0.0695950355014978,0.0556877815998411,0,0,0,0,0,0.247684775775936,0,0,0,0,0,0,0,0,0,0,0.00435007557071763,2.16840434497101e-19,-0.0306109795784091,0.0344339658770636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00768563884160883,0,0,0,0,0.0408134860727104,0,0,-1.73472347597681e-18,0.185033310692692,0
X601939.CH.EQUITY,0.177609636467521,0,0,0.206370476440468,0,0,0,0,-0.0956259893831822,0,0.131149756041465,0,0,0.217640692270501,-0.0714570734718618,0,0,0,0,0,0,0,0,0,0.196817978455925,0,0,0,-0.0257468678585833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270908089419151,0,0,0.161387927646112,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.224788711865036,0.117469268322905,0,0,0,0,0,0,0,0,0.0515834085436623,0,0,0,0,0,0,0.188867653030786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395607537104335,0,0,0,0,0,0,0.187273519154752,0,0,0,0,0,0
X601288.CH.EQUITY,0.376169654364206,0,0,0,0.214660162014586,0,0,0,0,0,0,0,0,0.146441334654316,0,0,0,0.0916276451935355,0,0,0.0341391334857204,0,0,0,0,0,0,0,0,0,0,0,0.084293465874141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.545471109360955,0,0,0,0,0,0.269329167690351,0,0,0,0,0,0.0901806072093627,0.0815745460661841,0,0,0,0.0495976339595728,0,0,0,0,0,0.0687272146755076,0,0,0,0,0,0,0,0,-0.547268479444121,0,0,0,0,0,0,0,0.157229307124411,-0.0586418209941725,0,-0.0767246662672049,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0.276092281287893,0,0,0,0,0.0557609200926608,0,0,0,0,0.101888572828036,0,0.00337952125396463,0,0,0,0,0,0.125877267654862,0.0363987755595102,0.123884891849738,0,0,0,0,0,0,0.0294031810557587,0,0,0,0.144970283109657,0,0,0,0.0824248233135732,0.0394585454053478,0,0,-0.0137775751423361,0
X1299.HK.EQUITY,0,0,0,0,0.0326547251707013,0,0,0,0,0,0,0,0,0.203592194535185,0,0,0.0437076126455325,0,0.479685087747681,0,0,0,0,0.135672492576834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864801847882281,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142487346915014,0,-0.149768932175313,0,0,0,0,0,-0.148709657832228,0.394184600992112,0,0,0,0.713381052338992,0,0,0,0,0,0,0,0,0,0.34500806512987,0,0,0,0,0,0,0,-0.233046107426213,0,0,0,0,0,0
X601628.CH.EQUITY,0.0414272263790982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12535187963242,0,0,0,0,0.280414474489852,0,0,0,0,0,0,0.131743496821698,0,0,0,0,0,0,0,0,0,0,0,0,0.0600947258268587,0,0,0.0341784056707068,0,0,0.037275282320532,0.0240466959860267,-6.93889390390723e-18,0.0650094078640361,0
X601658.CH.Equity,0,0,0,0.0581177077571193,0.154815124980788,0,0,0,0,0,0,0,0,0.152600369743907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223121329926367,0,0,0,0,0,0,0,0,0.146509557625286,0,0,0,0,0,0,0,0,0,0,0.312045024240728,0,0,0
X601328.CH.EQUITY,0.0518593317609113,0,0,0.599326039406967,0,0,0,0,0,-0.0367429263491922,0,0,0.0266772529094796,0,0.0361399525940749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127848587659462,0.0234922786736994,0,0,0.00485468399754275,0.0903746236894247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112864633885308,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.435534002150401,0,0,0,0,0,0,0,0.0326818091166964,0,0,0.0246581590646021,0,0,0,0,0,0,0,0,0,0,0,0,0.232687399127739,0.0266099090720594,0,0,0,0,0,0,0,0,0,0,0.00549417662242606,0,0,0,0,0.0313331601759248,0.0521440638656442,0.109297982852754,0,0,0
X388.HK.EQUITY,0,0,0.368361877107068,0,0,0,0,0,0,0,0,0.0280705072619163,0,0.0303722412211836,0,0,0,0,0.0906925098586391,0,0,0,0.0326765726208768,0,0,0,0,0,0,0,0,0,0,0.07588687380554,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0447948691709698,0,0,0,0,0,0
X600000.CH.EQUITY,0.303074225868687,0.0386923976772066,0,0,0.144575423120198,0,0.019489922667673,0,0.0663601051754045,0,0,0.0108768532164635,0,0,0,0,0.0476408866864469,0.00133676917027662,0,0,0.102112810045461,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0367966105123509,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933833790416805,0,0,0,0.407471897837606,0.0670543769535969,0,0.0662168464247754,0,0,0.256190997878863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.236501406536251,0,0,0,0,0,0,0.238417110138458,0,0.121853821222571,0,0,0,0.058980988431301,0.0756182857732951,0,0,0,0.17124764551338,0,0.0622331562469323,0,0,0,0,0,0.000584078057002322
X000001.CH.EQUITY,0,0,0,0,0.000996427182788898,0,0,0,0,0.0538972101506924,0,0.481969043416929,0,0,0.131557146076241,0,0,0,0,0,0,0,0,0,0,0.110110953057832,0,0,3.46944695195361e-18,0,0,0.0369355084839953,0,0.0118130850296957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0218669262238573,0,0.0933831390488293,0.148753602840754,0,0,0,0,0.0648869211505139,0.103833561461997,0.257131040060485,0,0.142663343802275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702698543778131,0,0,0,0.0194231274762757,0,0,0
