,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X000001.CH.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X002142.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X12.HK.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.1823297571447,0.102833063290888,0,0,0.340565586610696,0,0,0.0134180222953703,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228353317398411,0,0,0,0.0925029891177319,0,0,0,0.110066973334493,0.0518168152423577,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0392663398810082,0.0042051604071727,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0581701764257941,0,0,0.243161441686455,0,0,0.304360748639257,0,0.0357984613259087,0,0.042793857777434,0.0125690734051453,0,0,0.188318677465977,0,0,0,0,0,0,0,0,0,0,0,0.063237572965882,0,0,0,0.238701484559495,0,0.00239446949985864,0,0,0,-0.0540426685266032,0,0,0,0,0,0,6.93889390390723e-18,0.010201180048371,0,2.16840434497101e-19
X600036.CH.EQUITY,0,0,0,0,0,0.102688704072529,0,0,0,0,0,0.0570681870294595,0,0,0,0,0,0,0,0,0,0,0,0,0.0433905338099251,0.374777038356385,0,0.165994147483577,0,0,0,0,0,0,0,0,0,-0.1018539569849,0,0,0,0,-0.0290990091874853,0,0,0,0,0,0,0.0500098940117246,-0.0522187377322045,0
X601939.CH.EQUITY,0.565842219241089,0.0716044612024959,0,0,0,0,0,0,0.171222502990993,0,0,0,0,0,0,0,0,0,0.0884688147659139,0,0,0,0,0,0,0,0,0.125386875575481,0,0,0,0,0,0,0,0,0.115136960718811,0.0512346172999884,0,0,0,0,0,0,0,0,0,0,0,0.117455335764429,0.0459957872391934,0
X601288.CH.EQUITY,0,0,0,0.105139066874758,0,0,0,0.433252173832913,0,0,0.104153366570613,0,4.33680868994202e-19,0,0,0,0,0.0765716973758743,0,0,0,0.00392678851779796,0.0260227429231909,0,0.150958613182858,0,0,0.017874771821304,0,0,0,0,0.120380088508044,0,0,0,-0.0449097394340658,0,0.00965870020787717,0,0,0,0,0,0,0,0,0,0,0,0,0.0373392396457436
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.0639589410737419,0,0.314236523852253,0,0,-8.67361737988404e-19,0,0,0.0464037942690537,0,0,0,0,0.102026618053964,0,0,0,0,0,0.0205917573188113,0,0,0,0.0105952209158152,0,0.0581274199490234,0,0,0,0,0.0465392492394854,0,0.228029962356699,0.232306159277725,0,0,0,0,0,0,0.0346124356299968,0,0,0,0.150383202409489
X601628.CH.EQUITY,0,0,-0.143083802019359,0,0,0,0,0,0,0.0970819908467027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496810416748268,0.098958882305756,0,0,0,-0.042465638386232,0,-0.0832249001044677,0,0,0.370440155579889,0,0,-0.000517341731346821,0.369276461624675,0,0,0.0497878312969652,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.177147539960797,0,0,0,0.407935550084014,0,0,0,-0.0270199536088296,0,0,-0.114042380282986,0.0751621220663484,0,0,-0.0170852473336559,0,0,0.158346232130154,0.106507072985713,0,-1.73472347597681e-18,0,0,0.0449186892103917,0.0412208409554046,0,0,0,0,0,0,-0.136086588761317,0,0,0,0,0,0,0.0843114523511724,0,0,0,0,0,0,0,0,0.078869059551211,0,0,0
X5.HK.EQUITY,0,0.223786083486341,0,0.0956698242655756,0,0,0,0,0,-0.144941766316284,0.0387628505288192,0,0.0326247188357358,0,0,0,0,0,0,0,0,0,0,0.28125992038635,0,0,0.117707935321365,0,0,0,0,0,0.00881330694024775,0.0448463732323179,0,0,0,0.235479184968096,0,0,0,0,0,0,0,0,0.0462013492598739,0,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.101790140105956,0,0,-0.076423079560592,0,0,0,0,0,0,0,0,0,0.278359696613382,0,0,-0.0576727932861796,0,0,0,-0.152745140274384,0,0,0,0,0,0,0,0,0,-0.291000053266002,0,0,-0.164506146088795,0,0.345232451275482,0.246413655664318,-0.0625507388322494,0,0,0,0.254472485667835,0,0,0,0,0,0,-0.0666978533599094
X601166.CH.EQUITY,0,0,0,0.142128573275092,0,0,0,0,0,-0.180463807155431,0,0.598724500840221,0,0,0,0,0,0,0,0,-0.0557728948020235,0,0,0,0,0,0,0.0445774977774288,-0.00325559068643686,0,0.0859704703299796,0.0867720239920279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774199814900821,0,0,0,-0.0364558902330405,0
X000001.CH.EQUITY,0,0.17973720441497,0.0847611883233642,0,0,0.0696468396442214,0,0,0,0,0.207865049759604,0,0,0,0,0,0.0978577117461685,0,0,0.0158972224554738,0,0.210598985857438,0,0,0,0,0,0,0,0,-0.0468315519053075,0,0,-0.178175397974493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112819643291715,-0.133352073260151
