,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,-0.116167232572015,0,0,0,0,0,0,0,0.239627884446908,0,0,0,0,0,0,0,0,0,0,0,-0.142713446927465,0,0,0,0,0,0,0,0,0,0.145830225867344,-0.267335947201253,0,0,0,0,0.615351279022678,0.0367278299821287,-0.19627081341158,0,0,0,0,0,0,0,0,0.209929084008675
X601318.CH.EQUITY,0,0,0,0.00594293322517058,0,0,0.163607213149346,0,1.38777878078145e-17,0.0250007508051865,0,0,0,0,0,0,0.0615340200669325,0.122892491896409,0,0,0,0,0,0,0.0384626526736289,0,0,0,0,0.0528769634106883,0,0,0,0,0,0,0,0.0108516793803161,0.601434656066691,0,0.015273433621962,-0.0794511955726643,0,0,0,0,0,-0.048295595917752,0,0,3.46944695195361e-18
X601939.CH.EQUITY,0.282197302816981,0,0,0,0,0,0,0,0.0521455498038095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395576126811511,0,0,0,0,0.116484776209152,0,0.0206591954916283,0,0,0,-0.0833889540638772,0,0,0.383842865936218,0,0,-0.0206885651436697,0,0.11091891033769,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.0337261550285616,0,0,0,0.234164654123835,0,0,0,0.00093189113382204,0,0.0916330489207934,0.0161951840937992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257178716747297,0,0,0,0,0,0,0,0,0,0,0.200521872960926,0,0,0,0,0,0,0,0,0.122724516538908,0,0,0.133915348375613
X5.HK.EQUITY,-0.093329933610896,-0.037099685948637,0,0,0,0,0,0.0778870450301018,0,0,0.0876985610864235,0,0,0,0,0.0447638399250022,0.229166368392514,0.00949925122950387,0,0,0.289105739844417,0,0,0.40445367638062,0,-0.0331526969241669,0,-0.00396207879216545,0,-0.326599546177521,0,0,0,0,0,0,0,0,0,0,0.250791267278668,-0.0603206948746677,0,0,0,-0.133237400937512,0,-0.240556135024728,0,0,0.103417882298729
X601988.CH.EQUITY,0.233494092298592,0,0,0.57629145808769,0,0,0,0,0,0,0.106495638004521,0.113305504485555,0,0,0,0.0312209595577522,-0.060536990336942,0,0,0,0,0,0.0106457271319104,0.0547077061705373,0,0,0.0249115158312104,0,0,0,0,0,0,0,0,0,0,0.0168192169381339,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.286678115172139,-0.0205864330112656,0,0,0,0,0,0,0.27690858568238,0,0,0.416954009984658,0,0,0,0,0,0.0263501288326886,0,0,0,0,0,-0.243983306554785,0.0954446210012386,0,0.041596667050861,0,0.15465251582167,0,0,0,0,-0.12502112768888,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.435513856528286,0,-0.167745491018338
X1299.HK.EQUITY,0,0,0.0228622381816199,0,0,0,0,0,0,0,-0.0640875148775182,0,-0.0824878366173593,0,0,0.350891016428939,0.129498037029754,-0.0102229196222913,0,0.143322627615884,0.248388825973563,0,-0.0563691299178717,0,0,0.233395165590922,-0.0594073566486271,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187305267191774,0,0,0,0,0,0,0,0,0,0,-0.210640583013029
X601628.CH.EQUITY,0,0.109618205313019,0,0,0,0,0,0,0,0,0,0,0,0.287124481207181,0,0,0,0.0542832785400652,0.0621075941859376,0,0,0,0,0,0.0940430441417144,0,0,0,0,-0.0471138606011287,0,0,0,0,0,0,0.0930089415113244,0,0.158090058637402,0,0,0,0,0,0,0,0,0,0.0865335576841835,-0.0100551398331737,0
X601328.CH.EQUITY,0,0.286818743271225,0.113934503698236,0.381325891000626,0,0,0.194155158524689,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.063489634596028,0.0350941368012101,0,0,0,0,0,0,0.249699373094438,0,0,0,-0.00927107307251722,0,-0.323552498993988,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,-0.330301147029365,0,0
