,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.032961824116827,0.476157449623817,0.0149417270879362,0,0,0.090465080884555,0,0,0.0828812483221564,0.067575324836772,0,0,0.176491452255891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286793069733008,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.00885435221526928,0.109692574538024,0.272683613168424,0,0,0,0,0,0,0,0,0.335274225232774,0.0867750772439906,0,0.075843465440692,0,0,0,0.0632112418493661,0,0,0,0,-0.0379287152424828,0,0,0,0,0,0,0,0.0182266590323813,0,0.0426761123348704,0,0,0,0,0,0,0,0,0.00605118425243679,0,0
X601939.CH.EQUITY,0.201833481668461,0,0,0.410319355925135,0.05008344604229,0.0929559254810834,0,0,0,0.00571953151674205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211158437685372,0,-0.033285526232039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282228067625915,0,0,0.0131732542393833,-0.0487412248696265
X601288.CH.EQUITY,0,0,0.231279247741627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224443039696081,0,0.098859594795484,0,0,0,0.0479188878402256,0,0,0,0,0,0,0,0,0.0339881810269555,0,0.177229019527707,0,0,0,0,0,0,0,-0.0138107064643919
X5.HK.EQUITY,0,0,0.0565713841293204,0,0,0.207413663568727,0,0.206209285543307,0,0,0,0.212049119320848,-0.00850843243122464,0,0,0,0,0,0.195637050903134,0,-0.244545834882972,0,0,0,0.0459666713636883,0,0,0,-0.0612249373402242,0,0,0,0,0,0.189895944744775,0,0,0,0,0.0806136087873526,0,0,0,0,0,0,0.171383297524152,-0.00759542777473748,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.262264222618381,0,0,0,0.106910158010357,0,0,0,0,0,0,0.0351341601501209,0.109412730446495,0,0,0,0,0,0,0,0,0.0883647161674642,0,0,0,-0.191646908166531,0,0.0605277133993866,0,0,0,0,0,0,0,0,0,0.0798801830968625,0,0,0,0,0,0,0,0.151144310185083,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0203427442132073,-0.100663120004304,-0.130953188143895,0,0.0804957318945845,0,0,0,0,0,0,0,0,0.385405400512116,0,0.108686596114446,0,0,0.0728542151571902,0.0658761016421723,0,0,0,0,0.0859238385153434,0,0,0,0,0.000531749117580943,0.30309301644538,0,0,0,0.0961407864863421,0,0,0,-0.0639957382451249
X1299.HK.EQUITY,0,0,0,0,0.0772364871924466,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.208081798395431,0,0,0,0,0,0,0,0.143237803071102,0,0.047151483856512,0,0.0792819200677015,0,0,0,0,0,0.169371474837646,0,0,0,0,0,0,0,0,0,-0.0588479945556673,0.101660978102178,0,0,0,0,0.118426358249781
X601628.CH.EQUITY,0,0.148201662785459,0,0.0503220406493013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10455176674881,0,0,0,0,0,0,0,0.147783210868387,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.020885653548572,0.366375252398716,0,0,0,0.118960347147002,0,0.056541142423045,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.359775488957754,0.0315203893477386,0,0,0,0,0,0,0,0.415892459816643,0,0,0,0,0,0,0,0,0.0230434335041359,0.0860220163097007,0.127673470654918,0,0,0,0,0,0,0,-0.0117935555713835,0,0,0,0,0,0,0,0,0.0688964796728288,0,-0.0786298293977843,0.217077709734953,0,0,0,0.0811279394343832,0,0,0,0
