,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.338230694038026,0.0631441534497678,0.105662869430387,0,0,0,0,0,0,0.200628618975224,0,0,0,0.00982500842098337,0,0,0,0,0,0,0,0,0,0,-0.0169485673817142,0,0,0,0.0659677510533304,0.0131610665058932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372498826562912,0,0,0,0.143088133944187,0
X601939.CH.EQUITY,0.299251879770278,0,0,0.040013382427849,0,0,0,0,-0.0499205466153733,0,0.186821188610296,0,0,0.106310258256007,0,0,0,0,0,0,0,0,0,0.215322793098502,0,0,0,0,0,0,0,0,0,0,0,0,-0.0329491573959576,0,0,0,0,0,0,0,-0.011221454513706,0,0,0,0.143664165880056,0,-0.0455460295959696,0
X601318.CH.EQUITY,0,0,0,0,0.17110577096997,0,0,0,0,0,0,0.186622005149537,0,0,0.0186001549692317,0,0,0,0,0,0,0.0971290727746647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0568037312064756,0,0,0.203178511848886,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.41210788349695,1.38777878078145e-17,0,0,0.217389645478337,0,0,0,0,0,0,0,0,0.112959322901253,0,0,0,0,0,0.0854051455398195,0.0582318301994318,0,0,0,0,0,0,0,0,0,0,0,0.0201666609030723,0,0.0248576332598516,0,0,0,0,0,0,0,0.0200440045080728,0,0,0,0,0,0,0.0153059060904526,0,0
X601988.CH.EQUITY,0,0,0,0.493398232774534,0,0,0,0,0,0.243770647059353,0,0,0,0,0,0.064799888765985,0.125886868358811,0,0,0,0.0710712963098381,0,0,0,0,0,0.0858908349693173,0,0,0,0,0,0,0,0,0,-0.577229622712975,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.186231486566663
X600036.CH.EQUITY,0,0.0281006082506867,0.0708150956037115,0,0,0,0,0,-1.73472347597681e-18,0,0,0.148283595264497,-0.0574800015742448,0,0,0,0.0910794925980482,0,0,0.0587708363882217,0,0.23170772736243,0,0,0,0,0,0,0,0,0,0.195217484419115,0,0,0,0,0,0,0,0,0.136797868240865,0,0,0,0,0,0,0.111836863054705,0.0169886073731734,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239082294930949,0,0,0,0.482015571656459,0,0,0,0,0,0,0,0.108281578044794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112299059329955,0,0,0.046513946884243,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.229585898815142,0,-0.36421545067533,0,0,0,0,0,0,0.100718086646283,-0.344839916818422,0.600056638854003,0,0.669301479533986,0,0,0.0945040091137992,0,0,0,0,0,0,0.415823512722703,0,0,0,0,0,0,-0.108636576414587,0,0,0.0315686109156331,0,0,0,0.123590637545925
X601628.CH.EQUITY,0,0.0284023715480689,0,0,0,0,0,0,0,0,0,0,-0.14665940749241,0,0,0,0,0.0422277758453192,0,0,0,0.350138957511594,0,0,0,0,0,0,0.0272050916049635,0,0,0,0,0.0318181728161932,0,0.0565440409438457,0,0,0,0.00165558757120989,0.267211517068087,0,0,0,0,0,0,0,0,0,0.155207044293298,-0.0218167224347291
X601658.CH.Equity,0,0,0,0.158189885560949,0.181350908025476,0,0,0,0,0,0,0,0,0.118310421107862,0,0,0,0,0,0,0,-0.0818576907384966,-1.38777878078145e-17,0,0,0,0.0366163728738208,0,0.0938234391711587,0,0,0,0,0,0,0,0,0.275993029948785,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.4347549157402,0,0,0
