,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.357234822058512,0.078633710510503,0.11649625976255,0,0,0,0,0,0,0.213885794229797,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,-0.0365658907755111,0.0288797741298221,0,0,0,0,0,0,0.0146224045214081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032947112248651,0,0,0,0.0211321411559101,0.158971035164871,0
X601939.CH.EQUITY,0.396351432086175,0,0,0.186443656895457,0,0,0,0,-0.037280850774728,0,0.143191683337209,0,0,0,-0.0803428032954619,0,0,0,0,0,0,0,0,0.1785344852715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0059896562117451,0,0,0,0.0969397219507258,2.16840434497101e-19,0,0
X601318.CH.EQUITY,0,0,0,0,0.304738784913059,0.0831699950297301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18194567148926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760916599528725,0.10838344611901,0,0,0.0119512319558201,0.14347595220323,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.377038733041989,0,0,0,0.214167219484537,0,0,0,0,0,0,0,0,0.147005542247741,0,0,0,0,0,0.0913930053006617,0.034291558482687,0,0,0,0,0,0,0,0,0,0,0,0.0843892582491989,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.535067334135584,0,0,0,0,0,0.268500381823481,0,0,0,0,0,0.0912478701772873,0.110709283313069,0,0,0,0.0325570766754988,0,0,0,0,0,0.0788452986230605,0,0,0,0,0,0,0,0,-0.538711233470367,0,0,0,0,0,0,0,0.176717838852509,0,-0.05885765138595,-0.0828614828535934,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.0453335613819803,0,-0.036959601150115,0,0,0,0,0,0,0.286364588234508,-0.0497750020875296,0,0,0,0.0710647847289258,0,0,0,0,0.175753046731658,0.0114384718735373,0,0,0,0,0,0,0,0,0.208542062158225,0,0,0,0,0,0,0,0.109872238699954,0.00663158652838448,0.0865567229203256,0,0,0,0.074963538152649,0,0.0614110968723124,0,0,-0.0391720618290122,0
X1299.HK.EQUITY,0,0,0,0,0.0353275946829766,0,0,0,0,0,0.0348056931824068,0,0,0.187238126335711,0,0,0.0341612760810979,0.502059517601953,0,0,0,0,0.115531867437617,0,0,0,0,0,0,0.0173679487830277,0,0,0,0,0,0,0,0,0,0.0849995645132333,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15228635835237,0,-0.179451572913819,0,0,0,0,0,0.508407049871045,0,-0.251572754060429,0,0,0.745335880768225,0,0,0,0,0,0,0,0,0,0.403586120136989,0,0,0,0,0,0,-0.264361313697726,0,0,0,0,0,0.0164349592937569,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.130761763773701,0,0,0,0.00502838264127674,0,0,0,0,0.36809015579816,0,0,0,0,0,0,0,0,0,0,0,0.0300207592158383,0,0,0.0741465724132545,0,0,0,0,0.247531450156193,0.0491748909932798,0,0,0,0,0.039064431061778,0,0,0.165099990337198,-0.0276910085071227
X601658.CH.Equity,0,0,0,0.150351194100023,0.147167051511388,0,0,0,0,0,0,0,0,0.128477598773523,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.168880122352752,0,0,0,0,0,0,0,0,0.21440450291512,0,0,0,0,0,0,0,0,0,0,0.334550309356397,0,0,0
