,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.282529845393274,0.0432768467334489,0.0108659746603035,0,0,0.431386527105651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10230489147668,0,0,0,0.0488234308326313,0,0,0,0.0184689799943009,0,0,0,0,0,0,0.0747052767804269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.151754863231303,0,0,0,0,0,0.198757296119239,0,0,0,0.06475020572258,0,0.130913257804974,0,0,0.0630087154660994,0,0.129420156534488,0,0,0,0,0,0,0,0,0.111787922821956,0,0,0,0,0,0,0.0496273299005608,0,0.0294212148178905,0,0,0,0.0137134217774105,-0.036280173978728,0,0.0476412322084066,0,0,0.0490720166113851,0,0,0.0426477282268832,-0.0636617916254681
X601939.CH.EQUITY,0.447062819159038,0.172023161994795,0,0,0,0,0,0.235655277353793,0,0,0,0,0,0,0,0,0.0123655419102582,0,0,0,0,-0.115523482262883,0,0,0,0,0,0,0.143526539306785,0,-0.0413290544920631,0,0.139394280948246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11249493211645,0.126939033438764,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.568183418656033,0,-0.0831823574951313,0,0.0386683411478636,0,0,0,0,0,0,0,0,0,0.06152130891309,0.105229162767466,0.0759072562314237,0,0,0,0,0.114727297835783,0,0,0,0.0554981740898769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532427747738647,3.46944695195361e-18,0,0.00560123473622766,0
X600036.CH.EQUITY,0,0.143191566274485,0,0,0,0.0256517573544533,0,0.00407619294735548,0,0,0,0,0.121058933279213,0,0,0.0292883955209167,0,0,0,0,0,0,0.0944673336256838,0,0,0,0.0767457517941553,0,0,0,0.0252874211292808,0,0,0,0,0,0,0.0585982322667919,0,0,0.0645302201562388,0,0,0,0,0,0,0,0,0.360602997822853,-0.288854559080568,0
X1299.HK.EQUITY,0,0,-0.161858730885211,0,0,0,0,0,0,0.167495476143236,0,0,0,0,0,0,0,0,0,0,0,0,0.0451193650798746,0.169354593754947,0,0,0,0,0,0,0,0,0.173582622337172,0,0,0.0966538998283648,0,-5.42101086242752e-20,0.0891964888056266,0,0,0.0553335110396913,0.311763217028467,0,0,0,0,0,0,0,-6.93889390390723e-18,0
X601628.CH.EQUITY,0.114505805881818,0,0,0,0,0,0,0,0,0,0,0,-0.0556227881024058,0,0,-0.202329141285148,0,0,0,0,0,0.174172115491109,0,0,0.0149406887912132,0,-0.100585702935388,0,0,0,-0.0156167488056167,0,0,0,0.576803855904401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0791820184551815,0,0.0900657585817511,0.341789972721098,0,0,0,0,0,0,0,0,0.231916696725812,0,0,0,0.11262104146035,0,0,0,0,0,0.0384651717990596,0.0167862736520733,0,0,0,0,0,0.128797926437632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.318290641730844,0,0,0,0,0,0,0,0,0,0,0,-0.223807400934847,0,0,0,0,0,0,0,0,0,0.276314911588677,0,0.135606107696334,0,0.0457224028335376,0,0,-0.00546457150774365,0,0,0,0,0,0,0,0,0,0.231199155764603,0,0.140230910864344,0,0,0,0,0.128138476238959,0,0,0.0373324097246904,0
X388.HK.EQUITY,0,0,0,0,-0.123647206029843,0.260219252690406,0,0,0,0,0,0,0.0485542077840703,0,-0.0489716741048962,0,0,0,0,0,-0.138279280376143,0.457458931157391,0,0,0,0,0,0.0737695851478848,0,0,0,0,0,0,0,0,0,0,0.0473100204564536,0.136885293960271,0,-0.065619001579314,0,0.144175389461887,0,-0.347837007422836,0,0.0237407535100969,0,0,0.179139943553338,0
