,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.135073062169362,0,0.0165995149106255,0,0,0,0,0,0,0.275777623812189,0.244718015310535,0,0,0,-0.0878603128651651,0,0,0,0,0,0,0.0202190559183813,0,0,0,0,0,0,0,0,0.0222674232538221,0,0.261115601420855,0,0,0,0,0.0409180446999878,0,0,0.0551821654996041,0,0,0,0.0199034624951908,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.261780472192431,0,0,0.139940885148839,0,0,0,0.0412645032678885,0,0,-0.0311536693065694,-0.130488350261378,0,0,0,0,0,0,0,0,0,0,0,0.187139951957982,0,0,0,0,0,0,-0.312392510181157,0,0.309611827868724,0.0558452477026945,0.267612123900993,0,0,0,0.0217093795517623,0.0823306754957247,0,0,0
X601939.CH.EQUITY,0.492558401835658,0,0,6.93889390390723e-18,0,0.182862414314867,0,0,0,0,0,0,0,0.0691571084678738,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372937022147794,-0.11340138703819,0,0,0.0443445419222755,0,0,-0.048234362351314,0,0,0,0,0
X601288.CH.EQUITY,0.612827172484116,0.0831402628691606,0.114511466067547,0,0.0467460586284069,0.0199408229230358,0,0,-3.46944695195361e-18,0,0,0,0,0,0.00620439108200405,0,0,0,0,0,0,0,-0.0388421647947482,0,0,0,0,0,0,0,0,0,0.1179815945759,0,0.0353735866798708,0,0,0.0529774175760383,0.180791257615208,0,0,0.0314114067224608,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0.0392586908645851,-0.0375003128694696,0.1189277253906,0.0569597427778556,0,0,0,-0.139092378790154,0,0,0.0649003646181619,0.259998087731586,0,0,0,0,0,0.70509076416685,0,0,0,0,0,0,0,0,-0.149925134621726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124648490250509,0,0,0,0,-0.0211916832211463
X601988.CH.EQUITY,0.133278139349646,0,0.203847969428303,0.0663987960484407,0,0,0,0,0.0774035556708078,0.105205952383484,0.103763862305835,0,-0.277168624447976,0,0,0,0,0,-0.0165406586296713,0,0,0.211813826632368,0,0,0,0,0.163245603779648,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.0101059011620419,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,-6.93889390390723e-18,0,0,0,0,0,0.05957004365171,0,0,0,0,0,0.224915684310945,0,0.166249819855136,0,0,0,0,0,0,0,0.112943472116334,0,0,0,0,0,0.00337646901384587,0,0.143116705597863,0,0,0,0.0371925698529038,0.0988784961937739,0,0,0,0.032001248009536,0,0,0,0,0,0.0377091164867353,0,0,0.0151313828180268,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.183433119988363,0,0,0.0346676792884198,0,-0.0996770949882322,0,-0.0498609915180978,0,0,0.27219715579751,0.262996737652304,0,0,0,0,0.121473667836911,0,0,0,0.137263708616299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178519445520419,0,0
X601628.CH.EQUITY,0.106218187379721,0.359660989081482,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.086778931195593,0,0,0,0,0,0,0,0,0,-0.0313581644942413,0,0,0,0.0818924021460953,-0.241390144549489,0,0,0,0,0,0,0,0.236416806342254,0,0,-0.0863276311082166,0.122078524713499,0,0,0,0,0.149011247630507
X601166.CH.EQUITY,0.174731145110035,0,0,0,0,0.0797545537481722,0.298212056495241,0,0,0,0,0,0,0,0,0.417718809907685,0,0,0,0,0,0,0,0,0,0,0.0561908430322026,0,0,-0.093029605543298,0,0.109515200481768,0.0301964366499279,0,0,0,0,0,0,0,0.0900348971458875,0,0,0,0.106850649681384,0,0,0,0,0,0.0251993171333995
