,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.0168838106712239,0,0.0439410620449306,0,0,0,0,0,0,0,0.354797153978968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382868055408627,0,0,0,0.214600155982802,0,0,0,0.0993549875386238,0,0,0,0,0,0,-0.00191284649314068,0,-0.031962527505611
X601318.CH.EQUITY,0,0,0,-0.0835723486555286,0,0.22045957591211,0,0,0.139779500648637,0,0.154806520270773,0,0,-0.0702343130982529,0.0321576090972147,0.115771372085338,0,0,-0.00548040810828371,0,0,0,-0.0954256073906528,0,0,0,0,0,0,0,0,0,0,0,0.145038940095381,0,0,0,0,0.363783350316856,-0.204906663730652,0,0.30740800751613,0,0.127894922716995,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.328072453802825,0,0,0.257896317629404,0,0.134008237930878,0,0,0,0,0,0,0,0,0.122400260041637,0,0,0,0,0,0,0,0.0772741121275642,0,0,-0.0653020732780949,0,0,0,0,0,-0.0251963854832079,0,0,0,0,0,0,-0.100000945506935,0,0.369775215043234,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.108740017848688,0,0.286267590203537,0,0.146705289607835,0.368164929043994,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.113494866207816,-0.0562705225758485,0,0,-0.228042156989489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121384087197784,0,0,0,0,0,0,0,0,0,0,-0.0367671713601428
X5.HK.EQUITY,0,0,0.0434819805200736,0.204030646372082,0,0.148169400203695,0,-0.376628872424201,0,0,0,0,0.0643790575724046,0,0,0,3.46944695195361e-18,0,0,0,0,0.38778208889183,0,0,0,0.456034986513894,0,0,0,0,0,0,0.0705154442884961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188728881329543,-0.0852013280126279,0,0,0
X601988.CH.EQUITY,0.224978757784288,0.0841018969354019,0.32597955637985,0,0,0,0,0,0.114296301028938,0,-3.46944695195361e-18,0.14483959503677,0,-0.222110815116824,0,0,0,0,-0.109382515131263,0,0,0,0,0.140928093881986,0.0800145316209112,0,0.134632817852323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320799330545854,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0193296408698942,-0.011635625713731,0,0.0960601800222597,0,-0.0252878877341158,0.0284186738119874,0,0.318234599719104,0,0.26541904779289,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.0531368534096797,0.0697929856934888,0,0,0.0757444324620895,0,0,0.091033181666289,0,0,0,0.114090246904571,0,0,0,0,0,0,0.0634405417642839,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0434224461150225,0,0,-0.0134326750491713,0,0.0177953878170949,0,0,0,0.336613019637528,0,0.109737711023372,0,0,0,0,0.152236431028933,0,0,0,0,0,0,0,0,0,0,0,0.0204849949661189,0,0,0,0.125224914835291,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0806279565027384,0.339790874629036,0,0,0,0,0,0,0,0.0660025745896601,0,0,0,0,0,-0.0156393911182559,0,0,0.120529525235029,0,0,0,0,0,0,0,0,0,0,0.0112232080425787,0,0,0,0,0,-0.0315610420331633,0,0,-0.234552335745108,0,-0.0286403251968357,0,0.243711704392694,0,0,0,0,0.144057323846885,0,0,-0.0181892884552771,0.193910924076699
X601658.CH.Equity,0,0,0,0,0,0,-0.281617226352483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568518657585549,0,0.257216051189694,0,0,0,0,0,0,0,0.0832104922779339,-0.351350522007166,0.234963635469501,0,0,0,0,0,0,0,0,0,0,-0.0281666405884382,0,-0.179336303073746,0,-0.502355560488237
