,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601066.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,2.77555756156289e-17,0,0.436670471294893,0,0,0,0,0,0,0,0,0,0,0.334678554320468,0,0,0,0,0,-0.039881927968182,0,0,0,0,0,0,0,0,0.0648648073866162,0,0,0,0,0,0,0.00484312671304251,0,0,0,0,0,0,0,0,0.0098602548984705,0,0.127482904743702,0,0,0,0
X601939.CH.EQUITY,0.280453308042314,0,0,0,0,0,0,0,0,0,0,0.13653288743751,0,0.383887421930135,0,0,0,0,0.069160157041958,0,0,0,0,0,0,0,0,0,0,0.0173194305339461,0,0,0,0,0.0749430090363465,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0
X601318.CH.EQUITY,0,0.203574170514441,0,0.0843632843223256,0,0,0,0,0,0,0,0,0,0,0.29894509879545,0.0695380037543837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146902575110504,0,0,0,0,0,8.67361737988404e-19,0,0.121915453030217,0,0,0,0,0,0,0,0,0.0214649752902521,0,0
X601288.CH.EQUITY,0.320704698540278,0.12498346559424,0,0,0.381537930942035,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0963482497593334,0.0372876070044853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.177198621157846,0,0,0,0,0,0,0.238527758686222,0,0,0.093401812425326,0,0,0,0,0,0,0,0.023521101771119,0,0,0,0.0979620761093665,0,0,0.0741591766802079,0,0,0,0,0.1014835868893,0,0,0,0,0,0,0,0.0650781248192596,0,0,0,0.0492244439777501,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.324055776261044,0,0,0.185915352665176,0,0,0,0.00247710267192567,0.612667368909156,0,0,0,0,0.515100255381661,0,-0.686778386654223,0,0.118545507173832,0,0.198437691572375,0,0,0,0,-0.150570457110256,0,0,0,0,0,0.0477225556749886,0,0,0,0,0,0,0,0.177593212799078,0
X600036.CH.EQUITY,0.0978083196798581,0,0,0.0547784864342118,0,0,0,0.0180697871811621,0,0,0,0.0218151423754553,0,3.46944695195361e-18,0,0,0,0,0.0137070078003058,0.0800181850823569,0,0,0,0,0,0,0,0,0,0,0.0978520796501804,0.114020699316095,0,0,0,0.203229894598388,0.0268266170187096,0,0,0,0,0,0,0,0,0,0,0,0,0.0799828213478842,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0356921657919648,0,0,0,0,0,0,0,0,0,0.0258192887969485,0,0,0,0,0.168478277917693,0,0,0.0552038754095286,0,0.0967075254406749,0,0.107506309074328,0,0,0,0,0,0,0,0.0541690506906389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369878968669481,0,0
X601628.CH.EQUITY,0,0.284699711756669,0,0.136422510660191,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0154893206103736,0,0,0.0582693593724198,0.0294378002334119,0,0,0,0,0,0,0,0,0,0.193246466159093,0,0,0,0.016396078814115,0,0,0,0,0,0,0,0,0.112270789094897,0,0,0,0,0,0,0.012658259921054,0
X601658.CH.Equity,0,0,0,-0.0203855273226025,0,0,0,0,0,0,0,0,0.226167324937031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394917975088751,0.172668516467763,0,0,0,-0.0794517002379349,0,0.432678881341657,-0.310347458388176,0,0,0,0,0.912125154192853,0,0,-0.544116467360678,0,-0.151424621049649
