,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X601229.CH.EQUITY,X601788.CH.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X823.HK.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.152868661350355,0,0,0.0334492964375489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596446645436499,0,0.216224941861096,0,0.052759020055361,0,-0.122107322429325,0,0,0,0,0,0.280285911409234,0,-0.169343305081937,0,0,0,0,0,0,0,0,0,0,-0.123649163475406,0,0,0,0.00658357786773342,0
X601318.CH.EQUITY,0,0,0,0,0.0878794047122649,0.0265784144668698,0.0602588461836325,0,0,0,0,0,0,0,0,0,0,0,0,0.287181115231784,0,0,0,0,0,0,0,0,0,0,0.15272488016995,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.309405369716501,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.843552594516138,0,0,0,0,0.0150080777097699,0,0,0,0,0,0,0,0,0.0204912457934757,0,0.0516770212285969,0,0,0.00510311808083865,0.011610357409888,0,0,0,0,-0.126224636025578,0,0.0936605033405299,0.0865781233621817,0,0,0,0,0,0,-0.0165801736510925,0,0,0.0420585850758148,0,-0.0740119126359676,0.0214511032704713,0,0,0,0,0,0.070024722673865,0
X601288.CH.EQUITY,0,0,0.759451392598753,0,0,-0.0554332007067784,0,0,0,0,0,-0.00843790978889894,0,0.282059498614448,0,0,0,0.139654410328498,-0.0132395679387282,0,0,0,0,0,0,-0.0674997132563307,0.0211433262246515,0,0,0,0,0,0,0,0,-0.0942388920996359,-0.094873622339188,0,0,0,0,-0.019130535299378,0,0,0,0,0,0,0,0,-0.0145238765467097,0
X601988.CH.EQUITY,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.661296535065111,0,0,0.292729582492814,0,0,0.11247989015653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0942180869484111,0,0,0,0,0,0,0,0,0.051467776139122,0.00309239044427485,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0.283559589431279,0,0,0,-0.0202157552046986,0,0,0,0,0,0,0,0,0,0,0,0.0362902662703053,0,0.053627874045281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207264213405318,0.121281328186361,0,0,0,0,0.0793116547472747,0,0.0809187983744403,0.07624075085001,0.0512703136940016,0
X600036.CH.EQUITY,0,0,0.257668003196298,0.186320340784451,0,0,0,0.117066095744599,0.0844871802198916,0,-0.0536825986458981,0,0,0,0.0567582617768635,0,0,0,0,0.0176847310024945,0,0,0,0,0,0,0.0285755676865397,-0.0157344875733722,0,0,0,0,0,0.261134081570505,0,0,0,0,0,0,0,-0.0131071734761223,0,0,0,0,0,0,0,0.0725535515651225,0.0326518094120233,0.0499944848085368
X1299.HK.EQUITY,0,0,0,0,0,0.0875240821220044,0,0,0,0,0,0,0,0,0,0,0.0321588084876704,0,0,0,0.184033622329085,0.00150404253265299,0,-0.0609267499992895,0,0,0,0,0.166218055240982,0,0,0,0,0,0,0,0,0.0218228681348931,0.0381781032447185,0,0,0.177870559948162,0.113238144822908,0,0,0,0,0,0,0.445665858673476,0.0845049582224802,0
X5.HK.EQUITY,0,0,0,0,0,0,0.0453471608563405,0,0,0,0,0,0,0,0,0,0.133398779142498,0,0,0.0140436759312961,0.169026234236414,0.12573960200058,0,0,0.123317761369118,0,0,0,0.0229961052569599,0,0,0,0,0,0,0,0.165236583118504,0,0,0,0,-0.045349540249179,0,0.248901587538603,0,0.127926443650356,0,0,0,-6.93889390390723e-18,0.279965750848787,0
X601658.CH.Equity,0,0,0,0.231620431599075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207950552534874,0.190614187434097,0,-0.0956954854277894,-0.0049983653048122,0,0,0,-0.117980318382475,0,0,0,0,0,0,0,0,0,0,0,0,-0.0837295196840659,0,0,0,0.373539692983627,0,0,0,0,0,0,0,0,0
