,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,-0.022368258816174,0,0,0,0,0,0,0,0,0.159768838237385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160284407769485,0,-0.0700351288355844,0,0,0.10585566636011,-0.154995466573033,0,0,0,0,0,0.585378288895225,0,0,0,0,0,0,0,0,-0.0377367436928256,0,0.166999331677149
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0637089686315907,0.0271445641596864,0,-0.00674515573326523,0,0.0585684281675848,0,0,0,0,0,0,0,0,0,0,0.200912955668176,0,0,0,0,0.0241495072458496,0,0,0,-0.00325050280462499,0,0,0,0.353741182966066,0,0,0,0,0.185177084480118,0,0,0,0,0,0,0,-0.0327654548657485
X601939.CH.EQUITY,0.376344330706415,0,0,0,0,0.0503618707545327,0,0,0,0,0,0,0,0,0,0,0,0.309361219049742,0,0,0,0,0,0,0,0,0,0,0.00537679732071198,0.0789139106514375,0,3.46944695195361e-18,0,-0.217550681983693,-0.171149479219381,0,0,0,0.461362477102704,0,0,0,-0.0308000851808095,0.0923445948004989,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.179177836914515,0.17745958453204,-4.33680868994202e-19,0.557215007746398,0,0,0,0.129973857465442,0,-0.0483474805643843,0,0,0,0,-0.0668931555509985,0,0,0,0,-0.0207070455645954,0,0,0,0,0,-0.692690488723493,0,0,0,0,0,0,0,0,0.414293142911661,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,-0.170125384235107,-0.151655562610709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381859616970182,0,0,0.152449129394293,0,0,0.224756374792637,0,0.251133993176197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0559868039161008,0,0.244557656855827,0,0,0,-0.0216067157911622,0,0,0,0.0811738324554961
X601988.CH.EQUITY,0,0,0.0153293922874902,0.1462675737528,0.108456421212922,0,0,0,0,0,0.245328427570345,0,0,0,0,0,0.0684014877347338,0.0556008483726764,0,0,0,0,0.00558343129015792,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0730609332901138,0,0.150152329220272,0,0,0,0,0.240246272585522,0.202153630211995,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0463721906050575,0,0,0,0,0,0,-0.0917274797225222,0.0919723678234728,0,0.512600903019609,0,0,0,0,0,0.0760743498949568,0,0,-0.105756972207375,0.270824708067166,0,0,0,0,0,0.0517629838014384,0,0,0,0.35917983002548,0.0115324561196193,-0.147537809752999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156132072611645
X1299.HK.EQUITY,0,0.0873934377504605,0,0,0.0717886526145691,0,0,0,0.0751755823087078,0,0,0,0,0.0257711192682709,0.179006461776241,0,0,0,0,0,0,0,0,0,0,0.111024931831214,0,0,0,0.0264032278312124,0.249370851788613,0,0,0,0,0,0,0,0,-0.0468712321867697,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0402623688385525,0,0.0669530193229106,0,0,0,0,0,0,0,0,0,0.313768510167786,0,0,0,0,0,0,0.100202181744978,0,0,0,0.0596683564785387,0,0,0,0,0,0,-0.0789568960749214,0,0,0,0.0698745046510245,0,0.231008681945991,0.032728891374918,0,0,0,0,0,0,0.101042733562977,0,0,0,0,0
X601328.CH.EQUITY,0,-3.46944695195361e-18,0,0,0,0,0.607221500986862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28312701959319,0,0,0,0.0725090829085214,0,0,0,0,0,0,0,0,0,0,-0.0490597275703369,0,0,-0.0583803680920488,0,0,0,0,0.0496952061409257,0,0,0,-0.00382800631024773,0,0
