,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X300059.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.516540921115378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194222700895218,0,0,0,0,0,0,0,0,0,0.440159688958383,0,0,0.133122142027136,0,0,0,0,0,-0.142476099830826,0,0,0,0,0,0,0,0.0907882294176109,0,0,0,0.0145526099349188,-0.107039293181843,0,0,0
X601939.CH.EQUITY,0.100618678370222,0,0,0.335933532022655,0,0,0,0,0,0,0,0,0,0.171636615387759,-0.0465853313504651,0,0,0,0,0,0,0,0,0,-0.0944661770874782,0.322487735273578,0,0,0,0,-0.0951888257297086,0,0,0,0,0,0,0,-0.0375907717371909,0,0,-0.0369656407295328,0,0,0,0,0,0.145977865317995,0,0.0603844308976841,-0.0209065262334042,0
X601318.CH.EQUITY,0,0,0,0,0.210763032473334,0.101777747966829,0,0,0.0494301441704433,0,0,0,0,0,0,0,0,0,0,0.0805106046201919,0,0,0,0.236759931434704,0,0,0.0358923747605534,0,0,0,0,0,0,0,0.0807643064584984,0,0,0,0,0.0479135544687695,0,0,0,0,0,0,0,0,0,0.10685731510158,0,0
X601288.CH.EQUITY,0,0.654529627248242,0,0,0,0,0,0,0,0,0,0,0.102199001659567,0,0,0,0,0,0,0,0.1484813896427,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.0238595860327478,0,0,0.0268516957027692,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0364141794664411,0,0.376014041053697,0,0,0,0,0,0.312256486720636,0,0,0,0,0,0.108386901443818,0,0,0.112763980500056,0,0.0516420797465292,0,0,0,0.173815091862087,0,0,0.0443376214410356,0,0,0,0,0,0,0,0,0,0,-0.546765901241799,0,0,0,0,0,0,0,0,0,0,0,0,-0.265987540327671
X600036.CH.EQUITY,0,0.176841712229449,0,0,0,0,0,0,0.0325480468653913,0,0,0,0.0413914861020375,0,0,0,0,0,0.110954609014336,0,0,0,0,0.242916960530771,0,0,0,0,0,0,0,0,0,0.362956656889544,0,0,0,0,0,0,0.076365387766943,0,0,0,0,0,0.0928110167069589,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0655272059564075,0,0,0.0677030689973167,0,0,0.382217657317384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233618124116073,0,0,0,0,0.281926139429914,0,0,0.0316822290697126,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0583807056289948,0,0,0,-0.191579898116535,0,0,-0.474253774897458,0.747697598886378,0,0,0.0791374079637533,0.510604836689535,0,0,0.0582813091397582,0,0,0,0,0,0,0,0.086509522522476,0,0,0,0,0,0,0,0,0,0.189617171558803,0.113932607681645,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.304414768787789,0,0,0,0,0,-0.154094622594322,0,0,0,0,0.0889989842498784,0,0,0,0,0.187714269516625,0,0,0,0,0,0,0.115462397673041,0,0,-2.77555756156289e-17,-0.0673916095646548,0,0,0,0,0,0,0,0.0936791676698535,0,0,0,0,0,0,0,0,0,0.1523261000527,-0.0416310918377046
X601658.CH.Equity,0,0.148322083294431,0,0,0.00986756570385409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388293655561567,0,0,0,0,0.0131918930664293,0,0,0,0,0,0,0,0,0,0,0,0.188605072770772,0,0.113027062118123,0,0,0,0,0,0,0,0,0,0,0,0,0
