,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.119715473783554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00951352549207391,0,0,-0.0304022134676008,0,0.012486643228764,0.41586714717533,-0.203282822869753,0.463882649359293,0.264513921757766,0,0,-0.130304433573179,0,0,0,0.00951459545069851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.236696859607111,0,0,0,-0.0875852216243331,0,0,0,0.0953370714646039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00335873465291197,0.169957629651064,0,0,0,0,0.246954273047141,0,0.0708345089321648,0,0,0,0,0,0,0,0,0,0,0.100333875187163,0,0,0
X601939.CH.EQUITY,0,0.0400834279744259,0,0.809373545953426,0,0,0.00504973440418635,0,0,0.0357950354809773,0,0.0118834760847477,-0.0572261336745934,0,0,0,0,0.0999562402400988,0,0,0,0.00777585870934901,0,0,0,0,0,0.0263674350790666,0,0,0.0245210086937126,0,0,0,0,0,0,0.0821355503028146,0,0.0219121193130312,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.919568668578834,0,-0.0841779725010678,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134434772903051,0,0,0,0,0,0,0,0,0.0482681896409585,0.0162473302471847,0,0,0,0,0,0,0,0,0,0.00356236607558672,-0.0068764984571025,0,-0.0793669699651585,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0540775439421868,0
X601628.CH.EQUITY,0.00703817515002212,0,0,0,0,0,0,0,0,0.239550391284902,0.194619708921194,0,0,0,0,0,0,0,0,0.0834647232756425,0,0,0,0,0,0,0,-0.132477435537146,0,0,0,0,0.0298551989734308,0,0,0,0,0.466637969154502,0,0,0,0,0,0,0,0,0.0873936244831035,0.288067450045101,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.328967187456513,0,0,0.00603452707380222,0,0.0377551212837378,0,0,0,0,0,0,0,0.171871108400464,0.0118839122043954,0,0.0251220932979806,0,0,3.46944695195361e-18,0,0,0,0.170212927881943,0.0374836124219708,0,0,0.113104833885136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405843936522914,0,0,0,0,0.0416418582680148,0,0
X601988.CH.EQUITY,0,0,0,0.0334967183453207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00347434972876132,0,0,0,0,0,0,0.0340420568610316,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387264512897749,0,0,0,-0.0833324974286927,0.0248841241124636,0,1.01005421720686,0,0,0
X1299.HK.EQUITY,0,0.00170309977125517,0,0,0.114241236628439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364080169168692,-0.0274415982888772,0,0,0,0,0.0152932297463312,0,0,0,0.122246023788192,0.269415741717037,0,0,0,0,0,0,0,0,0.048474529758748,0,0,0,0,0,0,0,0,-0.107483599425258
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154067477302124,0,0,0,0,0,-0.0550425752294541,0,0,0.15755869183894,0.500300859864631,0,0,0,0,0,0,0,0,-0.100127264909597,0.108002721218583,0,0,0,0,0.0314010899814631,0.0667610284429714,0,0,-0.14388781737337,0,0.056754085204135,0.129438642052766,0
X388.HK.EQUITY,-0.123272953478156,0,0,0,0.185654557578228,0,0,0.0959202899702171,0.107061382403646,0,0,0,0,0,0.145496002743896,0,0,-0.158073567854566,-0.0789516807037929,0,0,0,0.520104311706223,0,0.401113962098071,0,0.0293721929721686,0,0,0,0,-0.123493164854885,0,0,6.93889390390723e-18,0,0,0,0,0,-0.0322718726288163,0,0,0,0,0,0,0,0,-0.375514205359498,0,0
X600030.CH.EQUITY,0,0,0,0,0.0732039008289759,0,0,-0.101476841899551,0,0.0642804918391912,0,0,0.218936981690626,0,0,0,0,0,0,0,0,0,0,0,0.0428406614987178,0,0,0,0,0,0,0,0.200960527513608,-0.0375655297186542,-0.0539174270033552,0.123215219006803,0,0,0,0.208201267508242,0.10316823026257,0,0,0.192134770518133,0,0,0,0.0282647332516577,0,0,0,0.0662417860933053
X601658.CH.Equity,0,0.156466117059035,0.23756672422762,0.0119692132380505,0,0,0,0,0,-0.0191375230107325,0,0,0,0,0,0,0,0,0.1071262527917,0,-0.22862838321181,0,-0.0857501775825365,0,0,0,0,0,-0.0133195112164823,0.00568818256733471,0,0,0,0,0,0,0,0,-0.0475771812580304,0,0,0,0.814206661269832,0,0,0,-0.2223847975969,0,0,0,0,0
