,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.219125226651063,0,0.406420029943886,0,0,0,-0.0117997942978047,0.162462829572397,0,0,0.0731416200490378,0,0,0,0,0,0,0,0,0,0,-0.0780867319717315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567729871553337,0,0.00658596145201279,0,0.122290967913456,0
X601939.CH.EQUITY,0.352677716618725,0,0,0.28582640179792,0,0,-0.0959224282500212,0,0,0,0.00277781518361145,0,0.139755819423048,-0.0642863156882631,0,0,0,0,0,0,0,0,0,0,0,0.0315888687641527,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0.201212106418058,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141663750611138,0,0,0,0,0,0,0,0,0,0,0.0219239708283778,0,0,0,0.382654876916686,0,0,0,0,0,0,0,0.100822211304804,0,0,0,0.244498186915112,0,0,0,0,0
X601288.CH.EQUITY,0.463506779388037,0,0,0,0.251231815896801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099402345406192,0,0,0,0,0,0,0,0,0,0,0.0244274911158707,0,0.0318134968140798,0,0,0,0,0,0.0135672210893512,0,0.0720903873742495,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0870811856364233,0,0.414290135026168,0,0,0,0,0,0.26648455344255,0,0,0,0,0,0.111624387523148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152947007087935,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.023278194448777,0,0,0,0,0,0,0,0,0.342908293149415,0,0,0.0423723147259597,0,0,0,0,0,0,0,0,0,0.115426013189465,0,0,0,0,0.0295373116315477,0,0,0,0.0315184992737457,0,0,0,0,0,0.039626937284895,0,0.0816169506047742,0,0,0,0,0,0,0.279657940137051,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.118026318875781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471632187360683,0.203736098709996,0,0,0.0586773621206793,0,0,0,0.195134082109075,0,0,0,0,0,0,0,0,0,0,0,0.197602808085684,0,0,0,0
X5.HK.EQUITY,0,-0.144811364779881,0,-0.156246277894311,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,1.21154774006902,-0.768668996753247,0,0,0.480455849152671,-0.034844182073748,0,0,0,0,0,0,0,0,0,0,0,0,0.453061825244316,0,0,0,0,0,0,0,0,0,0.107174691961611,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0.221211631485417,0,0,0,0,0,0.0714615906287882,0,0,0,0.266294682450934,0,0,0,0.0865897236338608,0,0,0.0405148948480143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871597164688397,0,0,0,0,0,0,0,0.0344557175944147,0
X601658.CH.Equity,0,0,0,0.0984790700998292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324945085538842,0,0,0,0,0,0,0.364282521193058,0,0,0,0.13248463006858,0.0593996346898095,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0
