,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.146445028565066,0,0.0778624350921552,0,0,0,0,0,0,0.34616293115125,0.129630278190416,0,0,0,-0.137876146107823,0,0,0,0,0,0,0,0,0,0,0,0.0009913433206186,0,0,0,0,0.172258737977456,0,0,0,0,0,0,0,0,0.127793918708046,0,0,0,0.0641179160011388,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0464250723471723,0,0,0.237854477878438,0,1.38777878078145e-17,0.152159530322644,0,0,0,0.0547401657083687,0,0,0,0,0,-0.122710828278225,0,0,0,0,0,0,0,0,0,0.181874781656105,0,0,0,0,0,0,-0.311227130187621,0,0.339869505164818,0.0396079839417066,0.198256483257087,0,0,0,0,0.0901379255049669,0,0,0
X601939.CH.EQUITY,0.484107314838443,0,0,0,0,0.178931175268827,0,0,0,0,0,0,0,0.0590594081440348,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37506382249983,-0.1208655385263,0,0,0.0496620265195909,0,0,-0.0474840872225418,0,0,0,0,0
X601288.CH.EQUITY,0.602532589370137,0.110454329577627,0.123568457185319,0,0.00784827209471926,0.0300727621976363,0,0,0.0306937182689318,0,0,0,0,0,0.0255372791655517,-0.0484811442641239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905334290104083,0.0572489931436021,0,0,0.00420640239354498,0.165270177548925,0,0,0,0,0,0,0,0,0,0.0978540201954219,0,1.73472347597681e-18
X5.HK.EQUITY,0,-0.041445200675042,0.113295275557184,0.153213226998396,0,0.133192590454329,0,-0.00981069927025612,0,0,0,0.230963486959451,0,0,0,0,0,0.659555297463347,0,0,0,0,0,0,0,0,-0.195240422450852,0,0,0,0,0,0,0,0.0297184541821829,0,0,0,0,0,0,0,0,0,0,0.126071040392942,0,0,-0.102018839232151,0,-0.0419403538260206
X601988.CH.EQUITY,0.173799234623849,0,0,0.188305052555677,0.0667394712886056,0,0,0,0.0668004408840173,0.059010335046497,0,0,-0.41453948069478,0,0,0,0,0,0,0,0.408645702595168,0,0.0059524506899052,0,0,0,0,0,0,0,0,0,0.0118525991393157,0,0,0,0,0,0,0,0.117436820499982,0,0.0746539244079455,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.153989420729369,0,0,0,0,0,0.0800981021650988,0,0,0,0,0,0.248794814944862,0,0.0482662648679635,0,0,0,0,0,0,0,0,0.0624223797792581,0,0,0,0,0,0,0.238893862361043,0,0,0,0,0.143226510961021,0,0,0,0.0465925337316637,0.104594107534121,0,0,0,0,0,0,0,0.00358764513291524,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0137009919173743,0.0357693751579539,0,0,0.216166982991017,0,0,0,-0.159156566631304,6.93889390390723e-18,0,0.288187516882571,0.240777380136381,0,0,0,0,0.0503541886202465,0,0,0,0.150371473176112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0766810975165671,0,0.157130909884207,0,0,0,0,0
X601628.CH.EQUITY,0.107670990182197,0.386249162344534,0,0,0,0,0,0,0,0,0,0,0,-0.0279729797933009,0,0,0,-0.089617250466893,0.102637453774741,0,0,0,0.0130793370002678,0,0,0,0,0,-0.0793164537159988,0,0,0,-0.174042910138572,0.0692157098699981,0,-1.73472347597681e-18,0,0,0,0,0,0.267662799064243,0,0,-0.0581272248313637,0.0758815237746744,0,0,0,0,0.164306503284282
X601166.CH.EQUITY,0.0537571011468086,0,0,0,0,0,0.493993261232313,0,0,0,0,0,0,0.0199235867614724,0,0.202237613956106,0,0,0,0.0520798123283284,0,0,0,0,0,0,0,0.0355422086892104,0,0,0,0,0,0,0,0,0,0.00902857243047566,0,0,0,0,0,0.179325848940785,0,0,0,0,0,0,0
