,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X1997.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.413327542650775,0.0764043853517037,0,0,0,0,0,0,0,0,0,0,0.0519783971377532,0,0,0.0763646150149349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521489890546501,0,0,0,0,0,0,0,0,0,0.0786654517811621,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0766553121279124,0.246944481854512,0,0,0,0,0,0,0,0,0.327847643364969,0,0.0906285861742868,0.0574180456608737,0,0,0,0,0.0921474161629186,0,0,0,-0.0128884608374193,0,0,0,0,0,0.0267390461274847,0,0.00909264805168823,0,0.0425975026468861,0,0,0,0,0,0,0,0,0.0119313020779856,0,0
X601939.CH.EQUITY,0,0,0,0.682873475870194,0.0210895609625166,0.0514925995681122,0,0,0,0.206984410925295,0.0590311114650132,0,0,0,0,0,0,0,0,0,0.0754482069857536,0,0,0,0,0,0,0,0,0,0,0,0,-0.015899406856302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.178056082521662,0,0,0.667490761869522,0,0,0,0,0,0,0,-0.0633159373898292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438220604841681,0,0,0.148527948210768,0,0.0065533236268971,0,0,0,0,0,0,0,0,0,0,0,0,-0.15759002593404
X5.HK.EQUITY,0,0,0,0,0,0.154173734807658,0,0.306777254298083,0,0,0,0,0.0445071526748231,0,0,0,0,0,0,0.0211670334858913,0,0,0,0,0,0.0149484481542031,0,-0.144303807610083,0,0,0,0,0,0,0,0,0.112304852769825,0,0,0.291267859411418,0,0,0,0,0,0,-0.0588663279844526,0,0.0602261515716769,0,0
X601988.CH.EQUITY,0,0,0,0,0.35577977502059,0,0,0,0,0,0,0,0,0,0,0,0.0657026215900928,0,-0.0829601542227357,0,-0.0506895613356313,0,0,0,0.280183291240223,0,0,0,0,-0.236920765324232,0,0,0,0,0,0,0,0,0,0,0,0.151233250368717,0,0,0,0,0,0,-0.025937227493507,0.137413077646838,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.439707332856503,0,0,0,0,0,0,0,0.191676040011758,0,-0.114878267350406,0,0,0,0,0.190691099052068,0,0,0,0,0,0.153312414162294,0,0,-0.0123348472038049,0,0,0,0,0,-0.173831014605712,0,0.146919137869092,0,0,0.139078167183215,0,0,-0.0291605112692262,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.190742770222234,0,0,0,0,0,0,0,0.0924507107538528,0,0,0,0.195564928397312,0,0,0,0,0,0,0,0,0.0314022652078268,0,0.0844600695751086,-0.210248390606022,0,0.0684703521954687,0,0.0579052958999182,0,0,0,0.402679653062952,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579038002377304
X601628.CH.EQUITY,0,0.167061513104588,0,0.00497316218381148,-0.107365719931678,0,0,0,0,0,0,0.00754007436033773,0,0,0,0,0,0.184735440826661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206953101167912,0,0.344224168366448,0,0.0375177990573159,0.157977581270444,0,0.0810549698515783,0,0.0983275330231911,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.179044445747728,0,0,0,0.374857441024989,0,0,0,0,-0.00354941971562119,0.459799329827674,0,0,0,0,0,0,0,0.0481057307130958,0.186586375771511,0,0,0,0,0,0,0,0,0,0,-0.0389720716236822,-0.0920239836797303,0,0,0,0,0,0,0,-0.0433047144259211,0,0,0,-0.0970430063357273,0,0,0,0,0
