,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.107659416468362,0,0,0,0,0,-0.0293750109953222,0,0,0,0,0,0,0,0,0,0,0,0,0.548363844546107,0.651825767382491,0.0436834847453542,-0.315881326847512,0.188931501287161,-0.178325236463192,0,0,-0.156502437491934,0,0,0,-0.0482697271861497,0,0,0,0,0,0,0,0,0.0606110070382741,0,0,0,0,0,0,0.0485380489447314,-0.0918603027430648
X601318.CH.EQUITY,0,0,0,-6.93889390390723e-18,0,0.231381928039624,0,0,0,-0.0644247895664281,0,0,0,0.0268002077314156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188308570304188,0.0402065363025815,0,0,0,0,0.196848857168656,0.192972329695216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0.0245468200527515,0,0.827908416172981,0,0,0,0,0,0,0,0,-0.0433845503217879,0,0,0,0.0699109638435059,0,0.104288487668301,0,0,0,0,0,0,0,0.00665134232560839,0.0308476935129498,0,0.00997368018496462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381474201542562,0,0,0,0,0,0
X601288.CH.EQUITY,0.139925947677245,0,0.859572806274522,0,-0.0962896090191392,0,0,0,0,0.0124022012709716,0,0,0,0,0,0.068594994742825,0,0.0435444931605271,0,0,0,0,0,0,-0.015333952809125,0,0,0.0225345573242126,0,0,0,0,0,0,0,0,0,0,-0.0289255867760705,0,-0.119816920417328,0,0,0,0,0,0,0,0,0.0502210300156927,-0.0345585952478408,-0.0752176395842407
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.12557339313061,0,0.0524223304455643,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.0270622837817635,0,0,0,0,0,0,0,0.383900215796565,0.318639809495543,0,0,0,0,0,0,0,0,0.318512429574838,0.05663406305855,0,0,0,0,-0.00642301900775538
X600036.CH.EQUITY,0,0,0.321011929654474,0.0165422804029708,0,0,0,0,0.021748742096786,-0.0183402934208062,0,0,0,0,0,0,0.136637901561201,0,0,0.0234644119198736,0,0,0,0,0,0,0.211159132728091,0.108414113191651,0,0.110998304961823,0,0,0,0,0,0,0.0544322981283079,0,0,0,0,0,0,0,0.00913819132062788,0,0,0,0,0,0.0976427512527058,0
X601988.CH.EQUITY,0,0,0,0.00285243095965475,-0.137006518881716,0.079867039018638,0,0.0495893443439921,0,0,0,-0.0217997970495493,0,0,0,-0.000942864495745531,0,0,0,0,-0.0438959591885553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108637912552135,0,0,0,0,0,0,0,1.05040947326678,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.151142714505364,0,0,0,0,0,0,0,0.0375752954055726,0,0,0,0,0,0,0,0,0,0,-0.115031722090027,0.117829900677474,0,0,0,0.0867786088690032,0,0.167722444915328,0.347127609433439,0,0,0,0.0275569601330669,0,0,0,0,0,0,0.149012449974942,0,0,0.0606257366122024,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170742244619954,0,0,0,0,0,0,0.0217636924927196,-0.0547539178427943,0,0.224039680804184,0.515781270032735,0,0,0,0,0,0,0,-0.0666848161817269,0,0,0.0649791314354809,0,0,0,0.0425691348458294,0.0585803396846578,-0.128948745553771,0,0,0,0,0.11856117171656,1.73472347597681e-18
X388.HK.EQUITY,0,0,0,0,0.253951674397458,0,0,0,0,0,0,0,0,0,0,0.0325108630850819,0,0,-0.231174046616934,0,-6.93889390390723e-18,0,0,0,0.393712301170605,0.163655614871592,0,0,0,0,0,0,0,0,-0.000144970397800315,0,0,0,0,0,0,0,0,-0.263283887881402,0,0,0.186595580789026,0,0,0,0,0
