,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.187412584852265,0,0,0,0,0,0,0.165215945718433,0.128964976051394,0,0,0,-0.210620505615112,0,0,0,0,0,0.315323444808808,0,0,0,0,0,0.25122038884384,0,0.052597349515331,0,0.122711535350731,0,0,0,0,0,0,0,0,0,0,0.0969118841632877,0,0,-0.0393745867594841,0,-0.0911151904440932,0,-0.0106369578333693,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.175204691890024,0,0,0.148276190550334,-0.114920743020761,0,0,0.0909216578971065,0,0,0,0,0,0.00530934684504716,0,0,0,0,0,0,0,0,0,0.168220439361558,0,0,0,0,0,0,-0.229153031422297,0.327741804164483,0,0.125368784255299,0,0,0,0,0,0.131953527002961,0,0,0
X601939.CH.EQUITY,0.47353888644269,0,0,0,0,0.183907592499122,0,0,0,0,0,0,0,0.0324217847441922,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365919944580187,0,-0.15725248049388,0.0868784206439504,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.498540991320792,0.030361790955749,0.154413241331567,0,0.171667281479249,0.0745132474959564,0,0,0.0127386432552173,0,0,0,0.0295748591116648,-0.0459926342346316,0,-0.0420035976012983,0,0,0,0,0,-0.0554562278226858,0,0,0,0,0.0515818104110261,0,0,0,0,0,0,0.0291930529050487,0,0,0,0.158845712989215,0.163254215507937,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.205665511990147,0,0.0158263900611942,0,0,0,-0.171448332305194,0,0,0.337465356853575,0,0.16136290640866,0,0,0,0,0.543828855868339,-0.0488167929574468,0,0,0,0,0,0,0,-0.165888329906447,0,0,0,0,0,0,0,-0.0505126484847518,0,0,0,0.032009293427064,0,0,0,0,0.0753350824278776,0,0.108918216240456,0,0,0,0.20452688601715,0
X601988.CH.EQUITY,0.102942059994675,0,0.12792565727292,0.165497304915823,0,0,0,-0.019289325159744,0.158768537497006,0.0895423302061776,0.221503191170318,0,-0.357322693269655,0,0,0,0,0,0,0,0,0,0.123800769919813,0,0,0,0.089428325024114,0,0,0,0,0,0,0,0.029662994666401,0,0,0,0,0,0,0,0,0,0.0496232924857339,0,0,0,0,0.0138783898335349,0
X600036.CH.EQUITY,0,0.378090459497214,0,0,0,0,0,0.0329206442986008,-0.0113769290835401,0,0,0,0,0.287105786203006,0,3.46944695195361e-18,0.0209209166346106,0,0,0,0,0,0,0.176894833091329,0,0,0,0,0,0,0,0.093997790119146,0,-0.0393298560072904,0,0,0,0,0,0,0.167395061444018,0,0,0,0,0,0.0165739385552757,0,0,0,0.000837037370271479
X1299.HK.EQUITY,0,0,0,0,0,0,0.0427905672805614,0,0,0.0562852487818771,0,0,0,-0.0197861948453811,-1.73472347597681e-18,0,0.193125749327452,0.252923222483831,0,0,0,0.160257940756345,0,0,0,0,0.166981936364609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168226603647546,0,0
X601628.CH.EQUITY,0.0838305665258291,0.437937957225843,0,0.000101337147984076,0,0,0,0,0,0,0,0,0,-0.0710857199076846,0,0,0,-0.0978495555989336,0,0,0.0771246932464436,0,0,0,0,0,1.38777878078145e-17,0,0,-0.0555421290058701,0,0,0,0.111511430487991,0,0,0,0,0,0,0,0,0.134571611861393,0,0,0.112037328883829,0,0,2.16840434497101e-19,0,0.203538558882126
X601166.CH.EQUITY,0.148863287897682,0,0,0,0,0.120359171077124,0.191510220545585,0,0,0,0,0,0,0.120536690036529,0,0.32620522988548,0,0,0,0,0,0,0,0,0,0,0,0.0724310685933248,0,0,0,0,0,0.0219762526565948,0,0,0,0,0,0.0223554475894287,0,0,0,0,0,0,0,0,0,0,0.11353372137651
