,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.254004679067412,0,0.37585091315584,0,0.0825610905732931,0.0398163277987699,0,0.0294589183284235,0,0.040439888907206,0,0,0,0,0,0,0,0,0,0,0,0,-0.099890871523692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978984299650462,0,0.125731064175007,0
X601939.CH.EQUITY,0.411164309695103,0,0,0.197433358020795,0,0,-0.138729152086838,0,0,0.00621430395052627,0,0,0.164657369392754,0,-0.065264393387519,0,0,0,0,0,0,0,0,0,-0.00792077948411322,0,0,-0.0304150539772139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272863120476507,0.0131138472370236,0,-0.0863189280311316,0
X601318.CH.EQUITY,0,0,0,0,0.216548202182055,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0260356148680814,0,1.38777878078145e-17,0,0,0,0,0.181052997352427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258934327253735,0,0,0,0,0.218581635230313,0,0,0,0,0,0,0.110925815828168,0,0
X601288.CH.EQUITY,0.500253936192081,6.93889390390723e-18,0,0,0.198588963362709,0,0,0,0,0,0,0,0.0747143295020053,0,0,0,0,0,0.0129405350853575,0,0.117487903165478,0,0,0,0,4.33680868994202e-19,1.73472347597681e-18,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0508032589761147,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.381085905757735,0,0,0,0,0,0.264321554866046,0,0,0,0,0,0.355018405290209,0.0873675620758436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.367513938651851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.00225682971411699,0,0,0,0.325081363051901,0,0,0,0,0.0671360318128172,0,0,0,0,0,0,0.00715740332206069,0,0,0,0,0,0.0464748537484672,0.174025954074193,0,0,0.0705208345254607,0,0,0,0,0,0,0,0.180937082704932,0,0,0,0,0.10650602912839,0,0.0171091437510876,0,0,0
X1299.HK.EQUITY,0.0759531391960667,0,0,0,0,0,0,0,0.13443221204931,0,0,0,0.101290550367556,0,0,0,0,0,0,0,0,0,0.0102371865236187,0,0,0,0.22581348931778,0,0,0,0,0,0,0,0,0.178415992999702,0,0,0,0,0,0,0.0718952896348989,0,0,0,0.106830327272311,0,0,0,0,0
X5.HK.EQUITY,0,-0.0593338163075227,0,-0.193024840496249,0,0,0,0,0,0,0,0,0.0465666658536727,0,0,0,0,-0.0160301806126008,0,0,0.100279054504996,0,-0.630402910981297,1.10971540699954,0,0,0,0,0.409743706619823,0,0,0,0,0,0,0,0,0,0.418224974397334,0,0,0,0,-0.0945994827091108,0,0,0,0,0,0,0.102009013166136,0
X601628.CH.EQUITY,0.0693307526295911,0,0.0510305740354666,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.175186837957565,0,0,0,0.0724705975555821,0.134417867497245,0,0,0.0182352152596806,0,0.0965666375748379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406321829768432,0.0814236922554456,0,0,0,0,0.016569610240441,0.0307096051891427,0,0.0868257648032336,-0.0162003984218139
X601658.CH.Equity,0,0,0,0.0508789720151202,0.158813087009894,0,0,0,0,0,0,0,0.271322801234105,-0.0430513666124931,0,0,0,0,0,0,0,0,0,0,0,0,0.10961869470598,0.203038702001015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374060507475153,0,0,0,0
