,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.248167323580697,0,0.397479170466238,0,0,0,0,0.084854164487433,0,0,0.139743005185598,0,0,0,0,0,0,0,0.019820060927135,0,0,-0.0552640614677006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119171984263639,0,0.126574826371558,0
X601939.CH.EQUITY,0.353804690543306,0,0,0.286598215568886,0,0,-0.0959491489010403,0,0,0,0.00278224632943663,0,0.140041617665845,0,-0.0647201385360532,0,0,0,0,0,0,0,0,0,0,0.0315997166281448,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201198846972626,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.154235141139728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1209519447532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175456713707066,0,0,0,0,0,0,0,0.129971622426798,0.0854774469300525,0,0,0.142894709777243,0,0,0,0,0
X601288.CH.EQUITY,0.471850596619173,0,0,0,0.258432129954812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872306470499545,0,0,0,0,0,0,0,0,0,0,0.0273718001306384,0,0.0348964460712071,0,0,0,0,0,0,0,0.0709034146033379,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.181712580712744,0,0.26304448757196,0,0,0,0,0,0.29387676671144,0,0,0,0,0,0.297656079452265,0,0,0,-0.0336566454784269,0,0,0,0,0,0,0,0,0,0.00067754044338883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102891960833671
X600036.CH.EQUITY,0,0,0.0498514058650689,0,0,0,0,0,0,0,0,0.358418490806009,0,0.0319784297278122,0,0,0,0,0,0,0,0,0.0288249806876291,0,0.127351876603329,0,0,0,0,1.73472347597681e-18,0,0,0,0.0697248425823521,0,0,0,0,0,0.0523209313252151,0,0.0123949002494009,0,0,0,0,0,0,0.277578074777303,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.084882444903602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557398843318916,0.244770115093276,0,0,0.130178422932003,0,0,0,0.134187947391707,0,0,0,0,0,0,0,0,0,0,0,0.146694887589989,0.0443612347757307,0,0,0
X5.HK.EQUITY,0,-0.14467512889249,0,-0.156524464463206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21235108750578,-0.768444682627089,0,0,0.47975264198285,-0.0348113487946541,0,0,0,0,0,0,0,0,0,0,0,0,0.452719721417079,0,0,0,0,0,0,0,0,0,0.107073990124741,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.103905389765008,0,0,0,0,0,0.0816684856556016,0,0.208174357272321,0,0.125006066884124,0,0,0,0.216887003079442,0,0,0.0424335842379007,0,0,0,0,0,0,0,0.0178152526625761,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637658365478654,-0.00490345745806544
X601658.CH.Equity,0,0,0,0.0982007853311846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323483042854766,0,0,0,0,0,0,0.362661509728998,0,0,0,0.131779477681925,0.0591286055663122,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0
