,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X300059.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.113838406005879,0,0.0858226580637544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412292460799564,0,0.499636186276445,0,0,0.151185664767586,0,0,0,0,-0.148871131503678,0,0,0,0,-0.166683130688084,0,0,0,0,-0.808346046671665,0,0,0,0,0,0,0.0905772871016905,0,0,0
X601939.CH.EQUITY,0,0,0,0.269600480616681,0,0,0,0,0.189502642643348,0,0,0.00595106371130456,0,0.160491751427982,-0.00444308573180571,0,0,0,0,0.0453312948401129,0,-0.0203805583605078,0,0.0154990335958161,0,0,-0.051071896904845,0,0,0,0,0,0,0,-0.0903123807692886,0,0,-0.0655841036581155,0,0.0495025869610483,0,0,0,0,0,0.450760592280404,0,0,0,0,-0.134127731749544,0
X601318.CH.EQUITY,0,0,0,1.73472347597681e-18,0.0666042971926443,0.295227985586818,0,0,0,0,0,0,0,0,0,0,0,0,0.0494320888387505,0,0.129325706754132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328769269963805,0,0,0,0.026416964607932,0,-8.67361737988404e-19,0.0745015036197217,0,0,0,0
X601288.CH.EQUITY,0,0.615313244320835,0,0,0,0,0,0,0,0.0458988529952856,0,0.0138844450781595,0.125879907554781,0.0479091481079433,0,0,0,0,0,0,0,0.036065864034118,0.182166021439954,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,-0.102787400034741,0,0,0,0,0,0,0,0,0,-0.0566853793397523,0,0,0,0,0,-0.072732197930983,0,0
X601988.CH.EQUITY,0,0,0,0.388687216995001,0,0,0,0,0,0,0.230018623788948,0,0,0,0,0,0.224282026016512,0,0,0.137442482286896,0,0,0,0,0,0.0656377712206182,0,0,0,0,0,0,0,0,0,0,0,-0.54242808629248,0,0,0,0,0,0.0881462677935387,0,0,0,0,0,0,0,-0.292160328696463
X600036.CH.EQUITY,0,0.123274833199954,0.00873859443104178,0,0,0,0,0.121231519212898,0,0,0,0,0.0788336283700923,0,0,0,0,0,0.0359083564933201,0.0418179103826792,0.0842522053413109,0,0,0,0,0,0,0,0,0,0,0,0,0.361261068031988,0.103580694047119,0,0,0,0,0,0,0,0,-0.0614033139195571,0.0450827633718834,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0222641416524682,0,0,0,0,0,0,0,0,0,0.153298700643534,0,0,0.11844332435361,0,0,0,0.302344917494219,0,0,0,0,-0.114745948216525,0.0467259845751342,0,0,0,0,0.0397018595975819,0,0,0,0,0.0493422671914608,0,0,0,0,0.026165367319835,0,0,0,0,0.337760211149036,0.0360913975992275,0,0,0,0.0345396393368358,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.339586617052824,0,0,0,-0.161410214137757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0339328882020955,0,0,0,0,0,0,0,0,0.0678669243507686,0.168503411828539,0,0.0973728774040024,0,0.130085921906768,0.0707587616479733,0,0,0,0.138541259522991,0,0,0,-0.0605993284530193,0,0,-0.00439727614340878
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457182028017881,0,0,0,0,0,0,0.0419279840708785,0.536724617401501,-0.338880688617109,0,0.593084709909128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469997577742724,0,0.213744049619787,0,0
X388.HK.EQUITY,0,0,0.273873418453509,0.0279676071924098,0,0,0,0,-0.0291772945437903,0,0,0.0103737742324551,0,0,0,0,0,0,0,0,0,0.196085267928142,0,0,0,0,0,0,0,0,0,0,0,0,0.142216150160573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.0571878707740946,0.00517659691188382,0,0,0,0,0,0,0,0,0,0,0,0,0.259904126186386,-0.223151683811163,0.188132687875888,0,-0.0373116346115061,0.00210855439980549,0,0,0,-0.0932136096921325,0,0,0,0,0,0,0,0,0,0,0.0161363481506429,0.498676375558588,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.2212901130677,0,0,0.265971950685584,0,0,0,0,0,0,0,0,0,0.0468276019356173,0.0789457189915599,0,0.0991373750647754,0,0,0,0,0,0,0.179190134144681,0,0,0,0,0,0.0492372762676479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235735540076993,0,0.0997262553329417,0,0,0,0,0,0.0021654886717713
