,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.292853210217741,0,0.330211428640124,0,0.016651983408157,0,0,0.0910621595696177,0,0.0598994749107582,0,0,0,0,0,0,0,0,0,0,0,0,-0.105990574963713,0,0,0.0463954264003647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0977268857182565,0,0.11773222109244,0
X601939.CH.EQUITY,0.460279828138947,0,0,0.15292703052393,0,0,-0.160602473005579,0,0,0,0,0,0.188949524611704,0,-0.0607812174304716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6940658945086e-21,0,0,0,0,0,0,0,0,0,0.256018560174753,0,0,-0.0800013486111104,0
X601318.CH.EQUITY,0,0,0,0,0.22293029084622,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.047251481686904,0,0,0,0,0,0,0.196567441164418,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.239102325383929,0,0,0,0,0.212081920345115,0,0,0,0,0,0,0.0760830145673651,0,0
X601288.CH.EQUITY,0.50094258757087,6.93889390390723e-18,0,0,0.198602333978875,0,0,0,0,0,0,0,0.0745547715007056,0,0,0,0,0,0,0.0127442957784314,0.116967148000652,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502477946857691,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.505442075707171,0,0,0,0,0,0.216127644746992,0,0,0,0,0,0.327535512773313,0,0.0760380503331492,0,0,0.0174016559782579,0,0,0,0,0,0.0215489578169215,0,0,0,0,0,0,0,0,0,-0.567349578250878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.300686705191929,0,0,0,0,0,0.0724604689350727,0,0,0,0,0,0.00853626591015676,0,0,0,0,0,0.0441994807917676,0.186446478193822,0,0.0788253616536151,0,0,0,0,0.00294248937629493,0,0,0,0.180418140618874,0,0,0,0,0.111096686992425,0,0.0165711700927363,0,0,0
X1299.HK.EQUITY,0.0764859655430502,0,0,0,0,0,0,0,0.13519985923519,0,0,0,0.101688087683737,0,0,0,0,0,0,0,0,0,0.0102388252855734,0,0,0,0,0.22686230346709,0,0,0,0,0,0,0,0.176029076488801,0,0,0,0,0,0,0.0714885335172645,0,0,0,0.107194235461932,0,0,0,0,0
X5.HK.EQUITY,0,-0.0365084972711505,0,-0.17682677927415,0,0,0,0,0,0,0,0,0,0,-0.00546395660084463,0,0,0,0,0,0.0546509794892372,0,-0.583357726068112,1.0678467474923,0,0,-0.0324166491786008,0,0.460527892676176,0,0,0,0,0,0,0,0,0,0.435625382451661,0,0,0,0,-0.130460333960045,0,0,0,0,0,0,0.0983969883247101,0
X601628.CH.EQUITY,0.0140956849086491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142645133399635,0,0,0.0899812493590893,0.178202531197312,0,0,0.00248668564650059,0,0,0.107540739699903,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123375944806389,0.0786433437393409,0.0448789446542261,0,0,0,0.104103426063256,0.00786132426161084,0,0.08948637179365,-0.0222184515667541
X601658.CH.Equity,0,0,0,0.0690332744300415,0.0713163470721279,0,0,0,0,0,0,0,0.25414252274611,-0.0390077142485672,0,0,0,0,0,0,0.0156516328145638,0,0,0,0,0,0.210732094684877,0.121748060016745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361963396412276,0,0,0,0
X601328.CH.EQUITY,0.12274576908852,0,0,0.299484502119902,0,0,0,-0.0956631403452921,0,0,0,0,0,0.160259152698314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292438607477536,0,0,0,0.169062493321632,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688690536617736,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.431295912123181,0,0,0,0,0.0355294619495787,0,0.0070965329275021,0,0,0,0,0.0297248998421751,0,0,0,0,0,0,0,0,0,0,0,0,0.220576405562667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402735597697488,0.0372450837186185,0.10544389028785,0.0471716944647509,0,0,0
X600000.CH.EQUITY,0.193661620058703,0.10398117428735,0,0,0.0941874076085576,0,0.012849342219198,0,0.0277721669208369,0,0,0,0,0,0,0,0.0448301060465456,0.0858882911087887,0,0.0211094729794006,0,0.105010729797264,0,0,0,0,0,0.0735700231637205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680086832263837,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.34744297582263,0,0,0,0,0,0,0,0,0,0.0436500810790054,0,-8.67361737988404e-19,0,0.0942849264916138,0,0.129842346461975,1.40347106488692e-05,0,0,0.0764927825739131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497227517069302,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.0290819193066091,0,0,0,0,0,0,0,0.0574158296055105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563410112842501,0,0,0.345353058214489,0,0.130933996576148,0.0391264797518288,0,0,0.180036751586767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
