,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.0729083440572238,0.466161119101907,0,0,0,0,0,0,0,0.187177817860598,0,0.0630045706837155,-0.00866470879570833,0,0,0.0404415496577337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0554393548359593,0,0,0,0,0,0.0649644118429676,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.110635441611821,0.0204091255616044,0.0609982056653409,0,0,0,0,0,0,0,0.417492723692697,0.0773218803707106,0,0,0.00050018226000813,0,0,0,0.0224992633116079,0,0,0,0,0,-0.0293633340705709,0,0,0,0.226183432732566,0,0,0,0.106546479854335,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.185292514827339,0,0,0.562155971578744,0,0.0417053355850049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867947458858393,0,0,-0.0109143339927932,0,0,0,0.0800788566424505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016069188318932,0.014057753658607,0
X601288.CH.EQUITY,0.0767940670967185,0,0.40714774856196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.142421262312666,0,0,0,0.045953291389371,0,0,0,0,0,0.000920819416888164,0,0.221126982290372,0,0,0,0,0,0,0,0,0,0,-0.09502055753467
X5.HK.EQUITY,0,0,0,0.262187383189033,0,0,0,0.462390551578846,0,0,0,0,0,0,0,0,0,0,0,0.232589614076594,0,0,0,0,0,0.124643313761675,0,0,-0.0485916376577588,0,0,0,0,0.000587110979906214,0,0,0,0,0,0,0,0,0,0,0,0,-0.0963542572661115,-0.222766176105573,0.202246193231708,0,0
X601988.CH.EQUITY,0,0,0.048015710526289,0.0135517530659724,0.0771783923453096,0,0,0,0.123454089074181,0,0,0,0,0,0,0,0,0,0,0,0,0.547212665497853,0,-2.16840434497101e-19,0,0,0,0,0.0305351447535666,0,0,0,0,0,0,0,0,0.0578571613184574,0.023427872102111,0,0,0,0,0,-0.00496725759847795,0,0,0,0,0.0676278168205856,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.000291641419378293,0,0,0,0,-0.00311723461903994,0,0,0.0467795266802522,-0.0297913775497302,0,0,0,0,0,0,0.68018853186446,2.16840434497101e-19,0,0.0596607636023834,0,0.0714079835600757,0,0,0,0,0,0.0390411826231368,0,0,0,0,0,0,0.100534037417933,0,0.0338250669576388,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.213499827683837,0,0,0,0,0,0,0,0.108219829741447,0,0,0,0,0,0.122736612243658,-0.0628018801308064,0.0814620304286329,0,0,0,0,0,0,0,0.114312476163869,0,0,0.187175332338094,0.0180426996881234,0.180079764604053,0,0,0,0,0,0,0,0,0,0,-0.0760723667301067,0.0570455285096202,0,0,0,0,0.0801878185245022
X601628.CH.EQUITY,0,0.150488356081859,0,0,0,0,0.00552536048493674,0,0,0,0,0,0,0,0,0,0.0774315692923487,0,0,0,0,0,0,0,0.16695541389438,0,0,0,0,0,0,0,0,0,0,0.365575084067709,0,0,0,0.208088827141042,0,0,0.0114407362913001,0,0.0302829690205333,0,0,0,0,0,-0.000160506929071432
X601328.CH.EQUITY,0,0,0.165783143838911,0,0.0028486078830622,0,0.118123756046575,0,0,0,0,0,0,0,0.265513766993041,0,0,0,0,0,0,0,0.230245311894861,0,0,0,0,0.069970023727629,0,0,0,0,0,-0.00569964127893088,0,0,0,0,0.201838545791074,0,0,0,0,0,0.00191492560763414,0,0,0,0.0258723992551163,0,0
