,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601066.CH.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601066.CH.EQUITY,0,0.00993266397358734,0,0,0,0,0,0,0,-0.000372186771520369,0,0.544000946589928,0,0,0,0,0,0,0,0,0.0182761742815373,0,0,0,0.180432886371099,0,0,0,0,0,0,0,0,0,0.0670647655356948,0.0478181184113759,0,0,0,0,0,0,0.0412365646244278,0.0440749184552381,0,0.0360664482809106,0,0,0,0,-0.0405054906354182,0
X600030.CH.EQUITY,0,0,0,0,0.0708351065056841,0,0,0,0,0.0659915171058223,0.190133459627896,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027654834958403,0,0,0,0,0,0,0,0,0.366723519946133,0.0919947007625812,0,0,0,0,0,0,0,0,0.0594351912804759,0,0.129704176993857,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.21344236868722,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280264634737539,8.67361737988404e-19,0.0504344096863592,-0.063275675388699,0,0,0,0,-0.0382897912463701,0,0,0,0,0.0460774721625575,0,0,0,0,0,0,0,0,0,0,0.270528239125916,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.205164764612184,0.183592845441196,0,0,0,0,0,0.0482338313137255,0,0,0,0.0114821828287511,0,0.00213284427645491,0,0,0.0641167622089412,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0189886272506815,0,0.037194283710804,0,0,0,0,0,-0.00732867250834948,0,0,0,0,0,0.454656076796842,0,0
X601328.CH.EQUITY,0,0,0,0.0669622957806381,0,0.0459978464890376,0.0211660722100387,0,0,0,0,0,0,0,0,0,0.044692382930618,0,0,0,0,0.415030228108469,0,0,0,0,0,0,0,0,0.00771337224373908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252340959828515,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.182810649462127,0.0142337451321735,0,0,0,0,0.016593596322132,0,0,0,0,0,0,0,0,0.105701317170159,0,0,0,0,0,0,0.0513675472490558,0,0,-0.0510836458277625,0,0,0.0740613259492357,0.126050322391371,0,0,0,0,0,0,0,0,0,0,0,-0.0285993423769071,0,0.179012453889776,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.175533294556599,0.144953178610375,0,0.168447942474726,0,0,0,-0.0139262670915925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121281325087197,0,0,0,0,0,0,0,0,0,0.267079375868376,0,0,0,0.697793971478604,0,0,0.0795805861059758,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0.148215640211084,0,0,0,0,0,0,0,0,0,0,0,0.207747929911533,0,0,0,0.162431080576016,0,0,0,0.0451796342960678,0,-0.0230362190726989,0,0,-0.0035752650364132,0,0,0,0,0,0,0,0,0,0,0,0.22752180003609,0,0,0,0,0,0,0.145404553735982,0.0134649861208027,0,-0.0287080916251871,-0.116315411287954
X000001.CH.EQUITY,0,0.142596393790964,0,0,0,0.111201362968303,0,4.33680868994202e-19,0,0,0,0,0,0.124983152972026,0,0,0.124920965416171,0,0,0.0688473624240803,0,0,0,0,0,-4.33680868994202e-19,0,0.0717246865928772,0.13602495660288,0,0,0.0183415184663056,0,0,0,0,0,0.0251607458931039,0,0.0333805632420238,0,0,0.0434866817192751,0,0,3.46944695195361e-18,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,-2.77555756156289e-17,0.0802478141717948,0.161588483871434,0,0,0,0,0,0,0,0,0,0,0,0.4751686294092,0.019731480909526,0,0,0,0,0,0,0,0,0.0214414211264188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070432043445357,-0.0369082200759045,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.19479357032986,0,-0.0289284234682474,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0347567325031523,0.0601017997030266,0,0,0.11829268633671,0.0781640419308649,0,0,0,0,0,0,0.0529909881237099,0.0054732072237919,0,0.475066946891308,0,-0.0680312413258195,0,0,0.0609244142505909,0,0,0,0,-0.0398674509746889
X600016.CH.EQUITY,0,0,0,0.0112820552025012,0,0,0,0,0,0,0,0,0,0.143899250876815,0.130188930198037,0,0,0,0,0,0,0,0,0,0,0,0.102729601042853,0,0.223785930708816,0,0.0088843769954798,0,0.0659986252183827,0,0,0.0101346182463551,0,0,0,0,0,0,-0.0393233075405617,0,0.0122702185934313,-0.1317436111386,0,0.212885879866733,0,0,0,0.116160929371896
X688.HK.EQUITY,0.245281694053001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189647890721272,0.250576386453391,0,0,0,0,0,-0.0873150855179486,0,0,0.256272355488669,0,0.0815447497121776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134181032432788,0,0,0,-0.0362706309014386,0
X601998.CH.EQUITY,0.26438601884139,0,0,0,0,0,0,0,0,-0.0540005912523258,0,0,0,0,0,0,0.0261450047640045,0.00980821885025778,0,0,0,0,0,0,0,0,0,0,-0.056805392696056,0,0,0,0,0,0,0,0,0,0,0.00360059523625573,0,0,0.0129121213338924,0,0.0542592703278662,0,0,0.179159574359234,0.00941761430576327,0.548569491030391,-0.106061076093094,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.21733318651272,0,0.2567394088595,0,0,0,-0.0790199183597572,0,0,-0.0252317200673257,0,0,0,-0.371532486467058,0,0,0,0,0,0,0,0,0,0,0.130979880319924,0,0.0316675550505548,0,0.0492829764182461,-0.00760608271605833,0,0,0.0301765672984379,0,0,0,0,0,0.404933146383887,0,0,0,-0.147037715186077
X1109.HK.EQUITY,0,0,0,0,0,0.106627314081217,0,0,0.141568648076345,0.0362470794327949,0,0,0,0,0,0,0,0,0,0,0,0,0.624511968665146,0,-0.0598238797755628,0,0,0,0.156153981253871,0,0,0.0426099382364402,0,0,0,-0.0912080692460106,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383664113979682,0,0
X2388.HK.EQUITY,0,0,0,0,-0.13456499124418,0,0,0,0.057743235394419,0,0,0,0,0,0,0,0.0124916467450179,0,0,0,0,0.00621237086496137,0,0,0,0,0,0.398791269759926,0,0,0,0.154834621286561,0,0,0,0,0,0,0,-0.0735552352313367,0.0619323756428035,0,0,0,0.0683999709901369,0,0.406151163699161,0,0,0,0,0
X11.HK.EQUITY,-0.109999261351586,0,0,0,0.0167996150672789,0,0,0,0.358158970984167,-0.156011232487976,0,0,0,0,0,0,0,0,0,0,0.225918529178556,0,0,0,0,0,0.214028905887311,0,0.0648067272730041,0,0,0,0,0,0.123504699340059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105314936549823,0,0.114060732064933,0.000214653131312693
X002142.CH.EQUITY,0,0,0,0,0,0.110792317782552,0,0,0,0.0642787121951,0,0,0,0,0,0.122131768432015,0,0,0,0,0,0.120943377859729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145577877552347,0,0.4270855482844,0,0,0
X2007.HK.EQUITY,0.0479019193269455,0,0,0,0,0.167480090657247,0,0.300458188193474,0.00453075652037183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831273914125379,0.185481114467972,0,0,0,0,0,0,0,0,0,0,0,0.015829697470899,0,0,0,0.0301380100783835,0,0,0.0445812732056924,0,0.110686004224388,0,0.0606461198052063,0,0.024841890850974,0
X600048.CH.EQUITY,0,0.133282322505965,0,0,0,0,0,0.082751088534415,0,0,0,0,0,0,0.0183647987974178,0.674559933628144,0,0,0,0,0.0932889963981487,0,0,0,0,0,0,0,0.0649228487853598,0,0,0,0,0,0,0,0,0,-0.0249248925494901,0,0,0,-0.130637939651962,0,0,0,0,0,0,0,-0.0117174805285643,0
X267.HK.EQUITY,0,0.127399682892995,0,0,0,0,0,0,0,0.119638913016549,0.129381337155915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837984136406424,3.46944695195361e-18,0,0,0.147703963007422,0,0,0.0207212727473595,0,0,0,0,0,0,0,0,0,0,0.236740903866995,0,0.0310759349790391,0,0.050348180618274,-0.0699529210255137
X601818.CH.EQUITY,0,0,0,0.237525328725862,0,0,0.0703502871792598,0,0,0,0.0577925152827303,0,0,0,0,0,0.0998734319561809,0,0,0,0,0,0,0,0.00448735562670049,0,0,0,0,0,0,0.0115096899973403,0,0,0,0,0,0,0,0,0.0980183979218041,0,0,0.0361717257966981,0,0,0,0.110840340646317,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0.036303592675734,0,0,0,0,0.0316178545976657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.0631687231002384,0.0487595622571539,0,0,0,0,0.170345744047807,0,0.565048741203755,0,0.00973670412885693,0,0,0,0,0.0690572762570731,0.00179647378896491,0,0,0.194735441292626,0,0,0.0094232100943397,0
X600837.CH.EQUITY,0,0,0.00340572780248483,0,0,0,0,0,0,-0.00803059025066284,0.0641157527117551,0.226125122323037,0,0,0,0,0,0.0143747217353987,0,0,0,0,0,0,0,0,0,0.147010991653832,0,0,0,0,0,0.462422720409313,0,0.0190910330175527,0,0,0,0,0,0,0,0,0,0,0,0.0425813517688113,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,-0.0443958172524827,0,0,0,0,-0.0579412108251095,0,0,0,0,0,0,0.17801156748823,0,0,-0.14767973475268,0,0,0,0,0,0,0,-0.292623735641885,0,0,0,0.225821533719503,0,0,0,0,0,0,0,-0.324818740988578,0,0,0,0,0,0,0,0.388917359168871,0,0,-0.0144804518744046,0.264503348164113
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.0493554479346962,0,0,0,0,0,0,0,0,0.0122667120687449,0.0100060748506542,0,0.0965177036011358,0,0,0,0.0515114483489191,0,0,0,0,0,0,0,0,0,0.4006546892332,0,0,0,0.0234535839747609,0,0,0.166328859247936,0,0,0.0205868782954722,0,0.0831894910737738,0,0,0,0,0,-0.0498456967786812
X601336.CH.EQUITY,0,0.131949822278011,0,0,0.184470852833472,0,0,0,0,-0.0116864454572149,0,0,0,0,0,0.0553082247299342,0,0.0772146313392762,0,0,0,0,0,0,0,0,0,-0.0667970205111094,0,0,0,0,3.46944695195361e-18,0,0,0,0.00433300063116664,0,0.173818632017163,0,0,0,0,0.0320005051053735,0,0,0,0.350255388753539,0,0,0,0.0153018750739839
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.0983135099322422,0,-0.0202456853619116,0,0,0,0,0,0,0,0,0,0.581775154047269,0,0,0,0,0,0.184022869924385,0,-0.239201011560945,0,0,0,0,0.426513539076588,0,0.042026315273458,0,0.361822208361786,0,0,0,0,0,0.140613823984232,0,-0.250555392640027,0,0,-0.083087857946737,0,-0.173941533411011,-0.239356905634355
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00291013447953887,0,0.761793323810871,0,0,0,0,0,0,0,0,0,-0.0116291216706569,0,0,0,0,0,0,0,0.0616493329466375,0,0,-0.126924837048694,0,0,0,0,0,0,0,0,0,0,0,0.118055476546745,0.00888737012198241,1.73472347597681e-18
X000166.CH.EQUITY,0,0,0.0332762871724567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202407896927311,0,0,0,0,0,0,0,0,0.0754150953734037,0,0,0,0,0,0,0.142017520152137,0.229324805774773,0,0.201024239736973,0,0,0,0,0,0,0.0366836972572242,0,0,0,0.214768152568897,0,0,0,0
X12.HK.EQUITY,-0.0851334175319138,0,0,0,0,0,0,0,0,0.0218313146109544,0,0,0.539536187478177,0,0,0,-0.114142221046576,0,0,0,0.680286681836393,0,0,0,0,0.020749377086175,-1.38777878078145e-17,0.196694136629176,0,0,0,0,0,0,0,-0.00275788453202137,0,0,0,0,0,0,-0.059036186603116,0,-0.203552369505228,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0.125896633517572,0,0,0,0.0024027517777214,0,0.348895159951259,0,0,0,0,0,0,-0.624593740646079,0,0,0.301299329948964,0.338917678292983,0,0,0,0,0,0,0,0,0,0,0,0,-0.479983778932481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259806901445492,0,0,0.208834288520238
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,-0.00782063583205932,0,0.165054020891797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.199172998810735,0,-0.052649452303901,0,0.0185951768432282,0.150980098241375,0,0,0,0.0685554560161558,0,0,0,0,0,0,0.0124266625171013,0,-0.0206012356390255,0.349501735813534,0.0632656637061486,0,0,0
X601229.CH.EQUITY,0.765428125103838,0,0,0,0,0,0,0,0.527353049154227,0,0,0,0,0,0,0.0687146888679683,0,0,0,0,0,0,0,0,0,-0.327512494912524,0,0,0,0,0,-0.115296721775621,0,0.215742264049176,0,0,0,0,0,0,0,0,-0.183185978359923,0,0,0,0,0,0,0,0.0127206059366978,0.114984698588179
X002736.CH.EQUITY,0,0,0,0,0,0,0.130385181350459,-0.0342438154219549,0,0.00251887356696198,0,0.172600223719223,0,0,0.1889120550839,0,0.08955707762572,0,0,0,0,0,0,0,0.179036035909887,0,0,0,0.013201863906868,0,0,0,0,0.320720114939473,0,0,0,0,0,0,0,0,0,-0.0363267373515308,0,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,-2.27398073366969e-05,0,0,0,0.0421442247182222,0,0,0,0,0,0,0,0,0,0,0,0,0.387532720371049,0,0,0,0,0,0.213989696160836,0,0,0,0,0,0,0,0,0,0,0,0.20332767932801,0,0,0,0,0,0,0,0,0,0.162939578009324,0,0,0.262155106611569
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359530117577085,0,0,0.00698035697529872,0.222826440640535,0,0,0.0228361308714053,0,0,0,-0.0211162614659034,0,0,0,0,0,0.273285844856003,0,0.0480956739925622,0,0,0,0.169693805638037,0,0,0.0737558466965624,0,0,0,0,0,0,-0.0979301734266113,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0.0428201996491528,0.196399457946759,-0.357785152845815,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.163851860302169,0,0,0,0,0,-0.15436368631014,0.188197336994859,0.360003770459962,0.292816731421777,0,0,0,0,0,0,0,0,0,0.0437528235435764,-0.0274181229457254,0,0.501097967656858,0.10966100142392,0,0,0,0,0,0,0.0581290964710059,0
X601169.CH.EQUITY,0,0,0,-0.018999284366365,0,0,0.789266494482483,0,0,0,0,0,0,0,0,0.0589949857991983,0,-0.00667160759876033,0,0,0,0,0,0.0527245585427473,0.00160031709173134,0,0,0,-0.0841910187477163,0,0,0,0,0,0,-0.00413867754760194,0,0,0,0,-6.93889390390723e-18,0.0336924744452287,0,0,0,0.0834778306417373,0,0,0,0,0,-0.0235776879303827
FXI.US.EQUITY,0,0,0,0,0,0,0,0,0,-0.087295022147373,0,0,0,-0.0850096831658072,0,0,-0.105154190443204,0,0,0,0,0,0,0,0,0,0,0,-0.100238692725576,0,0,0,0,0,0,0,0,0,-0.0800527430086906,0,0,0,0,0,0.1323063540389,0,0.337488418213455,0,0.0748692153577108,0,0,0.016595719053029
CN210SLOPE,0,0,0,0,0,0,0,0,-0.193269750657271,0.0511542160678918,0,0,0,0,0,0,0,0,0,0,0,0,0.0283733843381192,0,0,0,0,0,0,-0.0818652671095721,0.237582161371125,0,0,0,0,0.0587187750548659,0,0,-0.155098933219396,0,0,-0.199332461264866,0,-0.500507186544763,0.306530375045315,0,0.573561687786018,0,0,0,-0.134580748321978,0
