,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.0594268989156882,0,0.131867818905674,0.170357917977781,0,0.348044753618646,0,0,0,0.002353298990145,0,0.133313079925696,0,0,0,0,0,0,0,0,0,0.0110503403974901,0,0.00474342493420626,0,0,0.112231439443122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.13964337698636,0,0,0,0,0,0,0,0.314895214546125,0,0,0,0,0,0.0152248338005113,0.358824639204735,0,0,0,0.00995168094233586,0,0,0,0,8.67361737988404e-19,0.124808649317283,0.0239799312770207,0,0,0,-0.127729013071245,0,0,0.122128393953739,0,0,0.0661836988055844,0,0,0.011640015391222,-0.0457386403773683,0,0,0,0,0.004522347926684,0,0,0,0,0,0
X601939.CH.EQUITY,0.267985279600758,0,0,0,0,0,0,0,0,0,0,0,0,0.414933172460269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194535126377488,0,0.10878517611959,0,0,0.00679887575821828,0,0,0,0,1.38777878078145e-17,0,0.00387828639373898,0,0,0
X601288.CH.EQUITY,0.343776080972166,0,0.0424212358677283,0,0,0.468774866776396,0,0,0,0,0,0,0,0,0.0357143967134044,0,0,0,0,-0.010961122046262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112869628884937,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.247472148639856,0,0,0,0,0.278661142921015,0,0,0,0,0,0,0,0,0.0135206288809274,0.63491132566418,0,0,0,0.0981346304318517,0,0,0,0,0,0,0.13588111789916,0,0,0,0,0,-0.0631548333017546,-0.247876486506777,0,0,0,0,0,0,0,0,0,0,-0.0324063378939412
X601988.CH.EQUITY,0.134491863697859,0.055687345430916,0,0,0,0,0,0,0.113655284131849,0,0.0704807756007493,0,0,0.115539865019577,0,0,0,0,0.0684068645591874,0,0.158382087693899,0,0,0.115063555554128,0,0,0,0,0,0.0230958404987765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111029248227872,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.197053032225869,0,0,0.229187169618895,1.38777878078145e-17,0,0,0,0.17708507180078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149006549287833,0,0.00530075179158916,0.152876065621842,0,0,0.0961322658963247,0,0,0,0,-3.46944695195361e-18,0,0,0.0374014412283254,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.14668823594491,0,0,0,0,0,0,0,0.358926347393261,0.0238534492053279,0,0,0,0,0.180201274204394,0.26688035767839,0,0,0,0,0,0,0.268730226356837,0,0,0,0,0,0,0,0.00965939602717933,0,0,0,0,0,0,0,0,0,0,0,0.0744875922920949,0,0,0
X601628.CH.EQUITY,0.306115250744378,0,0,0,0,0,0,0,0,0,0,0,0,5.55111512312578e-17,0,0,0,0,0,0,-0.0171384961375717,0,0,0,0,0.0823781517715766,0,0,0,0.0730168954014885,0,0.267095191930024,0,0,0,0,0.177793416373598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200964557867197,0,-0.0309547915111337,0,0.261072750599015,0,0,-3.46944695195361e-18,0,-0.706271288697067,0,0.666070221597364,0.243705399458347,0,0,0,0,0.307824172718715,-0.518964356910965,0,0,-0.419105205147735
