,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.463279914255174,0,0.198482948929937,0,0,0,0,0,0,0,0,0.0537178606438469,0,0,0,0,0.02577672697443,0,0,0,0,0,0,0,0,0,0,0,-0.0894842757755413,0,0,0,-0.0320117805671577,0,0,0,0,0.0847569325225705,0,0,0,0.130548807296182,0,0,0,0,0,0,0.017680972095884,0
X601939.CH.EQUITY,0.183217092374795,0,0,0.588540612262385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0984547916457962,0,0,0,-0.00289106378366485,0,0,0,0.0870472617304223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00947379651481312,0.0144717023278522,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0132847274641821,0,0,0,0,0,0,0,0.0865609993865702,0.290884520224222,0,0,0,0,0,0,0.139409473922333,0,0,0,0,0,0,0,0,0,0.0497657539547595,0,0,0,0.197920711738531,0.0686212841937151,0,0.0130977758409144,0,0,0,0.0185122099629095,0,0.0694953248518702,0,0,0
X601288.CH.EQUITY,0.199537275896029,0.196252582433982,0,0,0,0.16436832655471,0,0,0,0,0,0.0363951961493503,0,0,0,0,0,0.122377086462047,0,0,0,0,0,0,0,0,0.121347220106509,0,0,0.0568741834943266,0,0,0,0,0,0,0.00710700589710421,0,0,0.0796062603054929,0,0,0,0,0,0,0,0,0,0,-0.113565982276104
X5.HK.EQUITY,0,0,0,0,0,0.290388559838258,0,0.472372698383813,0,0,0,0,0,0,-0.0770715272672587,0.0573783995439625,0.17555737253742,-0.00693490864731496,-0.289477097957688,0,0,0,0,0,0,0.444963205777697,0,0,-0.0249213668701994,0.118272416569129,0,0,0,0,0.0149555714536073,0,0,0,0,0,0,0,0,0,0,-0.501685677056674,0,-0.167664518819978,0,0.115606429930346,0
X601988.CH.EQUITY,0.115481409850157,0.0114225058519123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585051517411128,0.0354746937133437,0,0,0,0,0.0121825816494164,0.147922934981449,0,0,0,0,0,0,0,0,0.061892074492085,0,0,0,0,0,0,0,0,0,0,0.0873989614465552,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0248282371842,0,0,-0.0228687044457373,0,0,0,0,0,0.072455104398391,0,0,0,0,0,0,0.721580537949344,-0.00801746082059775,0.0269778663982778,0,0,0.0987847614600393,0,0,0,0,0,0,0,0,0,0,-0.00128802249819527,0,0.0667645383399553,0.0579389139937366,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.227351083764159,0,0,0,0,0,0,0,0.178734974293235,0.12420164119232,0,0,0,0,0.0642909723226236,0,0.126084521969407,0,0,0,0,0,0,0.0409165574426562,0.0859337312072239,0,0,0,0.184005351854383,0,0,0,0,0,0,0,0,0,0,-0.103407130985415,0,0,0,0,0,0,0.0839525851783413
X601628.CH.EQUITY,0,0,0.217416334255647,1.73472347597681e-18,0,0,0.0305834012112424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504687146785544,0,0,0,0,0,0,0,0,0,0,0,0,0.403608631071101,0,0.233031312752442,0,0,0.0292895832333362,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.171098918160523,0,0,0,0,0.115256141190179,0,0,0,0,0,0,0.258948076369177,0,0,0,0,0,0,0,0.226978993977397,0,0,0,0,0.0662457197471088,0,0,0,0,0.00607675120160126,-0.00589718670004407,0,0,0,0,0,0.201638816684497,0,0,0,0,0.00225742331462213,0,0,0,0,0.0285780149249322,0,0
X601166.CH.EQUITY,0.0899128034532222,0.224722139814035,0.0450503334158636,0,0,0,0.154377783659555,0,0,0.091531593943501,0,0,0.0511508903003302,0.110211904470003,0,0,0,0,0,0,0,0,0,0,0.00233377260729724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12758648199445,0,0,0,0,0,0,0,0.0401140510140815,-0.0181950434766636
X16.HK.EQUITY,0,0,0,0,0,0,0,-0.0910766078516268,-0.16948568666205,0,0,0,-0.0875150937294505,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169953316356761,0,0,0.218601886998185,0.158137020854251,0.168430161046419,0.255209870947544,0.356562934594352,-0.109607454460608,0,0,0,1.38777878078145e-17,0,0,0.0447047873737101,0,0,0,0,0.0515548748688732,1.73472347597681e-18,0,0,0,0
X11.HK.EQUITY,-0.0180502662243608,0,0,0,0,0,0,-0.0473270571126697,0.225236615313459,-0.0249288765983087,0,0,0,0,0,0,0,0,0,0.313047211293445,0,0,0,0,0,0,0,0,0.339756822962397,0,0.409406305944743,0,0,0,0,0,0,0,0,0,0,0,0,0.0835373627569016,0.263751514678475,0.0726235780495714,0,0,-1.73472347597681e-18,0,0.0469031563257899
X600000.CH.EQUITY,0,0,0,0,0,0,0.149434601365326,0,0,0,0.329401383485949,0,0.11404957591459,0,0,0,0.0588321572777419,0,0,0.0428411592791199,0,0,0,0,0.088715279286826,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166233083548117,0,0,0,0,0,0,0,0,0,0,0,-0.00875824100018235
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.252693012267589,0,0,0,0.129767951050011,0,0.138580728180214,0,0,0,0,0,0,0,0,0,0.263303879919901,0,0,0,0,-0.269784553916765,0.2129657132632,0,0,0.167693316720576,0.553105485834981,0,0,0.0200958355807582,0,0,0,0.00815957202621809,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217783318826755,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109149062001277,0,0.0418304235418313,0.0619497180183149,0,0.0482571840391506,0.700331824196527,0,0,0,0,0,0.0522911815820652,0,0.0249563899669177,0.0386636501575536,0,0,0,0,0.0482847566022635,0.041656645809619,0
X2388.HK.EQUITY,0,0,0,0,0.284144588623862,-0.411458334224969,0,0,0,0,0,0,0.0360515530211501,0,-0.164692311700637,0,0,0,0.328997539867608,0,0,0,0,0,0,0.23029942757944,0,0.16840799571526,8.67361737988404e-19,0,-0.14260084085122,-0.00261097413253607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193185988171392,0,0,0
X601601.CH.EQUITY,0.109954906321287,0,0.103232244308798,0,0,0,0.115159481855925,0,0,0,0,0,0,0,0,0,0,0,0.0434053412112646,0,0,0,0,0,0,0,0,0,0,0,-0.00792996100607163,0,0,0,0.079823077709158,0,0,0.055881881830869,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.24545271928692,0,0.0228508402897564,0
X388.HK.EQUITY,0,0,0,0,-0.0350837583252825,0,0,0.287967075203988,0,0,-6.93889390390723e-18,0,0.0394467078610587,0.35965790689232,0,0,0.0152467775117731,0.145603985504544,0,0,0,0,0,0,0,0.178785042845771,0,0.164607688821347,0,0.0219822484563626,0.0843433541314071,-0.0165457740447101,-0.0702405288804124,0,0,0,0,0.0158341375584448,0,0,0,0,0,0,0,0.149583095226066,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.0925101318724742,0,-0.277800353268721,0,0.108886588192039,0,0,-2.77555756156289e-17,0,0,0,0,0,-0.350679856621837,0.0590458229217397,0,0,0,0,0,0,0,0,0,0,0.138416331837042,0.217428356328111,0,0.0917143061351296,0,0,0,0,0,0.439799414291423,0.120748735672078,0,0,0,0,0,0.514497078083982,0,0,0.0170691417062077,0,0.0217869275654716
