,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.0702524263730101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895585973852607,0.2395719357727,0,0,0,0,0.0635990639121292,0,0.0525365283048039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334538056714667,0,0,0.0876569056457105,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.649107528868849,-0.117665013339075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770194530423519,0,0,0.190419230348919,4.33680868994202e-19,0,0,-0.176563047447435,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.10950200593466,0.0519363535503629,0,0.588317922927528,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439025947264546,0,0,0,0,0,0,0,0,0,0.0036614948704718,0,0,0,0,0,0,0,0,0.00822597041584177,5.42101086242752e-20,0,0,0,0,0.0244306864195312,0,0,0,0
X600015.CH.EQUITY,0,0.0396778279538558,0,0,0,0,0.392899215224821,0,0,0.0379111902091186,0.0200510036006957,0,0,0,0,0,0.265924971350529,0,0,0,0,0,0.0015412711130781,0,0,0,0,0,0,0,0,0,-0.107857068161082,0,0,0,0,-0.220177183539789,0,0,0,0,0.0362233799023561,0.174551484141983,0,0,0,0,0,0.0360655304840641,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.154706783183018,0.0254517702458619,0,0.458921669227777,0,0,0,0.249182233296825,0,0,0,0,0,0,-0.0140862408144835,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579452276669158,0,0,0,0.0544312728820346,0,0,-0.0384847600622665,0,0,0.000332535577795051,0,-0.0230872740061653,0,0
X600036.CH.EQUITY,0,0.280520135610689,0,0,0,0,0,0,0,0,0,0,0,0,0.494055889627809,0.0998521027198288,0,0,-0.052469269475819,0,0.0357427443167226,0.0500156313873977,0.0534385382050237,0,0,0,0,-0.0236288309875372,0,0,-1.73472347597681e-18,0,0,0,0,-0.026360943877691,0,0,-0.0490627023310092,0,-0.0813857352061521,0.00289763192237296,0,0,0.0217403749754244,0,0.126597054212343,0,0,0,0
X601009.CH.EQUITY,0,0.0377547061611215,0,0.820582090555871,0,0,0,0,0,0.0585122939007618,0,0,0,0,0,0,0,0.031119507575062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0695563453300662,0,0.00631177465376633,0,0,-0.041554616188787,0,0,-0.0669145409253794,0.133449461046271,0,0,0,0,0.0644718892816405,-0.0909566137369925,0,-0.0740033997242153,-0.0242936703434285
X601166.CH.EQUITY,0.0898510575740588,0.0366729515673644,0.514184745162068,0.0483986528890871,0,0,0,0,0,0,0.0450416611716859,0,0,0,0,0.0563936057249279,0,0.00925427562995744,0,-0.00316164259831676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272121484106893,0,0,0,0,-0.0184369354689812,0,0,0.0854334467002456,0,0,0.0406522120135488,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.00746006074975985,0.108960532806834,0.0975021766203398,0,0,0.121441835109273,0,0,0,0,0,0,0,0,0,0.222258873677256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173534691730592,0,0,0,0,0,0,0.0374338080276595,0,0,0,0,0,0,0,-0.0525388461906245,0.164743529829556,0
X601229.CH.EQUITY,-0.00178954903693125,0,0.0506520091803976,0,0,0.0672375179104168,0,0,0,0,0.0695628029713253,0,0.31585987528582,0,0.470944368458229,0,0,0,-0.475461979114057,0,0,0.0812894020866831,0,0,0,0,0,0,0,0,-0.106511716083298,0,0,0,0,0.142333548221059,0,0,0,0,-0.0488061222489121,0,0,0,0,0,0,0,0,-0.178935447347811,0
