,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.0902671566496403,0,0,0,0.312585241729678,0,0,0,0.0501287430527602,0,0,0,0,0,0,0.0981526444003975,0,0,0,0,0,0.17737645138319,0,0,0,0,0,0,0,-0.126350289220874,0,0,0,0,0,0,0,0.0211533517294235,0.21868723919741,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.122996579064235,0,0,0,0,0.125640473915267,0,0,0.201708518516563,0,0,0,0,0,0,0,0.32180297924127,0,0,0,0,0.0098338954856946,0,0,0,0,0,-0.313354078576736,0,0,0.183721520275932,0,0,0,0,0,0,0,0,0,-0.105294554980055,0,0,0.165925263415566,0.127853509700725,0,0,0,0,0.0389400129769257,0
X600000.CH.EQUITY,0.109971585441255,0,0,0.245234497393937,0,0,0,0,0,0.0785745809309717,0,0,0,0,0,0,0,0.153059363711862,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081955948804282,0.0537555869596923,0.0533005740324589,0,0,0,0,0,0.0684629857171533,0,0,0,0,0,0
X600015.CH.EQUITY,0.0883578234340751,0,0,0,0,0,0,0.0295553764812597,0.146188703515567,0,0,0,0,0,0,0,0,0,0,0.0297620102302917,0,0,0,0,0.398080188008213,0,0,0,0.0892519883715496,0,0,0,0,-0.0693081217208444,0,0,0,0.0093027398008634,0,0.0576085023107142,0.135440228353568,0,0,0,0,0,0,0,-0.161237471764645,0,-0.0230940800505466
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.0764682784004697,-0.399571484362562,1.73472347597681e-18,0,0,0,0,0,0,0.0520960206638813,0,0,0,0,0,0,0.362390020094882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156606138618302,0.19998821649104,0,0,0.150964557154759,0,0,0,0,-0.0421914362091706,0.300681718651453,-0.0249957784178534
X600036.CH.EQUITY,0.149773320931706,0.093958262568798,0,0.112373761495208,0,0,0,0,0.195248717764398,0,0.0255177068535316,0,0.242666291741188,0,0,0,0,0,0,0,0,0,0.0383570077885249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0.0801086991853904,0,0,0,0,0.101444515150228,0.127788935457274,0,0.00723023969302862,0,0,0,0,0,0,0.143373617443089,0,0,0.297151424571316,0,0,0,0,0,0.0334679595123681,0,0,0,0,-0.251949916140697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354487528031551,0,0,0,0
X600926.CH.EQUITY,0.100626866957981,0,0.0367953807979019,0,0,0,0,0,0.120213501308162,0.108617360073541,0,0,0,0,0,0.0358319218005309,0,0.283561235833205,0,0,0,0,0,0,0,0,0,0.0132176802762154,0,0,0,-0.110979872896691,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.177777789327748,0,0,0,0,0.0457256673180413
X601009.CH.EQUITY,0,0.0796433401796587,0,0.228736408066206,-0.00480003200848873,0,0,0.346099166699618,0,0,0,0,0,0,0,0,0,0.055427584635986,0,0,0,0,0,0,0,0,0,0.0811033334168799,0,0,0,-0.101911105792433,0,0,0,0,0,0,0.0611712598098637,0,0.0675868416668228,0,0,0.0160457383413348,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.551395039415498,0.0712038749271522,0,0,0.0977794914725914,0.205658400878197,0,0.139429539925079,0,0,0,0,0.0690690412198105,0,0,0,0,0,0,0,0,-0.0994393395014848,0,0,-0.182499302452043,0,0,0,0,0,0,-0.104348196159185,0,0,0,0.0367426642676094,0,0,0,0,0,0,0,0,0,0,0.0529844683677314,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0357471818001519,0,0,0,0,0,0,0.756172095880872,0,0,0,0,0,0,0,0,0,0,0,0.0716964836920897,0,0,0,0,0,0.238640298755912,0,0,0,0,0,0,0,0,0,0,0,0,0.0726308917323923
X601229.CH.EQUITY,0,0,0,-0.0763939843300518,0,0,0,0,0,0,0,0,0,0,-0.105404420572275,0,0,0,0.979696842904853,0,0,0,0,0,0,-0.0351506589290401,-0.0289059384753056,0,0,0,0.0124063928687806,0,0,0,0,0,0.0632360882077861,0,0,0,0,0,0.163685043285766,0,0,0,0,0,0,0,0
