,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.0182795323166907,0,0,0,0.346829658859352,0.0143182211055603,0,0,0,0,0,0.0895990165801348,0,0,0.286089586103377,0.183314471206436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163995441298236,0,0,0,0,0,0,0,0,0,-0.127719231635752
X002142.CH.EQUITY,0,0,0.0804843368775666,0,0,0.860031813597592,0,0,0,0,0,0.0472803274992618,0,0,0,0,0,0,0,0,0,0,0,0.0165446222815043,0.033730338349281,-0.145731785633386,-0.0520956309402711,0.232110775858453,0,0,0,0,0,0,0,0,0.0077222097548829,0,0,0,0,0,0,0,0,0,-0.204540168777385,0,0,-0.173572921053545,0
X600000.CH.EQUITY,0,0,0,0,0,0.344544560484725,0,-0.0557549282516521,0,0,0,0,0,0.558740776489083,0,0,0,0,0,0.226511696216828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158430119748521,0,0,-0.0390233833217711,0,0,0,0.0595138700514774,0,0,0
X600015.CH.EQUITY,0,0,0.111185234403182,0,0,0.115219376124317,0,0,0.0381112264465594,0,0,0,0,2.71050543121376e-20,0,0,0,0.0508999877860895,0,0.308179126465414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127291031685426,0,0,0,0,0,0.0213577711058449,0.0494339293910578,0,0,0,0,0.090062139354213,0
X600016.CH.EQUITY,0,0.061335881194466,0.103017558009325,0,0,0,0,0,0,0,0,0.0507851198273929,0,0,0.0620275041003469,0,0,0,0.255909589465814,3.46944695195361e-18,0,0,-8.67361737988404e-19,0,0,0,0.115896735862022,0,0,0.0226536902134066,0,-0.202183603700405,0,0,0,0,0,0,0,0,0,0,0.0309190250598878,0.268734555323481,0,0,0,0,0,0.125015750908666,0
X600036.CH.EQUITY,0.235224108439538,0.0781535884415193,0.0237281684548938,0,0,0,0.129322878129426,0,0.137019676735213,0,0,0,0.0377231325504905,0,0,0,0.0927471942591501,0,0,0,0.0755438763045297,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246128663796334,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0.113451964143559,0,0.0960803073451816,0.0353705719672765,-0.125643487443022,0,0.535134405880379,0,0,0,0,0,0,0,0,0,0,0.0330132622930448,0,0,0,0,0,0,0,0.0557848212328344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289356452817734,0,0,-0.0232383911038589,0,-0.00469579710069681,-0.0645433465882095
X600926.CH.EQUITY,0,0,0,0,0,0,0.126327790839801,0,0,0,0,0,0.350699797810615,0,0,0.102436246281192,0,0,0,0,0,0,0.00700161113999722,-0.0210953789091177,0,0,0,0,0,0,0.06457000159267,0,0,0.223586538378774,0,0,-0.0847057343888147,0.0436347638587085,0,0,0,0,0,0,0,0,0,0,0.014652008003309,1.73472347597681e-18,0.0103699747130989
X601009.CH.EQUITY,0,0,0,0,0,0.486015836625014,0.0128921843924701,0,0,-0.0606802109028392,0,0,0.0604230050797085,0,0,0,0,0,0,0.331938177562452,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.204963434590703,0,0,0,0.103869527875542,0,0.00437882887191442,0,0,0.190623475967495,0
X601166.CH.EQUITY,0,0,0,0.0760531594805854,0,0,0.0354243854063568,0,0,0,0.46377128102439,0.0542181477797808,0,0,0,0,0,-6.93889390390723e-18,0.224155313569963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012754888390425,0,0,0,0,0,0,0,0,0,0,0,0.039287833656794,0,0.00790159077946199,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.0944819039206258,0,0,0.0601511596500901,0,0,0,0,0,0,0,0.669847043129996,0.171979768798148,0,-0.0131801135751922,0,-0.126886356622023,0,0,0,0,0.103935281256541,0,0,0,0,0,0,0,0,0,0.0426540038405481,0,0,0,0,0,0,0,4.33680868994202e-19,0,-0.0333525879707661,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0.225319220898846,0.263399659832595,0,0.0963092215173238,0,0,0,0,0,0,0.302240056118218,-0.221594707213213,0,0,0,0,0,0,0,0,0.0857103357596336,0,0,0,0,0,0,0,0,0,0,0,0,0.0546251465437756,0,0,0,0.207208535885141,0.0631468886838593,0,0,0,0,-0.059920470759062,0,0
X601288.CH.EQUITY,0.0779088023897498,0,0,0.0968664237659361,0,0,0,0,0,0,0,0,0,0.132279348139533,0.409123640648338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0334740927989142,0,0,0,-0.00845661447946642,0.264301725600496,0,0,0.0210804119006578,0.127629229186529,0,0,0,-0.0360700099414491,-0.0582634414452654,0,0,-0.0442194503896149,0
X601328.CH.EQUITY,0,-8.67361737988404e-19,0.219068647010896,0,0.250209070880606,0,0,0,0,0,0.0372343316473972,0,0.0944465093282565,0,0,0,0.00157681046355281,0,0,0.0620870562330621,0,0,0,0,0.00292383400063917,0,0,0.0737537817360226,0,0,0,0,0,0,0.0125898553524305,0.0566458589213439,0,0.0908015311778495,0,0,0.0300736712968164,0,0,0,0.149496862192868,0,0,0,0,0.0307988114989778,0
X601398.CH.EQUITY,0,0,0.0224863747279166,0.175504876525114,0,0,0,0,0.058269395233428,0,0,0,0.504740491995853,0,0,0,0.20874509844704,0,0,0,0,0,0,-0.0249822348053297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0722345655046671,0,0,0,0,0,0.0425563083441786,0,0.0187896088303817,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0.0227188963203401,0,0,0.272711413331882,0,0.011382494714177,0.0732372487803937,0,0.0542115737780771,0,0,-3.46944695195361e-18,0,0.139490521583842,0,0.0206319033552438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266722727719033,0,0,0,0,0.05894831837238,0.11539397850426,0,0.087522137436493,0,0,0,0.00484009910387083,0,0
X601939.CH.EQUITY,0.187194892276957,0,0,0,0,0,0,0,0,0,0,0,0.295495096240164,0.14888162682383,0.0517598445859942,0,0,0,0,0,0,0,0,0,0,0,0,0.138265912997934,0,0,0,0,0,-0.146370087133678,0,0,0.120567336958178,0,0,0,0,0,0,0.124251796550439,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0300056160814772,0,0.0874875672068385,0,0.0557317474002907,0,0.1446398633848,3.46944695195361e-18,0,0.93346348209732,0,0,0,0,0,0.0148112496931086,0,0,0,0.0596214851222504,0,0,0,-0.076931851335021,0,-0.0356917149329833,0,0,0,-0.210306246079986,0,-0.0223033223136074,0,0,0,0,0,-0.0190232171464034,0,0,0,-0.0453907921338894,-0.0206618102148845,0,0,0,0,0,0,0.0207061674348926
X601998.CH.EQUITY,0,0,0.0349261110213242,0,0,0,0,0,0,0.265505462938012,0.387512100484966,0.0796560306205863,0,0,0,0,0,0.0542494157800159,0,0.0410785668268388,0,0,0,0.0244724874548621,-0.0153668346973138,0.0437477313488625,0.136069381759313,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0874226288006902,0,0,0.0796410344694816,0,0,0,0,0,0,0
X601658.CH.Equity,0.0676610712974225,0,0.0452606391827204,0,0,0,0,0,0.103038625872178,0,0,0.010740101053271,0,0.286644382347481,0.11357000746517,0,0.175940607735174,0,0,0,0,0,-0.0831764248661466,0,0,0,0.143966980522346,0,0,0,0,0,0,-0.00471635301224125,0,0,0,0,0,0,0,0.0526423145205942,0,0,0,0,0,0.0714277346006569,0,0,0.1856663829518
X11.HK.EQUITY,0.219686301833218,0,-0.0171607189279442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.263996618154717,0,0.453200080736746,0.325285806099926,0.135700549512575,0,0,0,0,0,0,0.0938452604356531,0,0,0.133900446821442,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.0902282465347035,-0.0862005589773682,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154402021938123,0,0,0,0,0,0.294338580310868,0.0131961109157823,0,0,0,0,0,-0.223938834108734,0,0,0,0,0,0,0,0,-0.0208399621695886,0,0.111382114571038,0,0,0,0,0,0,0.0897820865888595,0.179972211840881,0.127475792023624,0.201642169406593
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.208098796657737,0,0.0124681137281874,0,0,0,0,0,0,0,0,0.333776766257917,0.0170391505394718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0352622072147313,-0.103217902259112,0,0,0.132938459288755,0,0,0,0,0,0.144476308930672,0.213735532843636,0.270075005803767,-0.0356681565221192
X2886.TT.EQUITY,0,0.306491645157808,0,0,0,0.00249458405428709,0,-0.250507633956024,0,0,0,0,0,0,0,0,0,0,0,0,0.0541013840649612,0,0.0158245915137937,0,0.305732054315741,0,0,0,0,0,0,0,0,0.148584495069061,-0.048662956448835,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0.160935575219831,0,0,0,0,0,0.0175079933742018,0,0,0,0,0,0,0,0,0,0,0,0,0.0850900370597721,0,0,0.3257401824997,0,-0.117517913162619,0,0,-0.0413679670282252,0,0,0,0.0492089241824459,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.159045174332837,0,0,0.221053102348927,0.180000617476836,0.0866310317259329,-0.142058292813434
