,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.210360931245603,0,0,0,0,0,0,0.100303818194871,0.0895834196103318,0,-0.159427714216896,0,0,0,0.195155886526511,0,0,0,0,0.18172302572258,0,0,0,-0.0336207699553025,0,0,0,0,0,0,0,0,0,0,0.214354844718846,0.146147292759026,0,-0.263451564152813,0,0,0,0,0,0.13270343633267,0,0,0,0,0.0475184269446276,-0.139170326222443
X002142.CH.EQUITY,0.139806920729212,0,0,0,0,0.277823260483631,0,0,0,0,-0.101586564563215,0,0,0,0,0,0.0792126108673195,0,0,0,0,0,0,0,0,0,0,-0.143941927828388,0,0,0,0,0,0,0,0,0,0,0,-0.0233937110091801,0,0.0428032041961536,0,0.25637986881969,0,0,0,0,0,0,-0.200319608663692
X600000.CH.EQUITY,0.0826714947479647,0,0,0,0,0.165732994729387,0,0,0,0,0,0.0118352366260369,0.346935769453024,0,0.141147194539425,0,0.104474201374951,0,0,0,0,0,0,0,0,0,0.174740072697563,0,0,0,0,0,0,0,0,0.0466931562469955,0,0,0,0,0,0,0,0,0,0,-0.0520710620317366,0,0,0,0.0648339710533446
X600015.CH.EQUITY,0,0,0,0,0,0,0.00453804733357058,0,0,0.0558510722106928,0,0,0,0,0.183401141864113,0.166843951086818,0,0,0,0.0167497447742813,0,0,0,0.0131365880720078,0,0,0,0,0,0.013299913095246,0,0,0,0.0855076042229665,0,0,0.0836152307330857,0,0,0,0,0,0,0.286109439067742,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0225490320266057,0,0,0,0.115609763199609,0,0,0.240259990323236,0.0270623582633716,3.46944695195361e-18,0.18994672537044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575689297787612,0,0,0,2.16840434497101e-19,0,0,0.172201360974898,0,0,0,0,0,0,0,0.17294564500264,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.198091202335588,0.0736197305125526,0.189608740609687,0,0,0,0,0,0.0549727380929734,0,0,0,0.0405676756755771,0,0,0,0,0,0,0,0,0.00169413511715907,0,0.054480132276134,-0.107713966135578,0,0,-0.0647109614706652,0,0,0,0,0.122325448674192,0,0,0.010654733082182,0,0,0,0,0,0.0771578270244732,0,0,0,0,0.247948132053424,0,0.036899931556074,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.263516588943979,0,0,0,0,0,0.228568210811944,0,0,0,-0.00779110072040759,0,0,0.0945353700596571,0,0,0,-3.46944695195361e-18,0,0,0.0661349343173324,6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0651419281828386,-0.0356950353630248,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.167351162445039,0,0,0.329632007162589,0,0,0,0,0,0,0,0.260946953144739,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.00642632918289287,0,0,0,0,0,0,0,0,0,0.0119060713319642,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0960996352146231,0,0,-0.0595997497851595
X601166.CH.EQUITY,0,0,0,0.102663529033871,0,0.349306932120817,0,0.152829080874671,0,-1.73472347597681e-18,0,0,0,0,0,0.0464000821971512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277793420980103,0,0,0,0,0.275982825293474,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.280196171277255,0.445932945517846,0,0,0,0,0.0338878667487385,0,0,0,0.24293503712002,0,0.0137913153606877,0,0,0,0,0,0,0,0,0,0,0.0345206386345174,0,-0.0872475981040157,0,0,-0.00623082773385621,0,0,0,0,0,0,0,0,0,0,0.0512580867019597,0,0.028842823029255,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0.0824129575857296,-0.0786886450610175,0,0.0898610311392173,0,0,0,0,0,0.314506950277478,0,0.155531979464609,0,0,0.0814009489985172,0,-0.174014440783495,0,0,0,0,-0.021767600060926,-0.0833768715417459,0.217149439291433,0,0,0,0,0,0,0,0,0.351645704112541,0,0,0,0,0,0,0,0.0108874339017447,0,0,0,-0.151936630181561,0,0
X601288.CH.EQUITY,0,-0.0489547376663681,0,0,0,0,0,0,0,0.0631346838009725,0.0650863693054254,0,0,0.405995980986186,0,0.206160557595091,0.114786957217332,0,0,0,-0.0171168192006653,0,0.0476234071614022,0,0.0175182389694538,0,-0.0201836542859591,0,0,0.164136815439637,0,0.101675712705189,0,0,0,0,0.0542108996185172,0,0,0,0,0,0,0,-0.0568681775465465,0,0,0,0,0,0.0626948851253399
X601328.CH.EQUITY,0,0,0.33474592222376,0.0653686201782381,0.00399538941102213,0.0415432823057351,0,0,0,0.154843321496134,0.102845684651687,0,0,0,0,0,0.0768166059822512,0.118342115768882,0,0,0,0,0.208565388777316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101278908701472,0
X601398.CH.EQUITY,0,0.0208369856715337,0.420063686752256,0,0,0,0,0.018403338208091,0,0,0,0.132892910906764,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278991609878666,0,0,-0.081729483776585,0,0,0.0852135553877775,0,0,-0.0952134674311932
X601818.CH.EQUITY,0.147468999934635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23062851287838,0,0,0.107467676071092,0,0,0,0,-0.106049500784861,0,0.0601505703893578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253173450313992,0,0,0,0,0,0,0.109098706212335
X601939.CH.EQUITY,0.104741713287372,0,0,0,0,0,0,0,0,0.0047831318178442,0.468064265106016,0.30012804111897,0,0.184904514303623,0,0,0.0894981515504631,0.0884693295194193,0,0,0,0,-0.0647733788969161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0228286790440654,0,0,0,-0.0738383524516163,0,0,0,0.0216478830640204
X601988.CH.EQUITY,0,0,0,0,0.204421133070605,0,0,0,0.132949590029129,0,0,0.355018722011882,0.069020870311182,1.73472347597681e-18,0,0.0791807476234551,0,0,0,0,0,0,0,0.0308051292992081,0,0,0,-0.242493515774521,0,-0.0010266154484478,0,-0.00376243450899423,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103320011582565,0,0,0,0.145204160537482,0
X601998.CH.EQUITY,0,0,0.0322302772570187,0.345822209387641,0.343098949301518,0,0,0,0,0,0.000109691094906682,0,0,0,0,0.0365378329526721,0,0,0,0.0643833675299588,0,0,0.0450620549481017,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.214588352176261,0,0,0,0,0,0,0,0,0,0,0,0,0,0
