,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.0777778609702758,0,0,0,0,0,0,0,0,0.143380498328744,0,0,0,0,0,0.127044768530392,0,0,0,0,0.011343573794394,0,0.151811076195892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18994632717643,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.203815842580206,0,0,0,0,0.0453924118525542,-0.0981284256870227,0.107871461427139,0.0719599233504605,0,0.0944246198526756,0,0,0,0,0.264810995677402,0,0,0,0,0,-0.0572416112325625,0,0,0,0,0,0,0,0,0,0,0.0533893141431316,0,0,0,0,0,0,0.0395297959489654,0,0,0,0.0453542290264967,0,0.106279269889013,0,-0.133838260523712,-0.00396276100160597
X600000.CH.EQUITY,0.0238175377921914,0,0,0,0,0.223191833426024,0.100289981585261,0,0.0532324768903206,0.0477196405265863,0,0,0,0,0,0,0,0.0966097497259515,0,0,0.277372496189994,0.227270198316673,0,0,0.0870577952807169,0.0503386349770331,0,0,0,0,0,0,0,0.102107515017218,0,0,0,0,0,0,0,0,0.0163058275989056,0,0,-0.105881599178161,0.102745376623483,0.0275296433992774,0
X600015.CH.EQUITY,0.0384312235509764,0,0,0,0,0,0,0,0.00606172324661172,0.472253515564596,0,0,0,0,0.135518902747544,0,0.177984977620807,0.0301146450003885,0.0035463359042753,0,0.00537113553118132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167009567202382,0,0,0.0078878518886423,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0801736773246128,0,0,0,0,0,0,0,0,0,0.0189747293484155,0,0,0,0.405961840269626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148394538177059,0,0,0,0,0,0,0,0,0,0,-0.0299502780182315
X600036.CH.EQUITY,0,0,0.200150210828158,0,0,0,0.25613475808016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492519127813051,0,0,0,0,0,0,0,0,0,-0.183992136545983,0,0,0,0,0.40655756586815,0,0.170871500531405,0.0486158533163807,0,0,0,0,0,0.131988207635446
X600919.CH.EQUITY,0,0,0,0,0,0.258970026195827,0,0.00682816712396651,0,0,0,0,0,0,0,0,0.434548126955281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00477324288934111,0.177771691314227,0.183023569737189,0,0,0,0,0,0,0,-0.441871722858143,0,0,0,0,8.67361737988404e-19
X601009.CH.EQUITY,0.291070685546935,0.087008770932771,0,0,0,0,0,0,0,0,0,0,0,0,0.485541399761118,0,0,0,0,0,0,-0.27194306502412,0.0312494020684691,0.156457838895449,0,0,0,0,0,0,0,-0.00755147003353549,0,0,0,0,0,0,0,0.205115606236288,0,0.000537065872811014,0,0,0.122120300403742,0,0,0,0
X601166.CH.EQUITY,0,0.180355990372444,0,0,0,0,0,0.0118519842211878,0,0,0,0,0,0,0,0,0.267312087666568,0,0,0,0,0,0,0,0.0351340725053784,0.109237044881296,0,0,0,0,0,0,0,0,0.0729401289567648,0,0,0,0,0,0,3.46944695195361e-18,0.161483216052373,0.300226957736937,0,-0.0505641335949465,-0.0953905325859481,0,-0.0441136778842664
X601169.CH.EQUITY,0,0,0,0.97446044533905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344793187720228,0,-0.303774525829114,0.0219786104501639,0,0.18296671546387,0,0,0,0,0,0,0,0,0,0.187646600509893,0,0,0,0,0,0,0,-0.374250846513677,-0.137878566449745,0,0,0.0847745645201173,0,0
