,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0,0,0,0,0.200714210948274,0,0,0,0,0,0,0,0,0.0673383560856078,0.165059381631189,0,0,0,0,0,0.17312909614639,0,0,0,0,0,0,0,0,0.0996030778804902,0,0,0,0,0,0,0,0,0.294110215160419,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.155360964294558,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.455575862533334,0,0,0.0466032598073845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572759081207991,0,0,0.12878721088235,0,0,0,0,0.0419628557427003,0,0,-0.148552432037672,0.122913542496748,0
X600000.CH.EQUITY,0,0,0,0,0.3344809092687,0,0,0,0,0,0.0959833642048705,8.67361737988404e-19,0.171584921978234,0,0,0,0,0.125647697944671,0,0.122662380406003,0,0,0,0,0,0,0,0,0.106338546226539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0.182497413419931,0.363317044728027,0,0,0,0,0.0687948670931967,0.131346691396016,0,0,0,0,0,0.152670006619644,-0.0935625031342822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129088066355868,0,0,0,0,0,0,0,0,0,0.104480252731536
X600016.CH.EQUITY,0,0,0,0.0855185223585144,0,0,0,0,0,0.115699941863108,0,0.0306088135046203,0.298243042393569,0,0,0,0,0.324682278451148,0,0.11467933597306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0335849081507465,0,0,0,0,0,0,0.259796281077652,0,0,0,0,0,0,0,0,0,0.0580902187963814,0,0,0,0,0,0.211588632350863,0,0.0505090268528718,0,0,0,0,0.0213923328146145,0,0,0,0.102629091935055,0,0,0,0.0518229362482528,0,0.115620698653487,0,0.0498663179234054,0,0,0.0387456163958732,0.0173079687594934,0,0,0
X600919.CH.EQUITY,0,0.00268681272240043,0,0,0,0,0,0.245624452896498,0,0.324802965293157,0,0,0,0,0,0,0.0269120120916772,0.0443435229043064,0,0,0,0,0,0,0,0,0,0,0,0,0.191050691444446,0,0,0,0,0,0,0,0,0,0,0,0,0.0855572157258711,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.145277083732777,0,0.0368656968854086,0,0.215560104553524,0,0,0,0.0463695254967831,0,0.0138913758072682,0.00915595997190191,0,0,0.122200059589554,0,0,0,0,0.229983658245404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570609140375746,0,0.0155816738497066,0,0,0,0,0,0,0,0,0.0232280275436689,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.125243913081241,0.0607445468175732,0.190432628071381,0,0.00313920557939151,0,0.0802708914944597,0,0,1.73472347597681e-18,0.0178213183847355,0.251629971613714,0.0575827441533186,0,0,0,0,0,0,0,0.0566041901151549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000239710217695791,0,0,0,0.155851493165528,0,0.0174739461715666,0,0,0,0,0
X601169.CH.EQUITY,0.114808327684233,0,1.38777878078145e-17,0.239227464736531,0,0,0.157452059874097,0,0,0,0,0,0.0330181348204471,0,0,0.0787701674166995,0,0,0.00221309294172982,0.36595068752981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0.112402025226731,0.265504868384533,0.0404299828578937,0,0,0.13252918944916,0,0,0,0,0,0,0,0,0.11046671770605,0,0.279030205062533,0.101579099761231,0,0,0,0,-0.132663321353771,0,0,0,0.0513295252425637,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41051002098095,0,0,0.394118830657481,0,0,0.0189176403801956,0,0,0,0,0,0,0,0,0,0,0,0,0.125164891870639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.228291177547275,0,0.159971223538377,0,0,0,0,0.163457681335472,0,0.273352873593588,0,0,0.183074789258814,0,0,0,-0.122260756130494,0,0,0,-0.0191980161323353,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656802472494389,0,0,0,0.0303216354847792,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0.171817354618589,0,0,0,0,0,0,0,0.127845058986171,0.0461833216826397,0,0.134757565284603,0,0,0,0.201865483263073,0,0,0.050514147072416,0,-0.049227458235819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252171357835438,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0.309208187230166,0,0,0.0520471750557741,0.269732540372289,0,0,0,0,0.282832943395332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371372580450016,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0.368332072209904,0,0,0,-1.0842021724855e-19,0,0,-2.16840434497101e-19,0,0,0,0.497476654695668,0,0,0.0451870177692165,0,0.00491369643678708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00415463369544693,0,0,0,0,0,0,0,0,0,0,-0.045721789761435,0,0,0,0.0572620468307129
X601988.CH.EQUITY,0.00466344328120741,0.0675745251055082,0,0.107833431449778,0,0,0,0,0,1.73472347597681e-18,0,0.409807139093649,0.258350343320885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10684554048317,0,0,0,0.00666790436316916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072434786470956
X601998.CH.EQUITY,0,0,0.0767350760531625,0,0,0,0,0,0,0.541122670794054,0,0,0.0765697201356507,0,0.0379613276410605,0.0183188313013656,0.255944023584074,0,0,0,0,0,0.0136184304568387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0361793372015773,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0.271892641746366,0,0,0,0,0,0,0,0,0,0,0.22004575893845,0,0.0717189674791113,0,0,0,0,0.168682146766981,0,0,0,0,0,0,0,0.413141525856917,0,-0.152428331208129,0,0,0,0,0,0,0,0,0,0,0,0,0.173326587825573
X601916.CH.Equity,0,0,0.0110576929586249,0,0.239391643203963,0,0,0.11317657126353,0,0.195718010681698,0,0,0,0,0,0,0,0.0926484553475521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418500502128307,0,0,0,0,0.103820759191883,0,0,0,0.222425621848932,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106395540079545,0,0,0.528214545733487,0.342529057237893,0,0,0,0,0,0,0,0,-0.0542522724951305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181991376089346,0,0,0,-0.223564784467103
X2388.HK.EQUITY,0,0.00929690701242257,3.46944695195361e-18,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302830288922813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831868524714568,0,0,0.0187515685660784,0,0,0.298333788235252,0,0,0,0,0.0635000339389943,0,0.170907066017119,0,0,0
X5.HK.EQUITY,-0.520999490685897,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.791744574914685,-0.824239429922545,0,0,0.0302499578948801,0,0,0,0,0,0.239148418835539,0,0,0,0,0,0,0,0,0,0.400104886442619,0,0,0,0,0,0,0,0.168124009536449,0.634464949149999,0
