,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.159518859821107,0.0203214194608127,0,0,0.224651598071326,0,0,0,0.0452467347686559,0,0,0,0,0,0,0.0171262670387331,0,0.0511127988414526,0,0,0.140752809710173,0,0.0192440037083803,0,-0.0487619043426256,0,0,0,-0.138555662975368,0,0.0594914187734091,0,0,0,0,0,0.058251967047172,0,0.267089855946734,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.236141917196857,0,0,0,0,0.140683904455301,0,0,0.147381882775405,0,0,0.0859165425321318,0,0,0,0,0.268752692451136,0,0,0,0.0201037559931005,0,0,0,0,0.087363918424551,-0.30453020224471,0,0,0.180595348406292,0,0,0,0,0,0,0,0,0,0,-0.0817112603434385,0,0.0397670718405267,0.0312910193954904,0.0327435572232022,0,0,0,0,0,0
X600000.CH.EQUITY,0.109595286901887,0,0,0.352128629086893,0,0,0,0,0,0.0816027135877635,0,0,0,0,0,0,0,0.207509679258869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251251179077031,0.0600926915168227,0,0,0,0,0.0097521777888826,0,0,0.0404392421643404,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.0197321434670027,0.12481910113228,0,0,0.378988865875706,0,0,0,0,0,0,0,0,0,0,0,0.26825294515709,0,0,0,0.0837315324588278,0,0,0,0,-0.101355548215112,0,6.93889390390723e-18,0,0,-3.46944695195361e-18,0,0,0.0879620968363383,0,0,0,0,0,0,0,-0.0655511184867163,0,-0.026209111100242
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.036622039057183,-0.437739724796896,0,-1.73472347597681e-18,0.0844311584136259,-0.0679297401157288,0,0,0,0,0,0,0,0,0,0.378736280515604,0.0280317914070236,0,0,0,0,0,0.056209989724629,0,0,0.0593496263795271,0,0,0.0780085166219331,0,0,0,0.151472152605151,0.110661386073078,0,0,0.212611076562038,0,0,0,0,0,0.276306972278289,-0.0447312587815071
X600036.CH.EQUITY,0.178434777067815,0.197286654937782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191959079869361,-0.0427433518697799,0.477083524001604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0374623847895491,0,0,-0.0202360017292686,-0.0416722583999483,-0.0538481561792393,0,0,0.0946934448786112,0,0,0.15455482326872,0.0535769675509082
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.334948269040702,0,0,0,0,0,0,0,0,0,0.268646323889352,0,0,0.0825979309628221,0,0.116241630274464,0,0,0,0,0,0,0,-0.067285489103627,0,0,0,0,0.191486173264609,0,0,0,0,0,0,0,-0.116164094832186,0.0249521429709226,0,0,0,0,0,-0.10854368558232
X600926.CH.EQUITY,0,0.0428083004125093,0,0,0,0,0.169802479916422,0,0.0910762484576747,0.184530222672182,0,0,0,0,0,0.140377674456472,0,0.358604719471791,0,0,0,0,0,0.204818093616411,-0.117294955528013,0,0,0,0.0530951129465995,0,-0.0291434423653197,0,0,0,0,-0.175116443803792,0,0,0,0,-0.249940545253582,0,0,0,-0.0149045555019318,-0.0306650111719372,0,0,0,-0.0459697724922913,0
X601009.CH.EQUITY,0,0,0,0.152081812728201,-0.0489832633773368,-0.0438925604211726,0.0279569190992509,0.264922909446125,0,0,0,0,0,0,0,0,0,0.142348281942175,0,0,0,0,0,0.040532400204712,0.10001677737406,0,0,-0.0317772203918541,0,0,-0.0347208824653498,0,0,0,0,0,0.168320750211057,0.00377704365754233,0,0,0,0,0,0.179302814724702,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.541679042972868,0,0,0,0.102406460898994,0.0588357534593727,0.116514543242231,0.231859368917493,0,0,0,0,0.00417576950559313,0,0,-2.16840434497101e-19,0,0,0.0622193847281188,0,0,0,0,-0.192733996969419,0,0,0,0,0,0,0,0,0,0,0.215579923711223,0,0,0,0,0,0,0,0,0.0293697553587615,0,0,0.060148965008574,0,0,0,0
