,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.448058486215625,0,0,0,0.217019131632346,0.281203712201117,0,0.0695865611652606,0,0,0.0186392209556124,0,0,0,0,0,0,0,0.0865763571748735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0710628194852574,0.0411250500111158,0.0720979339777472,-0.166208521760887,0.15738711097196,0,0.095741813134839,0.0839959802303555,0,0,0,-0.0285456682375499,0,-0.242459325962226,0
X002142.CH.EQUITY,0.0450488673688596,0,0.0644869960844928,0,0,0.359763537597495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.053871019047254,0,0.0621251718978642,0,0,0,-0.0706571705439851,0,0,0,0,0,0,-0.0669958753874347,0,0,0.139489644026792,0,0,0,0,0,0,0.334701343560616,0.00644111110327083,0,-0.211674426519148,0,0,8.67361737988404e-19,0
X600000.CH.EQUITY,0,0,0,0.0259413598172674,0,0,0,0,0,0,0,0,0.389799788442647,0,0,0,0,0,0,0,0,0,0.0309579659253468,0.0300486952047724,0.00687028060559327,0,0.0719805711416554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166231644598559,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.137541250715655,0,0,0,0,0,0.0755767049977778,0.201778876530989,0.094106971294237,0,0,0.160772676101767,0,0,0,0.0645241033208163,0,0,0,0,0,0,0,0,0,0,0,0,0.0787695951914536,0,0,0,0,0,0,0,0.18192568390694,0,0,0,0.051505929864527,0,1.38777878078145e-17,0.0947532277482401,0,0.0398100951233892,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.245072233959495,0,0,0,0,0.0824302654619954,0,0,0.173057999868116,0,0,-0.0104324150204931,0,0,0,0,0,0,-0.0421680323089202,0,0,0,0,0,-0.374335918030271,0,0.00461421273225307,0.144948098396163,0.792664648415212,0,-0.261481898973061,0,0,0,0,0.045085206367416,0,0,0.0189362625284521,0,0,0,0,-0.176640632136116
X600036.CH.EQUITY,0.283448517218982,0.18455655648003,0,0,0,0,0,0.0661837975283637,0,0,0,0,0,0,0,0,0.110445538144426,0,0,0,0.0921779467672132,0,0,0.022483380323479,0,0,0,0.039696456998073,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599377760172174,0,0,0,0.125407805255364,0.156536905035273,0,0,0,0
X600926.CH.EQUITY,0,0.0804554747177635,0.0646904063976521,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.214058824883706,0,0.252519768214202,0,0,0,-0.0162078793823034,0,0,0,0,0,0,0,0,0.027526208915652,0,0,0,0,0,0,0,0,-0.0193058319249789,0,0,0,0,0,0,0.246397755896989,0,0,0.0142112894905334,-0.120899563691993,-0.00884523988592561
X601009.CH.EQUITY,0,0,0,0,0,0.0335299878329218,0,0,0,0,0,0.105945278655871,0.169717360472077,0.263581160800154,0.173301534914405,0,0,0,0.0174772270033919,0,0,0,0,0,0,0,0,0.0801081790039988,0,0,0,0,0,0,0,0,0.0816973368883904,0,0,0,-0.261691017484824,0.209445243045318,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.117131217571906,0.0505558354612085,0,0,0,0,0,0,0,0,0,0,0,0,0.469071494152432,0.200932646375407,0,0,0.00225446489172246,0,0,0,0,-0.0881467501338399,0,0,0,0,0,0,0.0460713482498875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156065978909237,0,0,0,-0.0566038719016952
X601169.CH.EQUITY,0,0,0,0.212402492979458,0,0,0,0,0,0,0.28330306579342,0,0.232409516926413,0,0,0,0,0.0257159761352893,0.0700213934910377,0,0,0,0,0,0,0.0787534338290609,0,0,0,0,0,0,0.0778111993080212,0,0,0,0,0,0,0,0,0,0,0,0,-0.0821467668980522,0,0,0,0,0
X601229.CH.EQUITY,1.35525271560688e-20,0,0,0,0,0,0,0.502784320762004,0,0.137411354260384,0,0,0,0,0.0738144061941939,0,0,0,0,0,0,0.0450354205015327,0,0,0,0,0,0,0,0.132324328398722,0,0,0,-6.93889390390723e-18,-0.0949554199063449,0.165415504681104,0.364813525731156,0,0,0,-0.291064085987943,0,0,0,0,-0.0553396969735638,0,0,0,0,-0.0330152233764841
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0757986884451547,0.0578634321752998,0.050318316243472,0.167483756244453,0.146632423623981,0,0.0147980413844982,0,0,0,0.199510622591814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15460431406927,0,0,0.12595353326351,0.218902264320643,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.458718910223975,0,0.161451862054852,0,0,0,0,0.0705673900374921,0,0,0,1.73472347597681e-18,0,0,0,0,0.0980664514920742,0,0,0,0,0.0681417026992737,0,0,0,0,0,0,0.0397649363766429,0,0,0,0.0377986338173363,0,0,0,0,0,0,0.00645936596245605,0,0,0.0180531951856307,0,0,0,-2.16840434497101e-19,0.0742014422028131,0
X601398.CH.EQUITY,0,0,0.138986074110923,0,0,0.0229811350911676,0,0.0516076044547446,0,0.0903530304467272,0,0.142977551755502,0.170717054114338,0,0,0.203992352621681,0,0,0,0,-0.0768438315140021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880062680794355,0,0,0,0,0,0.0227322584060859,0.079605970358492,0,0.118076041573055,0.00955871299947564,0
X601818.CH.EQUITY,0,0,0,0,0.0769676103258167,-0.0491802271980906,0,0.122758761605699,0.388699927155582,0,0.0274944151804748,0,0,0,0,0.0955750736748348,0,0,0.102918043448763,0,0,0,0,0,0,0,0,0.15476840383603,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115605660311886,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,-2.77555756156289e-17,0.150981028012042,0,0,0,0,0,0,0.0908535535901826,0,6.93889390390723e-18,0,0,0,0.59458375794226,0.146783328074802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016521820229133,0,0,0,0,0,-0.0106040056212639,0,0,0,0
X601988.CH.EQUITY,0.0824991315233107,0.0813882026603709,0,0.378159440131063,0,0.194716525488061,3.46944695195361e-18,0.080111063336493,0,0,0,0,0,0.256207348288996,0,0.0318337880759725,0,0,-0.0253785763792852,0.16719096186011,0,0,0,0,-0.00900122872986802,0,0,0,0,0,0,0,-0.0853362699345086,0,0,0,-0.0582399722429808,0,0.0864133920959851,0,0,0,0,0,0,0,0,0,0,0.0444879098645527,0
