,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2823.TT.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.198111746232804,0,0.129846338002614,0,0.160374797184349,0,0.344700332408322,0,0,0,0,0,0.149806009562598,-0.0105285721860101,0.0620330908953471,0,-0.0221882428585223,0,0,0,0,0,0,0,0,0,0,0,0,0.0991090501196418,0,0,0,0,0.188584591687162,0,0,0,0,0,0,0,-0.172252821133758,-0.0349816214758035,0,0,0,0,0.102240837160487,0
X002142.CH.EQUITY,0,0,0,0,0,0.251209134544817,0,0.501183910518543,0,0.00227147577324913,0.135159011257257,0,-0.220306715528342,0,0,0,0,-0.214910157316772,0.245603376695091,0,0,0,0,0,0,0.0544494083249486,0,0,0,0,0,0,0,0.131441704469628,0,0,-0.112439829522615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.195133115175607,0,0.112395743481714,0.154087270603148,0,0,0,0,0,0,0,0,0,0,0,0.346669651297824,0,0,-0.0112999069577531,-0.104088584578434,0,0,0,0,0,0.0508585584305773,0,0.230649850557631,-0.0355302341783607,0,0,0,0,0,0,0,0,0,0.00622763808609343,0,-0.00704831735419339,0,0,0,0,0
X600015.CH.EQUITY,0.208502926173188,0,0,0,0,0,0,0,0,0,0.21212524914092,0.0568504989126062,0,0.107434082609657,0,0,0.0174932112550493,0.177693784865663,-0.0693415899056246,0,0,0.0855422317148141,0,0,0,0,-0.0567393189986338,0,0,0,0,0,0,0,0,0,-0.0641262953153243,0,0,0,0,0,-0.0139673941248496,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.187632581859496,0.0975620702565903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137586230573116,0,0,0,0.069439698821537,1.01170991730437,0,0.00969783414021025,0,0,0,0,0,0,-0.20093908988508,0,0,0,0,0.14116727545502,0,0,0,0,0,-0.105917433044065,0,-0.170926820705025,0,0,0,0
X600036.CH.EQUITY,0,0.179531277705663,0.0533869487361227,0,0,0,0,0,0.00123723773248575,0.194738391479145,0,0,0,0,0,0,0.224925441001018,0.0121363811988656,0,0,0,0,0,0,0,0.0657148771586999,0,0,0,0,0,0,0,0,0.0613958824001295,0,0,0,0,0,0,0.0546088895664393,0,0,0.189631559769213,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0.017503802680473,0,0.230856934482513,0.0395305774196378,0,0.04551833802598,0.144569913298008,0,0,0,0,0,0,0.0918833473996707,0,0.161582134085412,0,0,0,0,0,-0.120321307343353,0,0,0,0,0,0,0,0,-0.0103811211313412,0,0,0,0,0,0,0,0.0499127076660631,0,0,0,0,0,0,0
X600926.CH.EQUITY,0.170021649980501,0.18507468837817,0,0,0,0,0.0727614719391767,0,0,0,-0.0651350495772956,0,0,0,0,0.41839380063936,0,0,-0.0368420725442628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694373330023329,0,0,-0.11676589322516,0,0,0
X601009.CH.EQUITY,0,0.0970192798668752,0,-0.0326952945089159,-0.0814207584975624,0,0,0,0,0,0,0.29570399749402,0,0.0694748001176988,0,0,0,-0.0778084056438431,0,0,0.348026114057086,0,0.106282176625595,0,0,0,0,0,0,0,0,0,0,0.0229645467404021,0,0,0.0825669530896959,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.130245591854049,0,0,0,0,-0.0859570198901673
X601166.CH.EQUITY,0.237276569468165,0,0,0,0,0.632962930485872,0,0,0,0,-3.46944695195361e-18,0.195370996330575,0,0,0,0,0,0,0,0,0,0,0.0158340074207426,0,0,0,0,-0.0940367451318612,0,0,0,0,0,0,0,0,-0.136379592931584,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0499123061140576
