,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.308350131800875,0,0,0,0,0.368198219108274,0,0,0,0,0,0,0,0.0349656664043756,0,0,0,0,0,0,0,0.131255759781416,0,0,0.0292601886526245,0,0,0,0,0,0,0,0,0,0,0.105986977447859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.21006204061539,0,0,0,0,0,0.204866869896024,0,0,0,0.0176512403348422,0,0.154260711005073,0,0.0267464469189498,0.00583034932278165,0,0,0.104544605175575,0,0,0,0,0,0,0,0,0,0.0906502824286674,0,0,0,0,0.0881941326708345,0,0.0668139879219042,0,0,0,0,0,0,0,0,0.00177532050170186,0,0,0,0,0,-0.0498480596356765
X601939.CH.EQUITY,0.476092848474915,0.142379093207338,0,0,0,0,0,0.244811789096691,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179576164259772,0,0,0,0,0,-0.0101921896916976,0,0,0,0,0.120984868583145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146993538935873,0.20091155394337,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.558479031154465,0,-0.079532622374136,0,0.04117708491364,0,0,0,0,0,0.0182569732391091,0,0,0,0,0.0607820092066889,0.135316845602241,0,0,0,0,0,0,0.112860592258967,0,0.0559222461499441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340282388698444,0,0,0,0.0190525733442885,0,0
X600036.CH.EQUITY,0,0.115794480788197,0,0,0,0.0795175438908323,0,0.0884128743655789,0,0,0,0,0.107293983272469,0,0,0,0,0.00205669512627194,0,0,0,0,0.0134133596922197,0.0939988394537568,0,0,0,0,0,0,0.0791143290051292,0,0,0,0,0,0,0.040336994687414,0,0,0,0,0,0,0,0,0,0,0,0.345422615597759,-0.216503497871911,0,0
X1299.HK.EQUITY,0,0,-0.271316683414329,0,0,0,0,0,0,0.173179435093004,0,1.38777878078145e-17,0,0,0.104700249350692,0,0,0,0,0,0,0,0.0710887122342534,0.0128145475726018,0,0,0,0,0,0,0,0,0.228599207493093,0,0,0,0,0,0.188242375857944,0,0.0347333215856478,0.0931751735038802,0.308334381631697,0,0,0,0,0.218397079919821,0,0,0,0,0
X601628.CH.EQUITY,0.173030706848946,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.0162470889245373,0,0,-0.238464181336477,0,0,0,0,-0.0629044225566705,0.189889549353179,0,0,0.00215877384929019,0,-0.14282682094483,0,0,0,0,1.73472347597681e-18,0,0,0.613242900353473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0458315368587065,0,0.088827173335767,0.365555715157317,0,0,0,0,0,0,0,0,0.194099238628063,0,0,0,0.153828448115489,0,0.010608961777376,0,0,0,0,0.0288969788177249,0,0,0.00759286037182144,0,0,0.107473613356955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.355133742986702,0,0,0,0,0,0,0,0,-0.0251457074706104,0,0,-0.313434101104844,-0.0517600548505085,0,0,0,0,0,0,0,0.217593469464388,0,0,0.157640913693955,0,-0.0263198473764219,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.305537741869062,0,0.102368538911526,0,0,0,0.106164187133079,0,0,0,0.0641546840659568,0,0
X388.HK.EQUITY,0,0,0,0,-0.0870197403384774,0.240545257198128,0,0,0,0,0,0,0.0102690128928058,0,-0.0220190037860243,0,0,0,0,-0.129689530379379,0,0.412454777972145,0,0,0,0,0,0,0.0361287147016494,0,0,0,0,0,0,0,0,0,0.0795027963885639,0.11647760089551,0,-0.0682277788848233,0,0.175754843807316,0,-0.332778352573668,0,0,0,0,0.178126236167826,0,0
