,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X300059.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.113832898093968,0,0.0858225407601657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412288717481973,0,0.499638999589312,0,0,0.151190234117873,0,0,0,0,-0.14887163958544,0,0,0,0,-0.166665840837142,0,0,0,0,-0.808353989850722,0,0,0,0,0,0,0.0905735888428804,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.269592573013748,0,0,0,0,0.189493194924996,0,0,0.00594668965362686,0,0.160506868533211,-0.0044416419146187,0,0,0,0,0.0453303158697472,0,-0.0203873618296337,0,0.0154974630781312,0,0,-0.051065697478564,0,0,0,0,0,0,0,-0.0903071926324452,0,0,-0.0655909082810984,0,0.0494999209175722,0,0,0,0,0,0.450768929866322,0,0,0,0,-0.134126806464701,0,0
X601318.CH.EQUITY,0,0,0,1.73472347597681e-18,0.0666042971926443,0.295227985586818,0,0,0,0,0,0,0,0,0,0,0,0,0.0494320888387505,0,0.129325706754132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328769269963805,0,0,0,0.026416964607932,0,-8.67361737988404e-19,0.0745015036197217,0,0,0,0,0
X601288.CH.EQUITY,0,0.61530888752932,0,0,0,0,0,0,0,0.0458964694049305,0,0.0139073769486048,0.125882027183391,0.0479110800753577,0,0,0,0,0,0,0,0.0360796132521913,0.182148235840708,0,0,0,0,0,0,0,0,0,0,-0.102780823829966,0,0,0,0,0,0,0,0,0,-0.056692910559686,0,0,0,0,0,-0.0727466981396533,0,0,0
X601988.CH.EQUITY,0,0,0,0.388668782331541,0,0,0,0,0,0,0.230038121984469,0,0,0,0,0,0.224283756515424,0,0,0.137437930728434,0,0,0,0,0,0.065644443385415,0,0,0,0,0,0,0,0,0,0,0,-0.54241188759631,0,0,0,0,0,0.088133736835269,0,0,0,0,0,0,0,0,-0.292167445439127
X600036.CH.EQUITY,0,0.123302650550094,0.00880489443494291,0,0,0,0,0.121251996319926,0,0,0,0,0.0787803567174868,0,0,0,0,0,0.035892528854868,0.0418223133419892,0.084212765848722,0,0,0,0,0,0,0,0,0,0,0,0,0.361212251903008,0.103630560731564,0,0,0,0,0,0,0,0,-0.0613957630520024,0.0450427296657463,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0222618751098477,0,0,0,0,0,0,0,0,0,0.153296104232232,0,0,0.118441299327675,0,0,0,0.302345984745514,-3.46944695195361e-18,0,6.93889390390723e-18,0,-0.11474436654792,0.0467242564381624,0,0,0,0,0.0397033643064848,0,0,0,0,0.0493440321349019,0,0,0,0,0.0261663624512976,0,0,0,0,0.337759685660144,0.0360927286504094,0,0,0,0.0345401152444324,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.339586617052824,0,0,0,-0.161410214137757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0339328882020955,0,0,0,0,0,0,0,0,0.0678669243507686,0.168503411828539,0,0.0973728774040024,0,0.130085921906768,0.0707587616479733,0,0,0,0.138541259522991,0,0,0,-0.0605993284530193,0,0,0,-0.00439727614340878
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457195377416476,0,0,0,0,0,0,0.0419272673972983,0.536722421966289,-0.338881516429989,0,0.593089538142443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469972193206089,0,0.213744521961792,0,0,0
X388.HK.EQUITY,0,0,0.273866601453684,0.0279693707958936,0,0,0,0,-0.0291781751025511,0,0,0.0103764088454749,0,0,0,0,0,0,0,0,0,0.196099324933219,0,0,0,0,0,0,0,0,0,0,0,0,0.142211167231519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
