,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X600999.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.00107153010226731,0,0,0,0,0,-0.0403898711478979,0,0,0,0,0,0,0,0,0,0,0,0,0.530572421933265,0.662298385545429,0,-0.113628887790362,0,0.00758130006576473,0,0,-0.196889103275136,0,0.245745973644473,0,0,0,0,0,0,-0.0545997628890194,-0.309362925423234,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.185295178893734,0,0,0,0,0,0,0,0.0934507717412558,0,0,0,0,0.203740076190918,0,0,0,0,0,0,0,0,0.0880836063654964,0.0495349307855067,0,0,0,0,0,0,0.208961790990673,0,0,0,0,0,0,0,0,0,0.0314794677704591,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.815022777997601,0.0210152487681321,0.0101549423388171,0.0158557541445446,0,0,0,0,0,0,0,0,0,0,0,0.0588952070899559,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.0351051315209234,0.039585055659547,0,0,0,0,0,0,0,0,0,0,0.0590390858738994,0,0,0,0,0.0269926497750331,0,0,0,0
X601288.CH.EQUITY,0.0103724837991938,0,0.889061218499407,0,0,-0.0846299993941787,0,0,0,0,0,0,0,0.0148157284907375,0,0,0.0535844966493704,0.115950806910812,0,0,0,0,0,0,0,0,0.0447954418889834,-0.0173251181644083,0,0,0,0,0,0,0,0,0,0,0,-0.136933762972564,0,0,0,0,0,0,0,0,0,0,-0.0380690248328563,0,0
X601988.CH.EQUITY,0,0,0,0,0,-0.0399557903340202,0,0,0,0,0,-0.0369280750835498,0.969907940710607,0,0,0,0,-0.205465448949264,0,-0.164412021929869,-0.00447913340624246,0,0,0.309043801402407,0,0,0,0,0,0,-0.0316513778985845,-0.020646637063483,-0.0659806404035371,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175536475805701,0,-0.0138898446324968,0,0.102816147453965,0,0
X601628.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.91427830755257,0,0,0,0,0,0,0,0,0,0.0997820240259794,0,0,0,0,0,0,0,0,-0.11307744937854,0,0,0,0,0,0.0795024242922302,0,0,0,-0.0827904958894332,0,-0.0562454793541961,0,0,0.016365138208328,0,0,0.0372705307899226,0,0.0570112090647048,0,0
X600036.CH.EQUITY,0,0.0154941004015825,0.419576785558415,0,0,0,0,0,0.0272298383508073,-0.0055527132694818,0,0,0,0,0,0.106959794181215,0,0,0,0.000416858282472425,0,0,0,0,0,0,0.194778030993458,0,0,0,0,0,0.108300716772552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0645360275846267,0,0,0,0,0,0,0,0.00156123242907209,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105951033007392,0,0,0.234942437947827,0,0.545353783605458,0.111635612978588,0.146698310999935,0,0,0,0,0,0,0,0,0,0,0.0953335228907995,0,0,-0.233398284268145,0,0,0,0,0,0.0927816482196723,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0813436493158892,0,0,0,0.13898435433092,0,0,0,0,0,0.257353363464328,0,0.129735509479884,0,0.226306768785139,0,0,0,0,0,0,0,0,0.0290217300811016,0,0,0,0,0,0,0.0936196293992812,-0.13791183857479,0,0,0,0,0,0,0.149231665594293,0,0.221451240585471
X388.HK.EQUITY,0,0,0,0,0,0.241349209034384,0,0,0,0,0,0,0,0.00302132881896758,0,0,0,0,-0.239694736115633,0,0,0,0,0,0,0.0291127031128982,0,0.37317699305074,1.38777878078145e-17,0.0989130222654065,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19975572051464,0,0.0228108932297742,0,0,0.0794163455679174,-0.235912563011508,-0.0383534295389392,0,0
