,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.392279188821654,0.043226657476787,0.0703574260870589,0,0,0,0,0,0,0.201476807729987,0,0,0,0,0,0,0,0,0,0,0.0492687808129562,0.0627221419934436,-0.0219147803087235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00794621152727841,0,0,0,0.0177264934354909,0,0,0,0,0,0.0436695614842072,0.0624238839055401,-0.0991598742148851,0
X601939.CH.EQUITY,0.311384394284951,0,0,0.203507474271895,0,0,0,0,-0.0517300595617988,5.42101086242752e-20,0.132694374803332,0,0,0.07105442146186,-0.0880265424521686,0,0,0,0,0,0,0,0.191773407833247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255725143961514,0,0,0,0.123748519967464,2.16840434497101e-19,0,0,0
X601318.CH.EQUITY,0,0,0,-8.67361737988404e-19,0.289110181247179,0.0484112315083218,0,0,0,0,0,0.0412515632722478,0,0,0,0,0,0,0,0,0,0.17520713407149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964311897802177,0,0,0.0731367870784822,0,0.153922647322588,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.3609616440033,0,0,0,0.332848237431855,0,0,0,0,0,0.0230639419499658,0,0,0,0,0,0,0,0,0.0744072570399296,0.0308881084526738,0,0,0,0,0,0,0,0,0,0,0,0.0438462810398741,0,0.0880521128231391,0,0,0,0,0.0418863711104003,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.500819705256314,0,0,0,0,0,0.236298200425846,0,0,0,0,0,0.225137578978124,0.0664328239605633,0,0,0,0.0441170670411429,0,0,0,0,0,0.0870554973792017,0,0,0,0,0,0,0,0,-0.583398289568819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.024479179875095,0,0,0,0,0,0,0,0,0,0.207968704661218,-0.0262617183424727,0,0,0,0.109741696463053,0,0,0,0,0.138998983657573,0,0,0,0,0,0,0,0,0,0.262419658781926,0,0,0,0,0,0,0,0,0.126449434385863,0,0.118018603413327,0.116418886578208,0,0,0,0,0,0,-0.0201388535934704,0,0
X1299.HK.EQUITY,0,0,0,0,0.034979767477325,0,0,0,0,0,0,0,0,0.157355793104686,0,0,0.0502686145142921,0.502673512112186,0,0,0,0,0,0.135507808243456,0,0,0,0,0,0,0.0884260250932489,-0.0257274931078413,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0777329814252866,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117226480442195,0,-0.0963037669046405,0,0,0,0,0,0,0.319859344817795,-0.0311980495060293,0,0,0.615110976488159,0,0,0,0,0,0,0,0,0,0.284398388815421,0,0,0,0,0,0,-0.185170536402675,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.131069614699477,0,0,0,0,0,0,0,0,0.371868099568177,0,0,0,0,0,0,0.000639133898703007,0,0,0,0,0.0337455778321158,0,0,0.0753356412740351,0,0,0,0.249996967902294,0.0401008806954965,0,0,0,0,0,0.0417360245716943,0,0,0.166326787969415,0,-0.0279265589275316
X601658.CH.Equity,0,0,0,0.146165488573683,0.145243401336508,0,0,0,0,0,0,0,0,0.109444603097131,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0632576077497038,0,0.1004996205112,0,0,0,0,0,0,0,0,0.256572801521125,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.380146200380471,0,0,0.0477813469284683,0
X601328.CH.EQUITY,0.0616536181337902,0,0,0.600363549808644,0,0,0,0,0,-0.0702726000640656,0,0,0.00417839039797894,0,0.0581789456810238,0.017210814798555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151601362548457,3.46944695195361e-18,0,0,0,0.115986106500163,0,0,0,0,0,0,0,0,0,0,0,0,0.0226610931966073,0,0.112743644184349,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.384718209921698,0,0,0,0,0.0557571361717917,0,0,0,0,0,0.0822205260420521,0,0,0.0290083773706405,0,0,0,0,0,0,0,0,0,0.224887392028106,0.0113817453053769,0,0,0,0,0,0,0,0,0.0121367456477652,0,0,0,0.0343737373832451,0,0,0,0.0462559314165715,0.106179592356449,0,0,0,-0.00234019482553033
X388.HK.EQUITY,0,0,0.288181484712445,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0517583391004848,0,0,0,0.0416354379015557,0.132556934203299,0,0,0,0,0,0.0455950426360186,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0.0590873256237111,0,0,0.0211798903255213,0,0,0,0,0
X600000.CH.EQUITY,0.295999317590813,0.0503448494357472,0,6.93889390390723e-18,0.124910550518953,0,0,0,0.108129662987803,0,0,0,0,0,0,0,0.0299974313963411,0,0,0.0523990935566235,0.0784065507697918,0,0,0,0,0,0,0,0.0275435572414302,0,0,0,0.0257584866246358,0,0,0,0,0,0,0.0546488624557461,0,0,0,0,0,0,0,0,0,0,0,0,0
