,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.0556322226678667,0,0.598490262191698,0,0.108913636644633,0,0,-0.0544412895798293,0,0,0,0,0,0,0,0,0.123575825517904,0,0,0,0,0.0174170976485078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606770280283502,0,0,0,0,0,0,0,0.0662607150256842,0
X601318.CH.EQUITY,0,0,0,0,0,0.00735921672691142,0,0,0.0208674803901149,0,0,0,0,0.160760790521398,0,0,0,0,0,0.457462980907268,0,0,0,0,0,0,0,0,0,0,0,0.0515432074160213,0,0,0,0,0,0.0611098430495281,0,0,0,0,0,0,0.130213284312842,0,0,0,0.00567528893607476,0,0,0,-0.157434590316177
X601939.CH.EQUITY,0,0,0,0,0.538372235280844,0,0,0,0,0,0.209838306165619,0,-0.102380891488985,0,0,0,-3.46944695195361e-18,0,0,0,0.060411691235039,0,0,0,0.295302149574405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0977584366938554,0.0236791222366651
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0385798237185808,0,0,0.231412841226051,0,0,0,0,0.153664004626802,0,0,0,0.206548184750348,0,0,0,0,0,0,0,0,0,0.0220612668687507,0,0,0,0.204659121403521,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0.0890773968756635,0,0.105784870885638,0,0,0,0
X601288.CH.EQUITY,0.0526503887484536,0,0.106296781376725,0,0,0,0.233375480704096,0,0,0.0489841422978212,0,0,0,0.0596572153529486,0,0,0.0846198070825153,0,0,0,0,0,0,0,0.178471408252491,0,0,0,0,0,0,0,0,0,0,0,0.252821118258016,-0.00103397299282592,0,0,0,0,-0.0835195012325893,0,0,0,0,0,0,-0.0542648713645354,0,0,0
X600036.CH.EQUITY,0,0.258611312941863,0,0,0.0101816105205388,0,0,0.0702479093879132,0,0,0,0,0,0.275731490397683,0,0,0,0,0.11841358359539,0,0,0,0,0,0,0.257486208952565,0,0.0562296943692246,0,0.0739366656236196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015072412467807,0
X601988.CH.EQUITY,0,0,0,0,0.260361306789625,0.306904761608148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205476650591008,0,0,-0.0303280593388299,0,0.115554609139586,0,0,0,0,0,0.208853449634486,-0.0547220823659012,0,0,0,0,0,0,0,0,0,-0.0287047512811082,0,0.112785730779541,0,0,0,0,0,0,0,0.0783348160874485
X1299.HK.EQUITY,0,0,-0.0130270846190751,0,-0.11137277870619,0,0,0,0,0.318025594104376,0,0,0,0,0.020693411974248,0,0,0,0,0,-0.0724662252520629,0,0,0.10565420515346,0,0,0.328095139798381,0.0742670772772029,0,0,0,0,0,0,0,0,0.0693766612640911,0,0,0,0,0.0709355471520134,0.0773758055191902,0.136048096365099,0,0,0,0,0,0,0,0,-0.144289138578922
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.178803698649685,0,0,0,0,0,-0.159641440308506,0,0,0,0,0.205583816975003,0,0,0,0.069265836391124,0,0,0.399884709679303,0.0599783239870684,-0.0492610645398961,0,0,0,-0.03868485454663,0,0,0,0,0,0,0.215345115867081,0.181153764973263,0,0,0,0,0,0.125352743371682,0,0,0
X388.HK.EQUITY,0,0.09216601336407,0,0.122440790356604,0,0,0,0.0472663999566522,0,0,0,0,0.0104425473706132,0,0,0,0,0,0,0,0.0683152368744252,0.135235468058214,0,0.0618006489090272,0,0,0,0,0,0,0.150864393246614,0,0,-2.77555756156289e-17,0,0,0.144149931044499,0.0929138037170928,0,0,-0.244547962362338,0,0,0.0279908751429796,0,0,0.281640830454928,0,0,0,0,0,0
X601658.CH.Equity,0.14093958563279,0.0115874257801841,0,0,0,0,0,0.0406422408169764,0,0,0,0,0,0.203484001010003,0,0,0.378882941447376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00558131183150314,0.123817518574422,0,0,-0.0629066947803459,0,0.064988219419359,0.00569195379492612,0,0,0.037576919665327,2.71050543121376e-20,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0932214492208428,0,0,0,0,0,0,0.145861749450483,0,0.0608845931641357,0,0,0,0.0387059551115537,0,0,0,0.0541344694033096,0.261539246568262,0,0,0,0,0,0,0,0.0729806232156566,0,0,0,0.0587312737295988,0,0,0.0123547928383602,0.0218101403924225,0.0847200459459936,0,0,0,0,0,0,0
