,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X002142.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X000776.CH.EQUITY,X600926.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.00253983523256551,0,0.337313791309166,0.11049269946683,0,0.207654288397336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165035394500045,0,0,0,0,0,0.015888755641462,0,0,0,0.0740013532406844,0,0,0,0,0,0.045713489263788,0,0.0248002594387176,0,0,0,0,-0.0392343304844779,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.062880799318852,0,0,0,0.046850475132495,0.167888220553143,0,0,0,0.0759883036705819,0.0165383466316824,0.0130430180769327,0,0,0.128135757292343,0,0,0,0.151244321023439,0.0760175322283582,0,0,0,0,0,0,0.143469955514545,0,0,0.154771145506393,0,0,0.0245998526364568,0,0.0278818099786329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.120726948257842,0,0,0,0,0,0,0.115886742771562,0,0.0105757988736887,0,0,0,0,0,0,0,0,0.0580374764557864,0,0.312080632602147,0.0701701192286331,0,0,0,0,0.0107636753281082,0,0,0,0,0,-0.11590538877121,0,0,0.0974085501566463,0,-0.0430508407932,0,0,0,0,0,0,0.179438120537279,0,0,0
X601939.CH.EQUITY,0.571018316702352,0,0,0,0,0,0,0,0.16880255466351,0.0778108622381641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602039469343148,0,0,0,0,0,0,0,0,0,0.0729678111902114,0.0912871017906097,0,0,0,0,0,0,0,0,0,0,0.16319659765477,0.132733866610177,0.0586275546081478,0,0
X601288.CH.EQUITY,0,0,0,0.175696364845373,0,0,0.456239929251095,0,0,0.103369936606728,0,0,0,0,0,0,0.0586597834611302,0,0,0.0394527857287599,0,0,0,0.0351705892226796,0,0,0.021375936542714,0,0,0,0,0.104096249899964,0,0,0,0,-0.0255548491681321,0,0.0730380876063546,0,0,0,0,0,0,0,0,0,0.0133756261278884,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0725021116178665,0,0.308941356633862,0,0,0.144408298056361,0,0,0,0,0,0,0.198299232423603,-0.149794806642441,0,0,0,0,0,0,0,-0.0250789083668073,0,0.0618053220706443,0,0,0,0,0,0,0,0,0.167690442927377,0.0644004057217893,0,0,0,0,0.0788441435157121,0,0,0,0,-0.000360311429061719,0.0340229008787552
X601988.CH.EQUITY,0,0,0,0,0.368069947688011,0,0,0.00493019728427205,0,0,0,0.0211106633519268,0,0,0,0,0,0,0.245129931566953,-0.0236279408858968,0,0,0,0.196706300746053,0,0,0,0,0,0,0,-0.262300073585377,0,0.0536710289859419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.117615827535738,0,0,0,0,0,0,0.239917848873554,0,0,0.0345048097431161,0,0.0938248119487695,0,0,0,0,0,0.071998925264327,0,0,0,0,0.214944874145878,0,0.0950711097755435,0,0,0.240555893273443,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.172506851475851,0,0.142180964465277,0,0,0,0,0,0,-0.142110031983197,0.0694193433523169,0,0,0,0,0,0,0,0,0,0,0,0,0.102774908318311,0,0,0.155150154121757,0,0,0,0,0,0,0,0,0,0.281330381132494,0,0,0,0,0,0,0.0277646688225808,0,0,0,0,0,0,-0.0681875194457358,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0.00953716067157489,0,-0.0711966485394605,0,0.268202099646216,0,0,0,0,0,0,0,-0.0784719030060529,0,0,0,0,-8.67361737988404e-19,0.313487283442878,0,0,-0.0734567876799394,0.0614348073643001,0.0809190883336141,0.0266171566523412,0,0,0,0.0887904604706151,0,0,0,0,0,0,0,0.0329639559365614,0,0,0,0.221753059595831,0,-0.0386590497339684,0,0
X388.HK.EQUITY,0,0,0,0,0,0.046859514215106,0,0,0,0,0,0,0,0,0,0,0,0.0344852124200841,0,-0.0370668890093029,0,0,-0.137306130374362,0,-0.0579842274993257,0,0,0,0,0,-0.0654701699424575,-0.117009054104889,0,-0.0652985485204772,0,0,-0.189551452623019,0,0,0.0220759097786685,0,0,0.115161922273574,0,0.256086968325875,0,0,0.575153174853749,0,0,3.46944695195361e-18,-0.431995846163378,0
X601658.CH.Equity,0,0,0,0,1.73472347597681e-18,0,0.397930378874779,0.000351045737121802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868385602366419,0,0,0.295975835235034,0.135189662751139,0,-0.0396344532548813,0,0,2.16840434497101e-19,0,0,0,0,0,0.0698405351121627,0,0.126391261439028,0,0,-0.148167217965439,0,0,0,0,0,0,0.0399352247097466,-0.202500714841489,0
X000001.CH.EQUITY,0,0.148725895764907,0.0718476208270706,0,0,0,0,0,0,0.289834459585497,0,0,0,0,0,0.0232597473012843,0,0,0,0,0.00694106218407372,0.27522317055218,0,0,0,0,0.166679682101957,0.0513111113337079,0,0.041563408764723,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.207261356941154,-0.13938316972039,0,0,0,0,0,-0.137119217472363,-0.113835413371445,-0.0360264277650409
X601601.CH.EQUITY,0,0.234488323721353,0,0,0,0.187491724415772,0,0.00248039184116566,0,0.0267418394244277,0,0,0,0,0.00763665343796328,0,0,0,0.152774785555328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301535404353834,0,0,0,0,0,0,0.221431803705094,0,0,0,-0.0190869004773778,0,0
X000002.CH.EQUITY,0,0,0.0981851703388476,0,0,0,0,0,0,0,0,0.0292980096309146,0,0,0,0,0,0.0318414393620286,0,0.141831944753491,0,0,0,0.193144000597713,0,-0.0986906001511718,0,0,0,-0.00924461897346795,0.146349862655031,0,0.54659334647354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760760583592995,0,0
X600030.CH.EQUITY,0,0,0,0,-0.00306333255489575,0,0,0,0,0,0,0,0.0914576943524581,0,0,0,0,0.0721363887774443,0,0,0,0.231360190951973,0,0,0,0,0,0,0,0,0,0,-0.0280333659663377,0,0.433946806005145,0.0262819998382908,0,0,0,0,0,-0.0974027038688928,0,0.0918265306414263,0,0.130166327366886,0,0,0,-0.00951469634504834,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0231879753009421,0.13111768032502,0.136172510112505,0,0,0,0,0,0.0690863102542732,0,0,0,0,0,0,0.0170122993890943,0,0.0308620769128306,0,0,0,0,0,0.0588312533164096,0,0.185423225828229,0,0,0.0121072908103867,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.159654954414557,-0.185399878761718,0.0371369170659367,0
