,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.0229454035620797,0.224078178524514,0,0.0695551718445657,0,0.0218127555138474,0,0,0,0,0,0,0,0,0,0.160939543130923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800608668307384,0.027093981205048,0,0,0,0,0,0.134305239557011,-0.0420293812512412,0.0219655540652716,0
X601318.CH.EQUITY,0,0,0.0945063144211842,0,0.0329397990711491,0,0,0,0.124474181455572,0,0,0,0.0600016266998731,0,0,0,0,0.0500134925286848,0,0.139619169704196,0,0,0,0,0,0,0,0,0,0,0.0739584891087672,0,0,0,0,0,0,0.185928711647608,0,0,0,0,0,0,0,0,0,0,0.00962325889899844,-1.0842021724855e-19,0,0,-0.0396489699785994
X601939.CH.EQUITY,0,0,0,0.154653583958352,0,0,0,0,0,0,0.111805783066236,0,0,0,0,0,0,0,0,0,0,-0.0140654995320971,0,0,0.620352410911554,0,0.153594829962024,0.0251355444894496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.140282854460112,0,0.177815760004545,0,0,0.123117768438036,0.25042478367219,0,0,0,0,0,0,0,0,0,0.00694233105036108,0,0,0,0,0,0,0,0,0,0,0,0.108241714670214,0,0,0.0560892150506644,0,0,0,0,0,-0.0567660475124032,0,0,0,0,0.0913491383336172,0,0.0867073164889267,0,0,0,0,0,0,-0.0730930271428789,0
X600036.CH.EQUITY,0,0.0664974655248111,0,0,0,0,0.00944132311775672,0.247271195138058,0,0,0,0,0.234034295986279,0,0.16492626653876,0,0,0,0,0,0,0,0,0.27030376908075,0.168464710204909,0,0,0.0222892209125112,0,0.0239381706462464,0,0,0,0,0,0,0,0,0.0340027417467836,0.0487232567030108,0,0,0,0,0,0,0,0,0,0,-0.0465444809067119,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125138646374029,0,-0.000542883801844624,0,0.107107632260042,0,0,0.0896638411660168,0,-0.0945519712540465,0,0,0,0,0,0.00895043805524619,-0.0456523269126091,0,0,0,0.714991172597177,0,0,0,0,0,0,0,0.0579554758177671,0,0.183957422411689,0,0,0,0,0,0,-0.0810397459361901,0
X601988.CH.EQUITY,0,0,0.0614304394831715,0.240517286398872,0.141239123856395,0,0,0,0,0,0,0,0.100726485638171,0,0,0,0,0.237870223338994,0,0,0,0,0,0.0964583284150504,0,0.125965088706682,0,-0.0215984438093437,0,-0.0178791524331357,0.196711003823717,0,0,0,0,0,0,0.0376576998434173,0,0,0.00402987937092999,0,0,0,0,0,0,0,0,0,0,0,0.0193074401146928
X1299.HK.EQUITY,0,0,-0.154865734603492,0,0.11402442299034,0,0,0,0,0,3.46944695195361e-18,0.207607065098782,0,0,0,0,0,0,0,0,0.00912782620300498,0,0,0,0,0.130453338952099,0,0,0,0,0,0.117329540939688,0,0,0,0,0,0,0.117589117172921,0.0988701022253706,0,0,0.0730015121986727,0.163609193364871,0,0,0.0497529861142022,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0609869340862803,0,0,0,0.0289400101500768,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161792908080233,0,0,0.0981408333904692,0,0,0.127228151137306,0,0.0110268100039155,0,0,0,0,0,0,0,0,0,0.0607555591316546,0,0.226658876157968,-0.0824300257480483,0,0.0443408067821541,0.173281778273049,0,0,0,0,0.0550405957455586,0,0,0,0
X601166.CH.EQUITY,0,0,0.0454473902984218,0,0.0666637162608095,0.0159182411849941,0,0,0,0,0.0934362674976721,0,0.129263750217738,0,0,0,0,0,0,0,0,0,0,0.149773388823103,0,0,0,0,0.403156885128252,0,0,0,0,0,0.0116275063312858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649754237919656
