,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.194798667912657,0,0,0,0,0,0,0,0,0,0,-0.132132462051605,0,0.489843728221273,0.68588090715947,0.0593257163436495,0,0,-0.124275050019759,0,0,-0.0556218720131748,0,0.0668228363793061,0,0,0,0,-0.159328960034042,0,0,-0.337842470259339,0,0,0,0,0,0,0,0,0,0,0,-0.0247032567182396
X601318.CH.EQUITY,0,0,0,0,0,0.140410498785483,0,0,0,0,0,0,0,0,0,0,0,0,0.358917453187771,0,0,0,0,0,0,0,0,0,0.083535448368858,0,0,0,0,0,0,0,0.42286347434167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.81984119571559,0.0238789563864809,0.015925154251956,0,0,0,0,0,0,0,0,0,0.000661799086541999,0,0,0,0.0593485625758736,0,0,0,0,0,0,0,0,0,0,0,0.0164219788503738,0.0456722246888019,0,0,0,0.00528487108006117,0,0,0,0,0,0,0,0.0671254471914646,0,0,0,0.0229529854403446,0,0,0,0
X601288.CH.EQUITY,0,0,0.922621794861933,0,0,0,-0.0678459399594218,0,0,0,0,0,0,0,0,0,0,0.116160389187718,0,0,0,0,0,0,-0.01481366239525,0,0.0589712619579353,0,0,0,0,0,0,0,0,0,0,-0.104338954569563,0,0,0,0,0,0,0,0,0,0,0,0,-0.0476925235247056,0,0
X601988.CH.EQUITY,0.0693877300281116,0,0,0,0,0,0,0,0,0,0,0,0,1.25804356643384,0,0,0,0,-0.213962576330296,0,0,0,0,0,0,0,0.0672546686759242,0,0,-0.120724876448334,0,0,-0.149183918449312,0,0,-0.202859346057749,0,0,0,0,0,0.0112143238362494,0,0.0228353162953689,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.382620464288431,0,0,0,0,0,0.0167355574055417,-0.0229640948094044,0,0,0,0,0,0.136097514642431,0,0,0.0223549033965658,0,0,0,0,0,0,0,0.151438369551227,0,0,0.0750086495635399,0,0,0.186880430698489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057952466888287,0,0.0120543722161853
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.915163524033831,0,0,0,0,0,0,0,0,0,0.10110159418489,0,0,0,0,0,0,0,0,-0.114176620387549,0,0,0,0,0,0.0798442797414474,0,0,0,-0.0832513331443515,-0.0587142112333647,0,0,0,0.0165193691910936,0,0,0.0379822234531508,0,0.0582538123107161,5.42101086242752e-20,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.268624180506095,0,0,0,0,0,0,0,0,0,0,0,0.0637481471294115,0,0,-0.217585550254934,0,0,0,0,0,0.0488400722608457,0.259516066188965,0,0,0.140430542874454,0,0,0,0,0,0,0,0,0,0,0,0.499558925416404,0,0,0.020157192284137,0.0339630707893576,0,-0.0692709418185197,0
X5.HK.EQUITY,0,0,0,0,0,0,-0.115052841995884,0,0,0,0,0,0,0,0,0,0.162526366919053,0,0,0,0,0,0.249579782014568,0,0,0.206549730867505,0.163427863377526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140639993740576,0,0,-0.0555917867635998,0,0,0,0,0,0.0828947572020417,0,0.258623720354407
X388.HK.EQUITY,0,0,0,0,0,0,0.243648969268013,0,0,0,0,0,0,0,0,0,0,0,0,-0.237945182558394,0,0,0,0,0.374872702461299,0,0,0.0287714810638153,0.110430137928662,0,0,0,0,0,0,0,0,0,0,0,-0.00108048204963605,0,0,0,0.192132543371703,0.0188534150981027,0,0,0.0798638680582459,-0.243792424829871,-0.0347880358536111,0,0
