,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X300059.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.109360190721113,0,0,0,0,0,0,0,0,0,0,0,0.606555733169484,0.46237599241717,-0.0834623298257559,0,0.0976633752197932,0,0,-0.0014381248391094,0,-0.113851639762121,0,0,-0.246665172538467,0,0,0,-0.434917200097441,0,0,0,0,0,0.0590562899899551,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0320721509978218,0,0.00696351285785099,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0.337467734514108,0,0.0698522088677811,0,0,0,0,0,0,0,0,0.0847766900065039,0,0,0,0,0,0,0,0,0.320591609336581,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.100359284937396,0,0,0.32078776355788,0,-5.42101086242752e-20,0,0,0.0282595229889824,0,0,0,0.0685877431117849,0.190063948466162,0,0.072356815300088,0,0,0,0,0,0,0.0105791899407899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214085694481089,0,0,0,0,0,0,0,0,0,0,0,0.269817700703661,0,0,-0.109361648849452
X601288.CH.EQUITY,0,0,0.336529787817791,0,0.328358352532155,0.0531911977583532,0,0.030903576615504,0,0,0,-0.0047104175703937,0,0.101013329592769,0,0.0443226940894746,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0574508592091266,0,0,0,-0.00755068818696574,0,0,0,0,0,0,0.0327055647742471
X601988.CH.EQUITY,0,0,0,0.333355875139679,0,0,0,0,0,0.411002412218256,0,0,0,0,0.147957688020166,0,0,0,0.0567384568110518,0,0,0,0.0924444770551692,0,0.0255840038801839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.351311763315316,0,0,0.0670556959997118,0,0,0,0,0,0,0,0,-0.151558477712564
X600036.CH.EQUITY,0,0,0.282961517385157,0,0,0,0,0.11062309279466,0.108771554508192,0,-0.00238314506206773,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067786220529759,0,0,0,0,0,0,-0.0280467614741518,0,0.232054105944139,0,0,0,0,0,0,0,-0.0396861001453507,0,0,0,0,0,0.125620593263263,0,0,0,0,0.0188613416028406
X601628.CH.EQUITY,0,0,0,0,0,0.341786313809202,0,0,0,0,-0.0736093641411202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186291698299148,0,0,0.0814180032705081,0.0388300257519767,0.0744900817960066,0.0448651398552724,0,-0.0305331745346172,0.0482481436861603,0,0.129068948835305,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0778258919527496,0,0,0,0,0,0,0,0,0,0.0334261947452739,0,0,0,0,0.185364581310563,-0.0589921819758475,0,0,0,0,0,0,0.161082285764631,0,0,0,0,0,0,0.0219199521927893,0.0386137798714799,0,0,0,0.173028740221305,0.117236196050039,0,0,0,0,0.444535595211451,0,0,0.089095325786396,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.113572861557105,0,0,-0.397005038680435,0.889645553376644,0,0.0748735546765566,0,0,0.666337352135778,0,0,0,0,0,0,-0.235820461799184,0,0,0,0,0,0.196529507932666,0.135505646838958,0,0,0,0,0,0.1232706012667,0,0.106331194956103
X601658.CH.Equity,0,0,0,0,0.00989652587118855,0,0,0,0,0,0,0,0,0,0,0,0,0.212188567681027,0.0385804334025431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250019509689316,0,0,0,0,-0.0132507929908438,0,0,0,0,0
X388.HK.EQUITY,0,0.350298032830337,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309795720274128,0,0,-0.374945348602565,0,0.117618542060332,0.0874030239796637,0,0.361687401202093,0,0,0,0,-0.085729596508737,0,0,0,0,0.109361331264492,0,0,0,0.439584116927529,0,0,-3.46944695195361e-18,0,-0.291443774521526,-0.0383401444412879,-4.33680868994202e-19,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0.00317667341163241,0,0,0,0,0,0,0.232867937220046,0,0,0,0.0127188787449573,0,0,0,0,0,0.0224251022186172,0,0,0,0,0,0,0.0395639696553449,0.362944655536235,0,0,0.0968384469666827,0,-6.93889390390723e-18,0,0.0480494375895421,0,0,0,0,0,0.00140328259707045,0,0,0,0,0.0478485532257928,0,0
X601166.CH.EQUITY,0,0.101559674015083,0.159145048195721,0.082624931708534,0.0763293574041943,0,0,0,0,0.0262870446710173,0,0,0,0,0,0.349174422974238,0.103299490865168,0,0.0288024171836738,0,0,0,0.0468235271524962,0,0,-0.00696519029720178,0,0,0,0,0,0.0183100091880411,0,0,0,0,0,0,0,0.0119835669960761,0,-0.01233686408546,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.355031342144804,0,0,0,0,0.0041110542381585,0,0,0,0,0,0,0,0.125705582894918,0.0737102837199877,0,0,0,0,0,0,0,0,0,0,0,0,0.124990798233118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00794307284069315,0,0,0.0390276921087339,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,-0.0997319626683406,0,0.0262994060912898,0,8.67361737988404e-19,0.588226745807254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745113964019388,0,-0.0954284828036202,0,0.13948154945437,0,0.0652426037391979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.0521089380695322,0,0.0223675192498405,0.0354020947837013,0,0.0300023999256399,0,0.513879775633635,0.0452668201608506,0,0,0,0,0,0,0.159566970001559,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.00750743248498442,0,0,0,0,0,0.121772587415984,0,0,0,0,0,0,0,0,0.0416041675972396,0,0,0.168069540563999,0.0838297661020706,0.116062416936932,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278417504687241,0.0803008096507774,0,0,0,0.00537807928621187,0,0
