,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.130892322009275,0,0.0681987762650158,0,0,0,0,0,0,0,0.369805257657695,0.0772099550293664,0,0,-0.113539792224163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126202874112754,0,0,0,0,0,0,0.185985744980324,0,0,0,0,0,0.125971619026236,0,-4.33680868994202e-19,0,0.0492880821996867,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.112384657048505,0,0,0,0.00140128761979491,-0.176399245516877,0,0.0931261730853916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230403605174746,0,0,0,0,0,0,-0.254203247682005,0,0.448081286209129,0.0493989003328802,0.130399206241509,0,0,0,0,0.187094491479391,0,0,0,0
X601939.CH.EQUITY,0.221142425917884,0,0,0.2559719515323,0,0.148197069638899,0,-0.0489855606214405,-0.028952348595749,0,0,0,0,0,0.0320280013461523,0,0,0,0,0,-0.00975652317223519,0.0635253812937396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487387300696894,-0.0956240053695237,0,0,0.01783406289412,0,-0.0385477072057241,0,0,0.0344968338927008,0,0,0,0
X601288.CH.EQUITY,0.529121688976148,0,0.197081617981162,0,0,0.15527056005992,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.154675424332642,0,0.00723365263752568,0,0,0,0,0,-0.0262923424985953,0,0,0,0,0.0455483363633989,0,0,0,0,0,0,0,0.0286945791441732,0,0,0.0575025349338961,0.0666115348849006,0,0,0,0,0,0,0.0123221890209295,0,0,0.171021855107036,0,0,0.0974196620362439
X5.HK.EQUITY,0,-0.0446514829309785,0.0403345534152472,0.241475198237157,0,0.0458933380644444,0,-0.139080333022052,0,0,0,0,0.131996651456504,0,0,0,0,0,0,0.690369960673309,0,0,0,0,0.117911351293202,0,0,-0.0900674262211035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184979930300199,0,0,-0.100440700056394,0,0,-0.0255613441094003
X601988.CH.EQUITY,0.140630484263193,0,0.125663233598408,0.149439382674289,0,0,0,0,0.100396477310603,0,0.102039243739904,0,0,-0.241935541136135,0,0,0,0,0,0,0,0,0.0697166955253744,0.250637660520519,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.113202997767316,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.00985315440434889,0,0,0,0,0,0.113340685219372,-0.00292708680021388,0,0,0,0,0,0.274411453687964,0.181171596870665,0,0,0,0.0890094883699992,0,0,0,0,0,0,0,0,0,0,0,0,0.116923390574297,0,0,-0.00245720527955456,0,0,0,0,0,0,0.0946624722020145,0,0,0,0,0.126475415603697,0,0,0.0197540733751059,4.33680868994202e-19,0
X1299.HK.EQUITY,0,0,0,0,0,-0.00308184145843477,0.0103242618505082,0,0,0,0.209825604605465,0,0,0,-0.141526334225628,0,0,0,0.335593234375723,0.239008225148378,0,0,0.0201945690709767,0,0,0,0,0.153073257215432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0607762959027881,0,0.121169131712504,0,0,0,0,0,0
X601628.CH.EQUITY,0.139963276563165,0.359514101808012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1379846336729,0,-0.107146180813699,0,0,0,0,0,0,0,-1.38777878078145e-17,0,-0.091850453608126,0,0,0,-0.044803819100191,0,0.0667826526021219,-0.148411177712329,0,0,0,0,0,0.318777425914188,0,0,-0.0549176411740622,0.00849149612133715,0,0,0,0,0,0.176739672593075
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
