,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.37397135428437,0.0101430118684834,0.0292616602729382,0,0,0,0,0,0,0.21481535538015,0,0,0,0,0,0,0,0,0,0,0.111046124987915,0,0,0,0.0808895706372148,0,0,0,0.0196545822976282,0,0,0,0,0,0,0,0,0,0,0,0,-0.025643093502175,0.00227015003846301,0,0,0,0,0,0.0439426176322912,0,-0.138074196253981,0
X601939.CH.EQUITY,0.532048069229867,0,0,0.127153284544291,0,0,0,0,0,0,0.141069998717709,0,0,0,-0.0456406789833705,0,0,0,0,0,0,0,0,0,0,0.162987124155297,0,0,0,0,-0.0516825207613127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029080425802283,0,-0.00188788753911433,0,0
X601318.CH.EQUITY,0,0,0,-6.93889390390723e-18,0.2059524258561,0,0,0,0,0,0,0,0.133867200040975,0,0.0161119581469333,0,0,0,0,0,0,0.154318583806683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480662921150057,0,0,0,0,0,0,0.190158076239106,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.29941643304423,0.0884642122912758,0,0,0.17984756865789,0,0,0,0,0,0,0,0,0.19246463101895,0,0,0,0,0,0.0484165323533851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123782902789425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.479798246890316,0,0,0,0,0,0.255507998227184,0,0,0,0,0,0.256156761284614,0,0.0740196659027562,0,0,0,0,0,0,0,0,0,0.0431934909778525,0,0,0,0,0,0,0,0,0,-0.536995366833735,0,0,0,0,0,0,0,0.0182666648291597,0,0,0,0,0,0,-0.207413515321053
X600036.CH.EQUITY,0,0.0665374744841239,0,0,0,0,0,0,0,0,0,0,0.199075162171622,0,0,0,0,0.00731712906728977,0,0,0,0.272892025621147,0,0,0,0,0,0,0,0,0,0.28230048823802,0,0,0,0,0,0,0,0,0.0710883192458126,0.0465879550960811,0,0.00559783724188038,0,0,0,0.0991120152900079,0,0,0,0,0
X1299.HK.EQUITY,0,0,0.00267883714813525,0,0,0,0,0,0,0,0.134402478079964,0,0,0.18361781089857,0,0,0.239538551153601,0,0,0,0,0,0.207859116996248,0,0,0,0,0,0.0749536377180884,0,0,0,0,0,0,0,0,0,0.140797501900216,0,0,0,0,0,0,0,0,0,0,0,0.0369681390101552,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38729114815879,0,0,-0.238440416025428,0,0,0,0,0,0.347564985712639,0,0,0.748399060666101,-0.0356044570550439,0,0,0.241006671500682,0,0,0,0,0,0.37594420699487,0,0,0,0,0,0,0,0,-0.235627561603433,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.131165811505105,0,0,0,0,0.0702508251625384,0,0,0,0.0311196153763087,0.333350121114103,0.0897539550111968,0,0,0,0,0,0.0247046225243377,0,0,0,0,0,0.0723211669249622,0,0,0,0,0,0.165718851376533,0.0240830966950403,0,0,0,0,0,0,0,0,0.156434504736095,0,-0.0406632919944355
X601658.CH.Equity,0,0,0,0.133651179637658,0.165051703432606,0,0,0,0,0,0,0,0,0.118220934023687,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496157334692768,0.114851183155689,0,0,0,0,0,0,0,0.256227170176954,0,0,0,0,0,0,0,0,0,0,0,0.376708723616438,0,0,0.0392591857808185,0
