,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0.430200622080187,0.128054466781433,0.026104899778137,0,0,0,0,0,0,0,0,0,0,0.0925347182140244,0,0,0,-0.0469338556697189,0,0,0,0,0,0.0790253842106177,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407106380701361,0,0.0408476059831897,0,0,0.0329635010991689,0.160163302649581,0,0.247479650990345,-0.090824666518013,0.102863427527845,0
X601318.CH.EQUITY,0,0,0,0.27305426106839,0,0,0,0,0.188304480725706,0,0,0.0132192606731736,0,0,0,0,0,0.0676667135318813,0,0,0.0666994446171301,0,0,0,0,0,0,0,0,0.0139551141201444,0.0634088409816644,0,0,0,0.00696636260940217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113124933548076
X601939.CH.EQUITY,0,0,0,0,0.14444018445993,0,0,0,0,-0.00593436727046667,0,0.125724598478188,0,0.0812565657042262,0,0,0,0,0.0317805917244396,0,0,0,-0.0248896526680855,-0.0999418791773012,0.576308505195764,0,0.159207245917257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0317459933951904,0.0368899850326906
X600036.CH.EQUITY,-3.46944695195361e-18,0.193897289350439,0,0,0,0,0.103301310147938,0.109680526414299,0,0,0,0,0.174469017176779,0.0708835080722766,0,0,0,0,0,0,0,0,0,0,0,0.255928783174878,0,0.060855097851275,0,0.0146661924433357,0,0,0,0,0,0,0,0,0,0.0344061462111606,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.118237321174963,0,0.1665843518829,0,0,0.140688191232175,0,0.199631893154254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0950108067488876,0,0,0.0820566130402137,0,0,0,0,0,0,0,0,0,0.122110036056799,0,0,0.116498759314965,0,0,0,0,0,0,-0.0957251921196579,0
X601628.CH.EQUITY,0.168926315797974,0,0,-0.0750855342849791,0,0,0,0,0,0.0610620061579849,0,0,0,-0.0881829471121041,0,0,-0.0130675473221282,0,0.0442502577201956,-0.091228401260763,0,0,0,0.138808432579471,0,-0.0326355293389541,0,0,0,0,0,0,0,0,0,0.676804958086756,0,0,0,0,0,0,0,0,0,0,0,0.14401055949673,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.145264984200605,0,0,0,0,0,0,0,0,0,0,0,0,0.103742609512309,0,0,0,0,0,-0.26778081416863,0,0,0.00125793068540532,0,0,0,0,0,0,0.0780126260409069,0.301275053995297,0,0.160630232184075,0.0689712889563251,0.106963087712828,0,0.0521519423163899,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0288657796603336,0.0977781908546174,0.314584245428266,0,0,0,0,0,0,0,0.106554512363304,0,0,0,0,0.232659234324209,0,0.0196209464032919,0,0,0.196090129914131,0,0,0.217357765927444,0,-0.024453775640709,0,-0.0931277893872274,0.255078413945476,0,-0.0900167760039256,0,0,0,0,0,0,0,0,0,0,0,0.0341045501639423,0,0,0,0.0921442278642248,0,0,0,0.0402395121293791
X5.HK.EQUITY,0,0,0,0,0,0.0158727717712947,0,0.0406587381121392,0,0.0184230599319654,0,0,0,0,0,0,0,0,0,0,0.203901691533296,0.10784734710282,0.157774240498799,0,0,0,0,0,0,0.0311246531916032,0,0,0,0,0.00374820172075271,0,0,0,0.24503945317799,0,-0.0700398415628881,0,0,0.189357747798228,0,0,0,0.0594204222609952,0,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.114097232333655,0,-0.0713355382735084,0.166932421072378,0,0,0,0,0,0,0,0.388854285125611,-0.14190993656657,0,0,0,-0.135572791565127,0,0,0.168298909438438,0.233907123170755,0,0,0,0,0,0.0321129011099238,0,0,0.18795933734792,0,0,0,0,0,0,0,0.00742215783281451,0,0,0,0,0,-0.163848651893307,-0.0373129788740286,0,0,0.158579200540897,0,-0.0323876578949833
