,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X300059.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.532767144041697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213550260990181,0,0,0,0,0,0,0,0,0,0.401247859476659,0,0,0.120917361210807,0,0,0,0,0,-0.148136488570411,0,0,0,0,0,0,0,0,0,0,0,0.066811541728751,-0.102878690010462,0,0,-0.0242264955954463,0
X601939.CH.EQUITY,0.10062108414169,0,0,0.335942383869349,0,0,0,0,0,0,0,0,0,0.171637393462578,-0.0465839893973764,0,0,0,0,0,0,0,0,0,-0.0944669911895176,0.322481907406501,0,0,0,0,-0.095193104435859,0,0,0,0,0,0,0,-0.0375894987944964,0,0,-0.0369638885769439,0,0,0,0,0,0.145970523558181,0,0.0603839661516343,-0.0209034984960388,0,0
X601318.CH.EQUITY,0,0,0,0,0.25914689148239,0.0950051527015485,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445421035505819,0,0,0,0.13569267706499,0,0,0,0,0,0,0,0,0,0,0.171536226734397,0,0,0,0,0.0844966369144713,0,0.019542846659673,0,0,0,0,0,0,0,0.021092741103086,0,-0.0263669637838997,0
X601288.CH.EQUITY,0,0.654522497957785,0,0,0,0,0,0,0,0,0,0,0.102157948597878,0,0,0,0,0,0,0,0.14853596852196,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.023860715852073,0,0,0.0268762463187105,0,0,0,0,-3.46944695195361e-18,0,0,0
X601988.CH.EQUITY,0,0.0363952200039522,0,0.376014971745276,0,0,0,0,0,0.312257827873501,0,0,0,0,0,0.108401414668406,0,0,0.112750568502551,0,0.0516722837451846,0,0,0,0.173830017431612,0,0,0.0443102713993354,0,0,0,0,0,0,0,0,0,0,-0.546761661362859,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.265980013446994
X600036.CH.EQUITY,0,0.176837178104128,0,0,0,0,0,0,0.0325703141127976,0,0,0,0.0414005320975429,0,0,0,0,0,0.110957650256342,0,0,0,0,0.242913367001708,0,0,0,0,0,0,0,0,0,0.362914344590402,0,0,0,0,0,0,0.0763586558626865,0,0,0,0,0,0.0928279027898735,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0655272059564075,0,0,0.0677030689973167,0,0,0.382217657317384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233618124116073,0,0,0,0,0.281926139429914,0,0,0.0316822290697126,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0583807056289948,0,0,0,-0.191579898116535,0,0,-0.474253774897458,0.747697598886378,0,0,0.0791374079637533,0.510604836689535,0,0,0.0582813091397582,0,0,0,0,0,0,0,0.086509522522476,0,0,0,0,0,0,0,0,0,0.189617171558803,0.113932607681645,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.304414768787789,0,0,0,0,0,-0.154094622594322,0,0,0,0,0.0889989842498784,0,0,0,0,0.187714269516625,0,0,0,0,0,0,0.115462397673041,0,0,-2.77555756156289e-17,-0.0673916095646548,0,0,0,0,0,0,0,0.0936791676698535,0,0,0,0,0,0,0,0,0,0.1523261000527,0,-0.0416310918377046
X601658.CH.Equity,0,0.148325347875843,0,0,0.00986700433790909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388287445439757,0,0,0,0,0.0131921443694227,0,0,0,0,0,0,0,0,0,0,0,0.188605485309442,0,0.113030582389475,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.242523105366809,0.204304972916809,0,0,0,0,0,0,0,0,0,0.0883694039682354,0,0.0156737179221103,0.161772823949157,0,0,0,0,0,0,0,0,-0.0447763449503266,0.00158700632714179,0.0598176376910364,0,0,0,0.0105674112240868,0.0819998535794311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116542409420323,0,0,0
X388.HK.EQUITY,0,0,0.295184207088306,0,0,0,0.100032012626795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108571062182166,0,0,0.0330792063759245,0,0,0,0,0,0,0,0,0,0,0,0,0.0192747334297728,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.4851275562107,0,0,0,0.0353434213921829,0.0282642619193545,0,0,0.0119266337092105,0,0,0,0,0.0048355329777895,0,0,0,0,0,0,0,0,0,0,0.240413925855686,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144266894151059,0,0,0.0110099863522002,0.0704325511945467,0,0.0906488195299472,0,0,0
