,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0.319392292854608,0.258472198552555,0.0523142752306373,0,0,-0.0483152885586443,0,0,0,0,0,0,0,0,0.0677519264889857,0,-0.0705553893733196,0,0,0,0,0,0.0619066626829813,0,0,0,0,0.0293911383731684,0,0,0,0,0,0,0,0,0,0,0,0.00882426268449919,0.388318932449085,0,0,-0.0276846859083373,0,0,-0.0876412956013909,0,0.0381130805999906
X601318.CH.EQUITY,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0.0104606956532435,0,0.16477287315226,0,0,0,0.377600129008601,0,0,0,0,0,0,0,0,0,0,0.0720239149543195,0,0,0,0.271144726830362,0.0153187959706875,0,0.0670926856613119,0,0,0,0,0,0,0,0.0140643704532405,0,0,0,0,0,0,-0.148841359210585
X601939.CH.EQUITY,0,0,0,0,0.665862793116053,0,0,0,0,0.00634388317198394,0,0.306123019490556,0,-0.0368071575321452,0.0442026424271537,0.024524838254854,0,0,0.0232545804268503,0,0,0,0,0.0277970342321895,0,0.0460483381689973,0.0209420554611892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0592075473232642,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.159667509739917,0.108638122658654,0,0,0,0,0,0,0.319363946686059,0,0,0,0,0.140568041688501,0.0824949790875048,0,0,-0.0413067148490301,0,0,0,0.0221752650553365,0,0.0524136846476772,0.0941019432142784,0,0.143227321217544,0,0,0,0,0,0,0,0,0,0,0,0.136960786537265,0,0,0,0.00133636930857933,0
X601288.CH.EQUITY,0.175251474318436,0,0.831944231415162,0,0,0,0,-0.0739726439311929,0,0,0,0,0,0,0,0,0.0227969740507593,0,0,0,0.0119710983064068,0,0,0,0,0,0,0,0,0.0166432613451521,0,0,0,0,0,0.055664591594274,0,0,-0.019275245488478,0,-0.173357071180617,0,0,0,0,0,0,0,0,0.0263955742183665,-0.0146702011138634,0,0
X600036.CH.EQUITY,0.230231508787404,0.0383348920692792,0.216992364993272,0,0,0,0,0,0,0,0,0,0,0,0,0.183103390826713,0,0,0.0291736462272513,0,0,0,0,0,0,0.240880320833615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212772676898471,0,0,0.0101033838582351,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0.148056426335494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631021198043785,0,0,0,0,0,0,0,-1.73472347597681e-18,0.00796517188753872,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0509165129758745,0,-0.0404595891464842,-0.0646947066823538,0,0.916848873041301,0,-0.0796526155832498,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0533446522881231,0.331176868710155,0,0,0,0.113703062680206,0.0322043017657177,0,0,-0.187915492143976,0.0111288106354712,0,0,0,0,0,0.0628275741302311,0.106412717252385,0,0,0,0,0.208927371885746,0.162140548333775,0,0,0,-0.0532085580097954,0,0,0,0,-0.0555007890288458
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0759328970205553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295678174136098,0.064830812123802,0,0,0,0,0,-0.252981329644773,0,0,0,0,0,0,0.0697316614068889,0.341187711280159,0.104200770217057,0,0,0.0589196787949429,0,0,0,0,0
X388.HK.EQUITY,0,0.0077480577548947,0,0.13551338013899,0,0,0,0.122861889992865,0,0,0,0,0,0,0,0,0,0,0,0,0.109242575455076,0.426682049750044,0.0551609965636238,0,0,0,0,0,0,0,0,0,0,0.0658427233430958,0,0,0,0.0826907131700384,0.278762129441561,0,-0.305449320691904,0,0,0.0417915914633826,0,0,0,0.0160395067445065,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0.0209267102062515,0,0,0,0,0,0,0,0,0,0.40998588853972,0,0,0.006945028297289,0,0,0.12603302999857,-0.000997239436327542,0,0,0,0,0,0,0,0,0,0,0,0.00988487946554725,0.241278377254249,0,0,0,0,0.190614115679569,0,0,-0.0168932604280461,0,0.0364192676680798,0,0,0.11082963013722,-0.083269795819046,0,0,0,0,0
