,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.203934908792905,0,0.0095858193692842,0,0,0.393986099217742,0,-2.16840434497101e-19,0,0.017909767731385,0,0,0,0,0,0,0,0,0,0,0,0,0.248988279482452,0,0,0,0.0199680624318515,0,0,0,0.0930873260906453,0,0.0641193529722853,0,0,0,0,0,0,0,-0.00413566699507404,0,0.0281180906229626,0,0,0,-0.0987276695806311,0,0,0,0
X601318.CH.EQUITY,0,0,0.131029330920796,0,0,0,0,0,0.134727966478961,0,0,0,0,0,0.209532615558861,0,0,0,0.00391713659488663,0,0,0,0,0,0,0,0,0.163789079415824,0.212919077964255,0.117554052261217,0,0,0,0,0,0,0,0,0.14496339282512,0,0,0,0,0,0,-0.0662016592887241,0,0.0261803227539775,0,0,0.039148866349679,0,-0.12628864421506
X601939.CH.EQUITY,0.535749865012822,0.13691092719496,0,0.0718591104394518,0,0,0,0,0.108009390048673,0,0.100576442370758,0,0,0,0,1.73472347597681e-18,0,0.0906354260279022,0.0942199038731388,0,0,0,0,0,0,0,0,0.129601931794264,0,0,0,0,0.138358701022999,0,0,0,0,0,0,0,-0.0367356373912349,0,0,0,0,0,0,-0.0282944455975807,0,0,0.0899901350308433,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.208557192399506,0,0,0,-0.0713849960368123,0.126737386047781,0,0.0174157805939106,0,0,0.136731989116907,0,0,0.0931558317816299,0,0,0,0,0,0,0.391298237864894,0,0.0438532197630357,0,0,0,0.0017187832680875,0,0,0,0,0,0,-0.0616868720414575,0,0,0,0,0,0,0,0,0,0,0,-0.055320979731017,0,-0.0967055947121886
X601288.CH.EQUITY,0,0,0.0440030924658495,0,0,0,0,0.544950099840736,0,-0.0519614698208025,0,0,0,0,0,0,0,0,0.0750680151711023,0,0,0,0,0.09009764819065,0.0961876104921524,0,0,0.107986223716054,0,0,0,0,0.0315392646159457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285164476702078,0.0200054282944761,0.0527296702786444,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.0986820307645624,0,0.182790416667981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196652499376788,0,0,0,0,0,0,0,0,0.125369533352068,0,0.00933217275820843,0,0,0,0.0812801477662654,0,0.125482995410602,0,0.15487370698164,0,0,0,0,0,0.21012416222425,0,-0.139048003970591,0,0
X601628.CH.EQUITY,0,0,0,-0.0297558780139335,0,0.0272407695420764,0,0,0,0,0,0,0,0,0,-0.0229804759673901,0.127151095396295,0,0,0,0,0,-0.129634412440506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450638568934435,0,0,0,0,0,0.00413026944540408,0,0,0,0,0,0,0,-0.0414147616845314,0
X601988.CH.EQUITY,0.271849607086094,0,0,0,0.307254848274641,0,0,0,0,0,0,0.0855714371836845,-0.00517742755203258,0,0,0,0,0.1114494216022,0,0,0,0,0,0,0.0820466798294803,0,0,0,0,0,0,0,-0.211115337835923,0,0,0,0,0,0,0,0.0611086647173843,0,0,0.0800329758342434,0,0,0,0,0,0,0,0,0.0169095537629482
X5.HK.EQUITY,0,0.183472864803128,0.118081152531782,0,0,0,0,0,0,-0.218549272939832,0.0523896475263705,0,0,0,0,0,0,0,0,0,0,0,0,0.256240061153973,0,0,0.120572484528131,0,0,0,0,0,0.023158284378952,0,0.0293788748882054,0,0,0,0.258446846789228,0,0,0,0.157126192790906,0,0,0,0,0,0,0,0.0183555378200581,0,0
X388.HK.EQUITY,0,0,0,-0.0463353852867629,0,0,-0.110092080440079,0,-0.245526866356514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553327416152336,0,0,0,0,0,0,0,-0.162509826982278,0,0,0,0,0.271973195325885,0,0,0,0,0,0.0229489520998371,0.344562092924547,0,0,0,0.0858562966177359,0,0.0665201824867303,0,0
