,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.154101847216647,0,0,0,0,0,0,-0.024149133307809,0,0,0,0,0,0,0,0,0,0,0,0,0.0189023920501822,0.406891679317994,0.290825390005295,0,0.203488489765385,-0.214222789615184,0,-0.0371582707457689,0,0.00439072511242748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302773549560991,2.16840434497101e-19
X601318.CH.EQUITY,0,0,0,0,0,0.231393308233745,0,0,0,-0.0880104316961448,0,0,0,0.0349590779535247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386303012169437,0.185665680119454,0.0243885620087543,0,0,0,0.227498341411609,0,0.140747834975072,0,0,0,0,0,0,0,0,0,0,0,0.0538171592194908,0,0,0
X601939.CH.EQUITY,0,0,0,0.802136226411791,0,0,-2.71050543121376e-20,0,0,0,0.0010041547002164,0,-0.0393894513295021,0,0,0.0418715841699955,0,0.118035434327309,0.0502779785138465,0,0,0,0,0,0,0.0363252678343036,0,0,0,0,0,0,0,0,0,0,0,0.0453298990731563,0,0,0,1.0842021724855e-19,0,0,0,0,0.00492299450095908,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.966865381553639,0,-0.0603082244267996,0,0,0,0,0,0,0,0,0,0,0,0.0571046398061801,0,0,0,0,0,0,0,0,0.0283670668621043,0,0,0,0,0,0,0,0,0,0.00424094596239223,0,0,0.0335387465882668,0,0,0,-0.0760578794885449,0,0,0.0313092669499316,-0.0009052880006912,0,0,0,-0.102418672148734,-0.0484174961969032,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.280301157274393,0,0.125103782341383,0,0,0,0,0,0,0,0.37530995894075,0,0,0,0,0,-0.0594261372800447,0,0,0,0,0,0,0,0.0438286052562927,0,0,0,0.120910091852479,0,0,0,0,0,0,0,0.0715065929245061,0.300939453476367,0,0,0,0,0.0222627258956519,-0.00824485511297783
X600036.CH.EQUITY,0,0,0.323486437282912,0.0828129963683449,0,0,0,0,0.0698248074738057,-0.0088277774419383,0,0,0,0,0,0.0866964016893443,0,0.103731622921945,0,1.73472347597681e-18,0,0,0,0,0,0.0432423815700547,0.0245991196082744,0,0,0,0.104251879055909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,3.46944695195361e-18,0.00986964288651117,-0.140719267235065,0.0589389262367531,0,0.0490851196293656,0,0,0,-0.00990520573321465,0,0.017165704685533,0,0,0,0,0,0,-0.0332403751884871,0,-0.013357452378405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105666464460962,0,0,0,0,0,0,1.0404717834545,0,0.0329006279457638,0
X1299.HK.EQUITY,0,0,0,0,0.0687217333556498,0,0,0,0.0134935897044277,0.0921800153395574,0,0,0.048897978921455,0,0,0,0,0,0,0,0,0,0.228089860957571,0,-0.116024074320169,0,0,0,0,0.254479376063328,0,0.203542948619584,0,0,0,0,0,0,0,0,0.215557742439201,0,0,0,-0.0639470647243412,0,0.118546855001644,0,0.0438641950723461,0,0,6.93889390390723e-18,-0.0376122512351521
X5.HK.EQUITY,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190026958730507,0,0,0,0,0,0,0.225499955473436,0,-0.0563293559092778,0.479755319007013,0,0,0,0,0,0,0,0,-0.0458857706881166,0.0472364378440472,0,0,0,0,0.0354419756903871,0.0563281537874498,0,-0.117781788648673,0,0.0462642130330931,0,0.101360188597276,0,0
X388.HK.EQUITY,0,0,0,0,0.180197404451067,0,0,0,0,0,0,0,0,0,0.0783085645511851,0,0,-0.258639411154201,0,0,0.0877210014307043,0,0.544349256075076,0,0,0,0.0511924477567764,0.266102568740487,0,0,0,0,0,0,-0.000582882027792608,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.269527816945217,0,0,0.0969509555178778,0
