,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.0289897523762605,0.224102700833697,0,0.067966537849755,0,0.0213645270145436,0,0,0,0,0,0,0,0,0,0.170463672716748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781844004572862,0.0286239447383874,0,0,0,0,0,0.130436285622169,-0.0445200046417059,0.0180064808194898,0.0042539737277502,0
X601318.CH.EQUITY,0,0,0.108300287253532,0,0,0,0,0,0.124930924377882,0,0.0448367261350792,0,0.0892751155538128,0,0,0.0184539635200288,0,0.0763843480479067,0,0.20043998483526,0,0,0,0,0,0,0,0,0,0,0.0566875147201294,0,0,0,0,0,0,0.111005852232289,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.0842703387038475,0
X601939.CH.EQUITY,0,0,0,0.154644093340372,0,0,0,0,0,0,0.111805420541326,0,0,0,0,0,0,0,0,0,0,-0.0140656348830638,0,0,0.620356081453993,0,0.15359195976083,0.0251445301670863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.149459954391449,0,0.0610442135763972,0,0,0.118856304830048,0.328991533664699,0,0,0,0.0802207819580881,0,0,0,0,0.0157665792281132,0,0,0,0,0,0,0,0,0,0,0,0,0.112265338307628,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413337254000506,0,0.0780996781097684,0,0,0,0,0,0,-0.0609601389686769,-0.060994609598778,0
X600036.CH.EQUITY,0,0.0664974655248111,0,0,0,0,0.00944132311775672,0.247271195138058,0,0,0,0,0.234034295986279,0,0.16492626653876,0,0,0,0,0,0,0,0,0.27030376908075,0.168464710204909,0,0,0.0222892209125112,0,0.0239381706462464,0,0,0,0,0,0,0,0,0.0340027417467836,0.0487232567030108,0,0,0,0,0,0,0,0,0,0,-0.0465444809067119,0,0,0
X601628.CH.EQUITY,0,0,0,0.0972409195442638,0,0,0,0,0,0,0,0.10442222572507,-0.0156695233915605,0,-0.0748692027213724,0,0,0,0.0303597436139186,0,-0.0609386960607081,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645473356309939,0,0,0,0,0,0,0,0.0335960558763041,0,0.179063273557721,0,0,0,0,0,0,0,0.22572969151437,0.0232562624796771
X601988.CH.EQUITY,0,0,0.0614185340522916,0.240567850415819,0.141215592331082,0,0,0,0,0,0,0,0.100760417254237,0,0,0,0,0.237829465904392,0,0,0,0,0,0.0964731124764855,0,0.125938210080362,0,-0.021591829200668,0,-0.0179060235879569,0.1967286715405,0,0,0,0,0,0,0.0376821635407335,0,0,0.00402081367008457,0,0,0,0,0,0,0,0,0,0,0,0,0.0193022237589037
X1299.HK.EQUITY,0,0,-0.15486351835481,0,0.114028447681528,0,0,0,0,0,-3.46944695195361e-18,0.20761013544593,0,0,0,0,0,0,0,0,0.00912772491227037,0,0,0,0,0.130455538748991,0,0,0,0,0,0.117330462775074,0,0,0,0,0,0,0.117590859753063,0.0988609491201737,0,0,0.0730028146285282,0.163609301610978,0,0,0.0497469446210234,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0609793094502372,0,0,0,0.0289476991413329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161801927224954,0,0,0.0981458622291559,0,0,0.127226819847648,0,0.0110192391040272,0,0,0,0,0,0,0,0,0,0.0607534374399441,0,0.2266652136357,-0.0824354196123591,0,0.0443435312145324,0.1732817739521,0,0,0,0,0.0550343234726437,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0454462515405426,0,0.0666640588413966,0.0159182497126893,0,0,0,0,0.0934374439617254,0,0.129263368087184,0,0,0,0,0,0,0,0,0,0,0.149773634970055,0,0,0,0,0.403157397203501,0,0,0,0,3.46944695195361e-18,0.0116270296520358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649763418291947
