,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.208290208296181,0,0.106645814368374,0,0,0,0,0.273068868590381,0.0495205701702724,-1.38777878078145e-17,0,0,0,0,0,0,0,0.130763851962293,0,0,0,-0.0440615631419633,0,0,0,0,0,0,0,0.100095226498564,0,0,0,0,0.0545648884587781,0,0,0,0,0,0,0,0,0,0.0118830270855164,0.0551313506412022,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.440999578780236,0,0,0.0484303849806343,0,0,-0.0732836037290785,0,0,0,0,0,0.429495544751908,0,0,0,0,0,0,0,0,0,0,0,-0.00410896877727533,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392676007730121,0,0,0,-0.0378838306738331
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.165270686188061,0,0,0,0,0,0,0,0,0.0301701660311417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149665667669601,0,0,0.0800571502424141,0,0.175627321289924,0.201158564190339,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.425968538466144,0.0833168819985517,0.0660925708863796,0,0.16282162240771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311540997952011,0,0,0,0,0,0,0,0,0,0,0.0889116317674782,0,0.052311410146403,0,0,0,0,0,0,0,0.0599447785599169,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0645773144964174,0,0.448104038461149,0,0,0,0,0,0.24292375525308,2.16840434497101e-19,0,0,0,0,0,0.0792343879076525,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0522211895133266,0,0,0,0,0,0,0,0,0,0,0,0.148307243740349,0,0,0,0,0,0,0,0,0,0,0.0202651054821838,0
X600036.CH.EQUITY,0,0,0.0216993677953971,0,0,0,-3.46944695195361e-18,0,0,0,0,0.415391894520797,0,0,0,0,0,0,0,0,0,0,0.0541550690223901,0,0.125594371987503,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.0850113854765909,0,0,0,0,0.0600137199957876,-2.16840434497101e-19,0,0,0,0,0,0,0.26955778237069,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.113976591537679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535599161755642,0,0.200965659677921,0,0,0.054102007507558,0,0,0.194240528056752,0,0,0,0,0,0,0,0,0.00136382061301464,0,0,0,0.190278737461611,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.177293597352641,0,-0.101238702768481,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,1.22641214902486,-0.802476769450053,0,0,0,0.479463010622714,0,0,0,0,0,0,0,0,0,0,0,0.419457702232281,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.0863698401507549,-0.0136083104948792,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0634221510026944,0,0,0,0,0,0,0.0825114899850267,0.277020466463591,-6.93889390390723e-18,0.0958699320315068,0,0,0,0.210196280888658,0,0,0.0439043711385832,0,0,0,0,0,0,0.016042711346902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726938632138525,0,0,-0.00794500970058544
X601658.CH.Equity,0,0,-0.0233368135944605,0.540613279373048,0.0501919734437319,0,0,0,0,0,0,0,0,0,-0.368927618120849,0,0,0,0,0,0,0,0.107778277966902,0,0.0490490580485343,0,0,-0.00973143154748764,0.93000942966159,0,0,0,0,0,0,0,0,0,0,-0.101160327753946,0,0,0,0,0,0,0,0,0,-0.128986305580685,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.214452797256136,0,0,0,0,-0.0197549220025823,-0.0799609823100145,0,0,0.283407940679189,0,0,0.0115030675714693,0,0,0,0,0.221742586477486,0,0,0,0,0,0,0,0,0.0350508299795477,0.181610827140642,0,0,0.113965770531448,0,0.0482525643677681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229806639733794,0,0.0419118070488204,-0.0320575546704013,0
