,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.27134979465767,0,0.0567104451321249,0,0,0.300522919979557,0,0,0.00465812444313038,0.104877561459588,0,0,0,0.00411676432171656,0,0,0,0,0,0,0,-0.0248784429411,0.156443689112164,0,0,0,0,-3.46944695195361e-18,0,0.063593353723149,0,0,0,0.00242734277990624,0,0.114247616444764,0,0,0,0,0,0,0,0,0,0,-0.0221093484003092,0,0,0,-0.0306881542196432,0
X601318.CH.EQUITY,0,0,0.282422362048905,0,0,0,0,0,0.0749547078010839,0,6.93889390390723e-18,0,0.0096276794190072,0,0.194042108398654,0,0,0,0,0,0,0.0728314229816426,0,0,0,0,0,0.129413840360863,0,0,0,0,0,0,0,0,0,0,0,0,0.0620860126598944,0,0,0,0.0710003673068539,0,0,0,0,0,0,-0.0250981582938999,0,-0.08280715540068
X601939.CH.EQUITY,0.362943493025456,0.271707242967928,0,0,0,0,0,0.409531403525655,0,0,0,0,0,0,0,0,0,0,0,-0.055798007030491,0,0,0,0,0,0.0311226791907572,0,0.0289608680842462,0,-0.0228451287554651,0,0,0,0,0,0.0612609749221938,0,0,0,0,0,0.0839938611517205,0,0,0,0,0,0,0,0,0.167434699819137,0,0,0
X601288.CH.EQUITY,0,0,0.128171715605728,0,0,0,0,0.46413062680664,0,-0.0484360414095424,0,0.0416204173802812,0,0,0,0,0,0,0,0,0,0,0.143061987151965,0,0.0442047409725293,0,0,0.145637953074484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135869625627124,0.0218886000408156,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.170163366269318,0,0,0,0,0,0,0.074765397030899,0,0,0,0,0.0440914724698697,0,0,0,0,0,0,0.033986614075789,0.496786149073754,0,0.158928205694253,0,0,0,0,0,0,0,0.034962906202723,0,0,0,-0.0904729822439586,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101272497569873
X1299.HK.EQUITY,0,0,0,-0.0863311474559858,0,0,0,0,0,0.185266004002669,0,-0.053005308768695,0,0,0,0,0,0,0,0,0.0597871473073472,0,0.147896074164093,0,0,0,0,0,0,0,0,0,0,0,0,0.0995444256742243,0,0.147512317894285,0,0,0.134807881081607,0.108962861959309,0.0520643890107773,0,0,0,0,0,0.209368571710188,0,0,0,0,0
X601628.CH.EQUITY,0.00702993557572043,0,0,0,-0.0284554033925981,4.33680868994202e-19,0,0,0,0,0,0,-0.00366458365963989,0,0,-0.279505395624811,0,0,0,0.254211455404681,0,0,0,0,0,0,-0.0308212729168616,0,0,0,0,0,0,0,0,0,0.642741548951198,0.125685253427237,0,0,0.0193271241692927,0,0,0,0,0,0,0,0,0,0,-0.0622721340661363,0.136122265763252,0
X601988.CH.EQUITY,0,0,0.0748787109775301,0.441751897721336,0,0,0,0,-0.0916633649946246,0,0,0,4.33680868994202e-19,0,0,0,0.28005912262854,0,0,0,0,0,0,0,0.0835252460339389,0,0.0452507665336799,0,0,0,0,0,0,0,0,0,0,0.00190953714756927,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.220665540802828,0.114327685144989,0,0,0,0,0,0,-0.132139130984389,0,0,0,0,0,0,0,0,0,-0.15900254492427,0,0,0.118549239776997,0.179291018048203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175522839410083,0,0,0.189784246220497,0,0,0,0,0,0,0,0.0405998031876973,0,-0.140435099621386,0
X388.HK.EQUITY,0,0,0,0,-0.177203598177849,0.292211790119999,0,0,0,0,0,-0.0484568125713396,0,0,-0.0443907353536909,0,0,0,0,0.457960013136235,-0.117590845219798,0,0,0,0,0,0,0,0,0,0,0.041257532340853,0,0,0,-0.148312104589244,0,0,0.143518970321938,0,0,0,0,0,0,0,0,0.0766291432971691,0,0,0.135932099672188,0,0,0
